unit,mean,std,n,individual_ratings
amen,3.0,1.3333333333333333,10,
amendatory,2.0,1.563471919941143,10,
amendment,3.636363636363636,2.157439559882375,11,
amends,3.5,2.315952582337636,12,
America,5.0,2.449489742783178,10,
American,5.090909090909091,2.5081684733903127,11,
Americanize,4.9,1.449137674618944,10,
amiable,2.8,2.0976176963403037,10,
amicable,3.6,1.9550504398153572,10,
amidst,3.6,1.837873166945363,10,
amiss,4.1,1.9692073983655909,10,
ammo,4.1,2.1317702607092643,10,
ammonia,3.2,1.8737959096740264,10,
ammunition,2.5,1.6499158227686108,10,
amnesia,3.0,2.0,10,
amnesty,2.3,1.70293863659264,10,
among,3.3,2.0027758514399734,10,
amongst,2.4545454545454546,1.6348477827391985,11,
amoral,3.5,1.8408935028645437,10,
amorous,3.363636363636364,1.9116865471476892,11,
amount,2.909090909090909,1.4459976109624424,11,
amour,3.3,2.110818693198342,10,
amp,4.909090909090909,1.9725387425622571,11,
amphibian,2.4,1.8973665961010275,10,
amplifier,3.6,1.3498971154211057,10,
amplify,4.3,1.4944341180973264,10,
amplitude,3.3,2.359378449224852,10,
amputate,4.090909090909091,1.5782614139961386,11,
amputee,3.333333333333333,2.188122205883115,12,
amuck,4.846153846153846,1.6756169931378433,13,
amuse,2.583333333333333,1.311372170551507,12,
amused,2.9,1.911950719959998,10,
amusement,3.083333333333333,1.729862492345632,12,
amusing,4.076923076923077,1.8912755158683456,13,
an,2.6,2.590581230363393,10,
anaconda,4.5,1.9771421064483223,12,
anagram,2.727272727272727,1.7372915179041823,11,
anal,3.5,2.1213203435596424,10,
analogical,3.3,1.8287822299126937,10,
analogous,2.5,2.0138409955990952,10,
analogy,2.6,1.837873166945363,10,
analyse,3.9166666666666665,1.781640374554423,12,
analysis,3.0,1.563471919941143,10,
analyst,3.8,2.14993539954628,10,
analytic,4.1,1.911950719959998,10,
analyze,3.5454545454545454,2.1616492020508957,11,
anarchic,3.5,2.223610677354389,10,
anarchist,4.6,2.0110804171997807,10,
anarchy,3.272727272727273,1.6787441193290351,11,
anatomy,4.0,2.10818510677892,10,
ancestor,3.4,1.9550504398153572,10,
ancestral,3.2,1.6193277068654826,10,
ancestry,3.5,2.460803843372233,10,
anchor,3.8181818181818175,1.834021909257456,11,
anchorman,2.9,1.5238839267549948,10,
anchovy,2.5,1.243163121016122,12,
ancient,2.8,2.201009869229224,10,
and,2.0,2.0,10,
anecdote,3.0,1.4142135623730951,16,
anemia,2.8,1.5491933384829668,10,
anemic,2.5,2.1213203435596424,10,
aneurysm,2.4545454545454546,1.2135597524338355,11,
anew,3.2,2.201009869229224,10,
angel,3.5,1.7837651700316894,12,
angelic,3.9,1.7919573407620817,10,
anger,3.4,2.3190036174568114,10,
angle,4.6,1.577621275493231,10,
angry,3.9,2.1317702607092643,10,
angst,3.4,1.9550504398153572,10,
anguish,3.9,2.1317702607092643,10,
anguished,3.6,1.429840705968481,10,
angular,3.6,1.9550504398153572,10,
animal,3.083333333333333,1.729862492345632,12,
animate,3.1666666666666665,1.4668044012461754,12,
animated,3.6,1.7126976771553504,10,
animation,4.8,1.8135294011647256,10,
animosity,3.727272727272727,1.555050423035156,11,
ankle,2.727272727272727,1.555050423035156,11,
anklet,4.2,2.485513584307633,10,
annals,2.3,1.1595018087284057,10,
annihilate,4.3,2.110818693198342,10,
annihilation,4.7,2.0027758514399734,10,
anniversary,2.8181818181818183,2.3587361793206894,11,
announce,3.4166666666666665,1.928651593652148,12,
announcer,3.727272727272727,2.195035721390843,11,
annoy,4.818181818181818,1.662418829187267,11,
annoyance,3.5,1.7159383568311668,10,
annoyed,3.9,1.911950719959998,10,
annoying,4.727272727272728,1.8488325554743508,11,
annual,3.0,1.8257418583505536,10,
anoint,2.75,1.6583123951777,12,
anomaly,3.6,1.2649110640673518,10,
anorexia,3.1,2.2335820757001272,10,
anorexic,2.75,2.137330535547045,12,
another,3.6,1.8973665961010275,10,
answer,4.2,1.8737959096740264,10,
answerable,2.909090909090909,1.7580981459830651,11,
ant,4.363636363636363,2.5009089256799126,11,
antagonist,3.636363636363636,1.9116865471476892,11,
antagonistic,1.8,1.3165611772087666,10,
antagonize,4.454545454545454,2.114882330704777,11,
antelope,2.7,2.213594362117865,10,
antenna,3.75,2.0943647333651407,12,
anthem,3.4545454545454546,1.4396969378057567,11,
anthill,3.272727272727273,1.9021518914592013,11,
anthrax,3.3,2.496664441476534,10,
antibody,2.7,1.70293863659264,10,
antic,3.2666666666666666,1.4375905768565218,15,
anticipate,3.636363636363636,2.013590190318143,11,
anticipation,3.0,1.3333333333333333,10,
anticipative,3.6,2.4129281427805145,10,
anticipatory,3.0,1.3416407864998738,11,
antidote,3.1,2.1317702607092643,10,
antifreeze,4.5,1.7159383568311668,10,
antipathy,2.5454545454545454,1.694912172570388,11,
antiquate,2.083333333333333,1.164500152881315,12,
antique,3.4,1.776388345929897,10,
antiseptic,3.5,1.9578900207451215,10,
antler,3.0,1.563471919941143,10,
anus,2.8,1.8737959096740264,10,
anxiety,4.0,1.8257418583505536,10,
anxious,4.454545454545454,1.572490786213793,11,
any,2.727272727272727,2.2843339988236875,11,
anybody,3.7,2.110818693198342,10,
anyone,3.636363636363636,2.1105794120443453,11,
anything,3.5,2.173067468400883,10,
anyway,2.0,1.632993161855452,10,
aorta,3.2,2.043961295567452,10,
apart,3.6666666666666665,1.4142135623730951,9,
apartment,3.6,1.429840705968481,10,
apathetic,3.0,1.8973665961010275,11,
apathy,3.230769230769231,1.3634420996046583,13,
ape,3.0,2.0,10,
apex,3.636363636363636,1.9116865471476892,11,
aphid,2.333333333333333,1.4354811251305468,12,
aphrodisiac,3.2,1.7511900715418265,10,
apocalypse,4.545454545454546,2.114882330704777,11,
apolitical,3.1818181818181817,1.834021909257456,11,
apologetic,2.9,1.66332999331662,10,
apologetics,2.333333333333333,1.6696942198734437,12,
apologize,3.2,2.3944379994757297,10,
apology,3.909090909090909,2.21153998175685,11,
apostrophe,2.6,1.8973665961010275,10,
appal,3.2222222222222223,1.7873008824606014,9,
appall,3.2,1.9888578520235063,10,
appalling,3.909090909090909,2.0225995873897262,11,
apparatus,3.083333333333333,1.378954368902449,12,
apparel,2.8,1.9888578520235063,10,
apparent,2.7,2.1628170930011112,10,
appeal,2.4545454545454546,1.4396969378057567,11,
appear,3.909090909090909,2.0225995873897262,11,
appearance,3.1,1.7919573407620817,10,
appease,3.2,1.9888578520235063,10,
append,2.076923076923077,1.1875421719907089,13,
appendectomy,2.8,1.398411797560202,10,
appendicitis,4.8,1.4757295747452437,10,
appetite,2.9,1.9692073983655909,10,
appetizer,2.636363636363636,2.2033033051637387,11,
appetizing,4.545454545454546,1.3684762594679063,11,
applaud,4.666666666666667,2.0,18,
applause,4.2,1.6865480854231356,10,
apple,4.0,2.0,11,
appliance,2.9,2.1317702607092643,10,
applicable,3.0,1.5275252316519468,13,
application,2.583333333333333,1.831955405041456,12,
applied,2.909090909090909,1.8140862964338524,11,
apply,2.6,1.1737877907772674,10,
appoint,3.3,2.0027758514399734,10,
appointment,3.4545454545454546,1.9679246105293955,11,
appraisal,2.1,0.8755950357709131,10,
appraise,3.8181818181818175,1.4709304414677002,11,
appreciable,4.1,2.282785822435191,10,
appreciate,3.8,1.8135294011647256,10,
appreciation,3.1,1.9692073983655909,10,
appreciative,2.6,1.6465452046971292,10,
appreciatory,2.272727272727273,1.6787441193290351,11,
apprehend,3.5,1.4337208778404378,10,
apprehensible,3.1818181818181817,1.834021909257456,11,
apprehension,4.1,1.911950719959998,10,
apprehensive,3.2,2.5298221281347035,10,
apprentice,4.0,1.247219128924647,10,
approach,2.909090909090909,2.119176512447486,11,
approachable,3.0,1.9436506316151,10,
appropriate,3.363636363636364,2.062654952856986,11,
approval,3.0,1.9436506316151,10,
approve,2.769230769230769,1.4232501627054277,13,
approximate,2.8,1.5491933384829668,10,
apricot,4.0,1.563471919941143,10,
April,3.090909090909091,2.119176512447486,11,
apron,2.6,1.2649110640673518,10,
apt,3.5,2.41522945769824,10,
aptitude,2.8,1.7511900715418265,10,
aqua,4.0,1.9436506316151,10,
aquamarine,4.090909090909091,2.0714509627092528,11,
aquarium,3.0,1.8856180831641267,10,
aquatic,4.8,1.7511900715418265,10,
aqueduct,2.9,1.3703203194062976,10,
arachnid,3.090909090909091,1.9211738835693897,11,
arbitrary,1.9166666666666667,1.311372170551507,12,
arbitrate,2.769230769230769,1.8776690404970269,13,
arbitration,1.9,1.100504934614612,10,
arc,4.5,2.173067468400883,10,
arcade,3.3,2.057506581601462,10,
arch,4.9,1.286683937707919,10,
archaic,2.4545454545454546,1.5075567228888185,11,
arched,4.3,1.636391694484477,10,
archer,3.3,1.70293863659264,10,
archery,3.2,1.1352924243950937,10,
archetypal,2.0,1.1547005383792517,10,
architect,4.5,1.5811388300841898,10,
architectural,4.363636363636363,1.026910636104941,11,
architecture,3.7,2.0027758514399734,10,
archive,2.909090909090909,1.5782614139961386,11,
archway,3.9,1.911950719959998,10,
arctic,4.6,2.065591117977289,10,
ardent,2.583333333333333,1.6764862244009229,12,
arduous,3.230769230769231,1.9644272343292228,13,
are,1.3636363636363635,0.674199862463242,11,
area,2.4,1.07496769977314,10,
arena,3.8666666666666663,1.5976172734359604,15,
areola,2.9,2.0789954839350235,10,
arf,5.5,1.7795130420052183,10,
arguable,3.0,1.699673171197595,10,
argue,3.8,1.6193277068654826,10,
argument,4.181818181818182,1.4012980994907414,11,
argumentative,3.9,1.728840330651992,10,
arise,5.181818181818182,1.7786613965666325,11,
aristocracy,4.230769230769231,2.27866357593825,13,
aristocrat,4.2,2.0976176963403037,10,
aristocratic,2.6,1.3498971154211057,10,
ark,3.636363636363636,2.2033033051637387,11,
arm,4.9,2.5582111805799856,10,
armadillo,3.4,2.3664319132398464,10,
armchair,4.3,2.7908580918579307,10,
armed,4.0,1.8439088914585773,11,
armor,3.9,2.1317702607092643,10,
armpit,3.4,2.1705094128132942,10,
armrest,3.8,1.8737959096740264,10,
army,4.8,2.2997584414213788,10,
aroma,3.8,1.8737959096740264,10,
aromatic,4.642857142857143,1.336306209562122,14,
arose,3.7142857142857135,2.198900824313101,14,
around,4.111111111111111,1.6158932858054431,9,
arouse,5.0,1.6733200530681511,11,
arrange,4.142857142857143,1.6574838603294897,14,
arrangement,3.5,1.7159383568311668,10,
