word,mean,std,n
determination,3.44,1.8112626173218402,22
development,4.2,1.7977577070087178,22
diamond,3.08,1.755184397408877,22
diet,4.75,2.1213203435596424,20
difference,3.52,1.721344012707522,22
dilemma,3.28,1.294461375283496,22
dimension,4.68,1.758532619768515,22
disagreement,3.6,1.4741469545799966,22
disappointment,3.7,2.1628170930011112,20
disaster,3.44,1.9865091208939762,22
disgust,2.8,1.8135294011647256,20
distance,5.05,1.8771478925557026,20
distraction,3.76,1.9368171065440538,22
distribution,4.88,1.721344012707522,22
ditch,2.8,1.873795909674026,20
diversity,3.2,1.7949509016950291,22
division,4.28,1.4813657362192643,20
doctor,2.08,1.8525476439512276,22
donor,3.1,2.1317702607092643,20
door,1.88,2.0304406112049307,22
dove,1.8,1.788384558122523,22
dozen,4.6,2.011080417199781,20
drama,3.1,2.1317702607092643,20
drug,2.8,1.9888578520235063,20
drum,2.24,1.7402791237532638,22
duck,2.1,0.875595035770913,20
duel,3.28,1.5634719199411433,20
duration,6.16,1.4130246478608164,22
duty,3.08,1.6728177807911693,22
dynasty,5.04,1.3169866292079828,22
eagle,1.72,1.7310801990266609,22
economy,3.84,1.8209795129420379,22
edge,2.0,1.247219128924647,20
effect,4.1,2.282785822435191,20
effort,4.6,1.7763883459298973,20
eight,5.1,2.0789954839350226,20
electricity,3.7,2.0027758514399734,20
elephant,1.52,1.9545250234332867,22
emergence,3.92,1.7618744792612977,22
empire,4.1,2.378141197564929,20
empty,2.9,1.852925614624973,20
enemy,2.7,2.1108186931983415,20
engagement,4.5,1.9578900207451218,20
entrance,2.3,1.1595018087284057,20
entree,3.4,1.7126976771553508,20
envy,3.3,1.8287822299126935,20
episode,4.76,1.7026918875314896,22
equality,4.12,1.818208555953133,22
error,2.96,1.6818357317441643,22
escape,3.5,1.5811388300841898,20
establishment,4.32,1.832480066270111,22
event,5.08,1.7402791237532642,22
evidence,3.52,1.943314330785242,22
example,3.2,1.575548457260668,22
exception,3.0,1.3932610920384718,22
exclusion,3.12,1.5062893357603013,22
explanation,3.56,1.7198788309870294,22
expression,2.68,1.8973665961010273,22
extent,4.84,1.4142135623730951,22
eyeball,1.64,1.3738249371674667,22
fabric,1.9,1.4491376746189437,20
fact,3.56,1.6140142554533783,22
factory,2.44,1.9776057164530796,22
faith,3.4,1.6285271997532418,22
fallacy,2.32,1.3962735519706635,22
fantasy,2.92,2.105614742866831,22
fat,2.6,2.011080417199781,20
fate,5.2,1.398411797560203,20
father,3.04,2.2491828581535485,22
fear,2.8,1.873795909674026,20
fifteen,4.8,1.9888578520235063,20
fight,3.3,2.0575065816014617,20
figure,4.3,2.263232692902394,20
file,4.7,2.2135943621178655,20
fireplace,2.04,1.6942810378724418,22
fisherman,2.0,1.8502781984784626,22
flask,1.8,1.911047053407146,22
flavor,2.6,1.7763883459298973,20
fog,2.6,1.9669538792318462,22
food,2.04,1.578745379974212,22
football,2.28,1.9263759679117416,22
forest,2.64,1.8149704259460602,22
form,3.7,1.946506842754191,20
foundation,4.0,2.260776661041756,20
fountain,2.16,1.5718104959867516,22
freedom,3.6,1.9725000133133102,22
friendship,4.9,2.0789954839350235,20
frog,1.64,1.8209795129420379,22
frustration,3.4,1.9550504398153574,20
future,6.68,0.5,20
gender,2.56,1.9062039359360665,22
genuine,3.2,2.2997584414213783,20
germ,2.8,2.097617696340303,20
gesture,2.8,1.9321835661585915,20
girl,2.32,2.266674905241248,22
gorilla,1.48,1.7902631138485543,22
grammar,4.0,2.1081851067789197,20
grandmother,3.0,2.0734415023977757,22
grass,2.08,1.6372758682969593,22
grasshopper,1.6,1.843453098869372,22
grief,3.8,2.3475755815545343,20
group,2.7,1.3374935098492584,20
guess,3.2,1.3165611772087664,20
guide,3.2,1.9888578520235063,20
guilt,2.9,2.024845673131659,20
gun,2.12,2.091599846042829,22
handkerchief,2.0,1.247219128924647,20
hat,2.08,1.9907348417315736,22
hatred,2.0,1.820517979665599,22
hazard,3.2,2.3475755815545343,20
heap,2.8,1.873795909674026,20
heart,2.64,1.5519031417406617,22
helmet,1.76,1.830185737003972,22
helplessness,3.5,2.223610677354389,20
heresy,2.32,1.444781975933806,22
hierarchy,5.0,1.341014290651331,22
hobby,3.15,1.9002923751652299,20
hog,1.3,0.6749485577105531,20
holiday,4.48,2.146719208779886,22
honesty,3.28,1.9733518812058897,22
hope,3.0,1.3333333333333333,20
horse,1.68,1.804755622554715,22
hospital,1.84,2.032095412303734,22
hotel,1.64,1.9605349981552478,22
hurricane,3.4,1.8986948192921163,22
hurt,3.5,2.2124052165246,20
idea,3.64,1.974628993979767,22
identification,3.84,1.8388889594105504,22
identity,3.72,2.0489800701156398,22
idiom,2.8,1.34913604474378,22
ignition,3.2,2.440400695696417,20
ignorance,2.12,1.551903141740662,22
imagination,3.8,2.3475755815545343,20
immortality,5.12,1.7671132039657935,22
impairment,2.48,1.7902631138485547,22
importance,4.4,1.9596775587973094,22
impossibility,3.0,1.8484606359587634,22
improvement,4.0,1.6937849813436208,22
incentive,3.28,1.6992336384332773,22
inch,4.8,1.3201731488169048,20
incident,4.12,1.4094518870286916,22
income,4.85,2.300457620378584,20
increase,5.3,1.5670212364724219,20
independence,3.72,2.0304406112049307,22
individual,3.55,2.006932429798716,20
industry,3.3,2.0027758514399734,20
infection,3.53,1.9436506316151003,20
information,3.96,1.7012106415899308,22
injury,3.6,2.503331114069145,20
inn,2.7,1.8287822299126935,20
insight,3.04,1.6192123824550622,22
instance,5.3,1.3374935098492595,20
instinct,2.6,1.9062039359360665,22
institute,3.6,1.8973665961010278,20
instructor,3.0,2.449489742783178,20
integrity,3.44,2.062062278481456,22
intelligence,3.92,1.9936875171316057,22
intention,3.36,1.8434530988693725,22
interaction,4.24,1.7789620238647428,22
interior,3.03,1.6583123951777,20
interruption,4.2,1.8370601285658523,22
introduction,4.16,1.59726657268024,22
iron,2.2,1.8737959096740262,20
irony,2.6,1.382361880893675,22
irrigation,3.7,2.160246899469287,20
island,1.92,1.7763883459298973,20
issue,3.6,1.8000933682600415,22
itch,3.0,1.7126976771553508,20
item,2.0,2.0548046676563256,20
jacket,1.8,2.133368347051601,22
jerk,2.1,1.9754799438119746,22
jewel,2.04,1.9692073983655907,20
job,4.6,1.755184397408877,22
justice,3.52,2.3664319132398464,20
justification,3.63,1.8674568155604545,22
key,1.92,1.5,20
kindness,2.84,1.9966358260455856,22
kite,2.16,2.2160605519136656,22
kitten,1.68,1.7623513704540241,22
knife,2.0,1.6763305263621027,22
knowledge,4.52,1.247219128924647,20
lake,1.76,1.7869743453458893,22
lamb,1.8,1.9307333043268753,22
lamp,2.0,1.714005579352185,22
landscape,2.64,1.8661063584845505,22
lane,2.6,1.901790399252524,22
latch,1.9,1.3498971154211061,20
laughter,2.4,1.4491376746189437,20
laundry,2.64,1.7335057014058888,22
law,4.5,1.8205179796655993,22
leader,3.1,1.8408935028645435,20
leadership,4.44,2.330951164939612,20
legality,2.76,1.9000221139801097,22
lemon,1.92,1.5432150222966392,22
length,5.0,1.5162980128805639,22
lens,2.3,1.4867838833500564,20
leopard,1.68,1.4181364924121764,20
lesson,3.8,1.8163589028233231,22
lettuce,1.8,2.2997584414213783,20
liar,2.18,1.6051388065321002,22
lightning,2.84,1.1666666666666665,20
lily,2.1,1.7718622402205335,22
limitation,3.4,2.0789954839350235,20
line,3.93,1.3962735519706635,22
linen,2.4,1.7511900715418263,20
lion,1.76,1.0749676997731399,20
lip,2.08,1.643934611960999,22
lisp,2.0,1.4849383882190943,22
literature,4.35,1.3228756555322954,20
lizard,1.64,2.0,20
loafer,2.1,1.9171933267411607,22
loan,5.0,1.8529256146249728,20
lobster,1.8,2.4037008503093262,20
location,3.24,1.6992336384332773,22
lock,4.1,1.824206976315181,22
logic,4.4,1.523883926754995,20
love,4.2,1.933777597946395,22
lunch,5.1,1.5491933384829666,20
macaroni,1.76,1.9119507199599977,20
magic,2.2,1.7986923354612536,22
magnitude,4.96,1.1352924243950935,20
majority,3.2,1.651075534361789,22
malice,2.76,1.7784895867235302,22
mankind,3.8,1.5808730701310418,22
manner,2.8,2.2997584414213783,20
mansion,2.36,1.0327955589886442,20
march,5.4,1.930298013304699,22
margin,4.6,1.4298407059684803,20
marriage,5.7,1.837873166945363,20
master,2.8,1.4181364924121773,20
mastery,4.4,2.1499353995462798,20
material,2.3,1.6305899329419904,22
math,5.5,1.5670212364724212,20
mattress,1.64,2.223610677354389,20
measure,5.53,1.560004309410122,22
medicine,4.4,1.125462867742276,20
meeting,4.8,2.2211108331943574,20
member,2.8,2.1499353995462798,20
memory,5.52,1.751190071541826,20
menu,3.2,2.2012219677398517,22
mercy,2.6,2.057166199680824,22
message,3.55,1.9307333043268753,22
metaphor,2.72,1.810463415200036,20
method,3.92,1.9302980133046987,22
microscope,2.36,1.3453936351913687,22
midnight,5.68,1.832480066270111,22
mile,4.9,2.046517846029603,22
mileage,5.2,1.523883926754995,20
