unit,mean,std,n,individual_ratings
Thanksgiving,3.8276,1.1361,29,"[5, 5, 4, 4, 4, 4, 1, 3, 4, 4, 4, 4, 4, 5, 1, 5, 5, 4, 5, 3, 4, 4, 2, 3, 4, 4, 5, 5, 2]"
The Dixie Chicks,3.25,1.0758,28,"[2, 2, 1, 2, 2, 4, 4, 1, 4, 3, 3, 4, 2, 3, 5, 4, 4, 3, 4, 4, 4, 4, 3, 4, 3, 5, 4, 3]"
Thomas,2.5862,1.0528,29,"[1, 1, 3, 3, 4, 2, 1, 3, 2, 3, 3, 3, 1, 3, 3, 3, 3, 4, 3, 3, 1, 3, 3, 1, 1, 3, 3, 3, 5]"
Tiger Woods,2.8333,0.9855,30,"[3, 2, 3, 2, 4, 3, 4, 1, 1, 1, 4, 3, 3, 3, 4, 4, 3, 2, 4, 3, 4, 4, 3, 3, 2, 1, 3, 3, 3, 2]"
Tim,2.3793,0.9029,29,"[1, 3, 3, 3, 3, 1, 1, 3, 3, 3, 1, 3, 3, 3, 1, 3, 2, 3, 1, 3, 3, 3, 2, 1, 3, 3, 3, 1, 3]"
Tim Allen,3.2414,1.123,29,"[1, 2, 3, 3, 3, 4, 5, 4, 4, 4, 3, 4, 1, 3, 3, 5, 3, 4, 4, 3, 2, 4, 5, 3, 1, 4, 3, 4, 2]"
Tom,2.4483,0.9851,29,"[3, 3, 3, 3, 4, 1, 1, 3, 3, 3, 1, 3, 3, 3, 1, 1, 3, 3, 2, 3, 3, 1, 2, 1, 3, 4, 3, 1, 3]"
Tom Selleck,3.0345,0.9443,29,"[3, 4, 3, 3, 3, 5, 1, 3, 3, 3, 4, 3, 3, 3, 1, 5, 3, 3, 4, 3, 3, 3, 2, 1, 3, 3, 3, 4, 3]"
Toni,2.6333,0.7649,30,"[3, 3, 3, 3, 3, 1, 2, 3, 3, 2, 3, 3, 3, 3, 1, 1, 3, 2, 1, 3, 4, 3, 3, 3, 3, 3, 2, 3, 3, 3]"
Tracy,2.6897,1.0725,29,"[1, 1, 3, 4, 4, 2, 2, 3, 2, 2, 3, 3, 1, 3, 3, 5, 3, 4, 3, 3, 1, 3, 4, 4, 1, 2, 3, 3, 2]"
Travis,2.6333,0.9279,30,"[1, 3, 3, 3, 1, 3, 3, 1, 3, 3, 2, 4, 3, 3, 3, 3, 3, 3, 2, 3, 4, 4, 3, 3, 1, 3, 3, 3, 1, 1]"
Tucson,2.6786,0.9833,28,"[1, 1, 3, 4, 2, 3, 3, 3, 2, 4, 4, 2, 1, 3, 3, 3, 3, 3, 3, 1, 3, 3, 4, 1, 3, 3, 2, 4]"
Tulsa,2.6207,1.2368,29,"[1, 1, 3, 4, 2, 2, 1, 4, 1, 3, 4, 3, 1, 3, 3, 5, 3, 2, 5, 3, 1, 3, 3, 1, 1, 3, 3, 3, 4]"
Turkmenistan,2.6333,0.9643,30,"[4, 4, 1, 3, 3, 1, 3, 3, 3, 1, 3, 3, 3, 3, 1, 1, 3, 4, 3, 3, 3, 3, 3, 3, 3, 3, 1, 3, 1, 3]"
Ty Cobb,2.8667,1.1366,30,"[3, 1, 3, 4, 4, 3, 4, 3, 3, 1, 3, 3, 3, 3, 4, 4, 2, 1, 3, 1, 4, 4, 4, 3, 1, 1, 3, 5, 2, 3]"
Valerie,2.7931,1.0135,29,"[1, 1, 3, 4, 2, 2, 4, 3, 2, 4, 3, 4, 1, 3, 3, 3, 3, 4, 3, 3, 5, 2, 3, 3, 1, 3, 3, 3, 2]"
Venezuela,3.2069,0.9776,29,"[1, 3, 3, 4, 3, 2, 2, 3, 1, 5, 3, 4, 2, 2, 3, 4, 4, 4, 4, 3, 4, 3, 4, 4, 3, 4, 4, 3, 4]"
Vera,2.5172,0.871,29,"[1, 1, 2, 3, 2, 2, 1, 3, 3, 3, 3, 2, 1, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 2, 1, 2, 3, 3, 4]"
Vickie,2.6897,1.0037,29,"[1, 1, 3, 4, 2, 2, 4, 3, 2, 3, 3, 4, 1, 3, 3, 3, 3, 4, 3, 3, 4, 2, 3, 1, 1, 4, 3, 3, 2]"
Vicks VapoRub,2.5172,1.1219,29,"[4, 3, 2, 4, 4, 1, 1, 1, 2, 4, 1, 4, 3, 3, 2, 2, 2, 4, 2, 4, 3, 3, 2, 1, 2, 4, 2, 1, 2]"
Vicky,3.1515,0.9395,33,"[3, 3, 4, 3, 3, 4, 5, 1, 4, 3, 1, 3, 3, 4, 3, 1, 3, 3, 5, 3, 4, 2, 3, 3, 4, 4, 3, 4, 3, 3, 3, 3, 3]"
Victor,2.6552,0.9364,29,"[1, 3, 3, 4, 2, 1, 1, 3, 3, 3, 4, 3, 3, 4, 1, 3, 4, 3, 2, 3, 3, 3, 2, 1, 3, 3, 3, 2, 3]"
Victoria,3.1333,1.008,30,"[4, 3, 2, 4, 3, 4, 1, 3, 3, 3, 5, 4, 4, 3, 3, 1, 5, 4, 3, 3, 3, 3, 2, 4, 4, 3, 3, 3, 1, 3]"
Virginia,2.7143,0.9759,28,"[1, 4, 3, 3, 3, 2, 1, 3, 2, 3, 2, 3, 3, 1, 3, 3, 3, 5, 3, 4, 2, 3, 3, 3, 4, 2, 1, 3]"
Wendell,2.3333,0.8841,30,"[3, 1, 3, 4, 3, 2, 3, 3, 3, 1, 2, 2, 3, 3, 2, 4, 2, 1, 2, 1, 2, 3, 3, 3, 1, 3, 2, 1, 2, 2]"
Wesley Snipes,3.2333,1.1351,30,"[3, 4, 3, 4, 2, 1, 4, 3, 3, 5, 3, 4, 5, 3, 4, 1, 5, 3, 3, 1, 5, 3, 3, 4, 3, 3, 2, 4, 2, 4]"
Whitney Houston,3.3667,0.8503,30,"[4, 5, 3, 2, 4, 4, 4, 3, 4, 4, 4, 4, 3, 4, 3, 1, 2, 4, 3, 4, 3, 3, 4, 4, 4, 3, 3, 3, 3, 2]"
Will Smith,4.2069,0.8185,29,"[1, 4, 4, 4, 4, 4, 5, 5, 4, 5, 4, 4, 4, 4, 3, 5, 4, 4, 5, 5, 4, 5, 4, 5, 4, 5, 4, 4, 5]"
William Henry Harrison,2.6333,0.7649,30,"[3, 3, 3, 3, 3, 1, 3, 3, 3, 2, 3, 3, 3, 3, 1, 1, 4, 2, 1, 3, 3, 3, 3, 3, 3, 3, 2, 3, 2, 3]"
Willie,2.5,0.9377,30,"[3, 3, 3, 4, 3, 3, 3, 3, 2, 1, 2, 4, 3, 3, 3, 2, 2, 1, 2, 1, 3, 3, 3, 3, 1, 1, 4, 1, 2, 3]"
Winslow Homer,2.6,0.9322,30,"[2, 3, 3, 1, 1, 2, 3, 3, 3, 4, 3, 3, 3, 3, 1, 3, 3, 3, 3, 3, 2, 2, 5, 3, 3, 3, 3, 2, 1, 1]"
Wyoming,2.9667,1.0662,30,"[4, 3, 2, 5, 3, 1, 3, 3, 4, 2, 2, 2, 4, 4, 3, 1, 4, 3, 3, 3, 3, 5, 2, 4, 3, 2, 3, 3, 4, 1]"
Yao Ming,2.8966,1.0469,29,"[1, 3, 3, 3, 4, 1, 4, 3, 2, 3, 4, 3, 3, 4, 1, 4, 2, 3, 5, 3, 3, 4, 2, 1, 3, 2, 3, 4, 3]"
Yasser Arafat,2.9333,1.1121,30,"[3, 1, 3, 1, 3, 1, 3, 3, 3, 5, 3, 3, 3, 3, 1, 3, 5, 4, 2, 3, 2, 3, 2, 3, 4, 5, 2, 3, 4, 4]"
Yellowstone,3.7,1.1188,30,"[2, 4, 3, 5, 1, 4, 3, 4, 3, 5, 5, 4, 4, 4, 4, 3, 5, 4, 5, 2, 3, 4, 3, 4, 4, 4, 5, 5, 1, 4]"
Yemen,2.4667,1.008,30,"[1, 4, 1, 3, 5, 3, 2, 2, 3, 1, 3, 3, 3, 3, 3, 3, 2, 2, 2, 3, 3, 1, 3, 3, 1, 1, 1, 3, 3, 3]"
Yosemite,3.3333,1.1842,30,"[4, 4, 4, 3, 3, 1, 2, 3, 4, 2, 4, 4, 4, 3, 1, 3, 4, 4, 5, 3, 4, 4, 5, 4, 3, 5, 1, 4, 1, 4]"
Zane Grey,2.6667,0.8442,30,"[4, 3, 2, 3, 3, 1, 3, 1, 3, 2, 4, 3, 3, 3, 3, 1, 1, 2, 2, 4, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3]"
Zelda,3.6333,0.8503,30,"[3, 4, 4, 5, 5, 3, 3, 3, 5, 5, 4, 3, 3, 3, 3, 4, 4, 3, 5, 3, 4, 3, 4, 3, 3, 3, 4, 3, 5, 2]"
a Brazil nut,2.7647,1.0462,34,"[3, 3, 4, 2, 4, 3, 5, 2, 1, 1, 5, 2, 3, 4, 3, 2, 1, 3, 3, 2, 3, 3, 2, 1, 2, 4, 3, 3, 4, 3, 3, 2, 3, 2]"
a Brazilian,3.5667,0.8584,30,"[3, 4, 3, 4, 3, 3, 4, 3, 5, 3, 4, 4, 3, 3, 4, 2, 4, 4, 4, 3, 4, 4, 5, 5, 4, 3, 4, 1, 3, 4]"
a Chevrolet,2.8333,1.1167,30,"[3, 3, 3, 4, 3, 3, 4, 4, 3, 1, 4, 2, 3, 3, 4, 4, 2, 1, 1, 1, 4, 4, 2, 3, 1, 5, 2, 2, 3, 3]"
a Dutch oven,2.6207,1.1469,29,"[3, 2, 1, 1, 3, 3, 4, 2, 3, 2, 3, 1, 4, 3, 4, 2, 5, 4, 2, 3, 2, 2, 3, 1, 2, 5, 1, 2, 3]"
a Game Boy,3.7,1.0222,30,"[2, 2, 2, 5, 1, 3, 5, 4, 3, 5, 5, 4, 4, 3, 4, 3, 4, 4, 5, 4, 5, 4, 4, 3, 4, 4, 4, 4, 3, 4]"
a Hindu,2.7931,0.8185,29,"[4, 3, 3, 3, 4, 1, 1, 3, 4, 3, 4, 3, 3, 3, 2, 3, 2, 2, 3, 3, 3, 1, 3, 3, 3, 3, 2, 3, 3]"
a Hyundai,2.6,1.07,30,"[2, 2, 3, 4, 3, 3, 3, 4, 3, 2, 3, 2, 3, 3, 2, 2, 2, 1, 2, 1, 4, 4, 5, 3, 1, 4, 2, 1, 1, 3]"
a Jew,2.6667,1.0613,30,"[3, 1, 3, 3, 4, 3, 4, 4, 5, 1, 3, 2, 3, 2, 1, 2, 3, 3, 3, 1, 3, 3, 3, 3, 1, 3, 4, 1, 2, 3]"
a Long Island Iced Tea,3.6333,1.0981,30,"[3, 5, 4, 5, 3, 3, 4, 4, 4, 3, 5, 4, 3, 4, 4, 5, 2, 2, 4, 5, 3, 4, 5, 3, 1, 4, 5, 2, 2, 4]"
a Nissan,2.8333,0.9499,30,"[2, 3, 2, 4, 2, 3, 3, 3, 2, 5, 5, 2, 3, 3, 3, 3, 2, 1, 3, 3, 3, 2, 3, 3, 4, 3, 3, 4, 1, 2]"
a Phillips screwdriver,2.2759,0.8822,29,"[2, 3, 2, 3, 4, 1, 1, 3, 3, 3, 2, 3, 2, 1, 1, 2, 2, 2, 2, 3, 3, 2, 1, 1, 3, 4, 2, 2, 3]"
a Pole,2.4333,0.9714,30,"[1, 3, 1, 5, 1, 2, 3, 1, 3, 2, 2, 2, 3, 1, 3, 3, 3, 2, 2, 3, 1, 2, 3, 3, 3, 3, 2, 4, 3, 3]"
a Russian,2.931,0.8422,29,"[3, 3, 3, 3, 4, 1, 3, 3, 3, 4, 4, 3, 3, 3, 1, 4, 2, 3, 3, 3, 3, 2, 4, 1, 4, 3, 3, 3, 3]"
a Shiite,2.7667,0.8976,30,"[1, 3, 2, 3, 3, 3, 3, 3, 1, 2, 2, 3, 3, 2, 4, 3, 3, 2, 2, 3, 4, 4, 2, 4, 2, 3, 3, 3, 5, 2]"
a Tasmanian devil,3.9333,1.1121,30,"[2, 4, 5, 4, 4, 3, 4, 5, 5, 2, 5, 2, 5, 5, 5, 5, 1, 4, 4, 4, 4, 5, 5, 4, 4, 2, 4, 4, 4, 4]"
a baboon,3.6,1.0372,30,"[3, 4, 4, 4, 1, 1, 4, 4, 5, 4, 5, 4, 3, 2, 4, 3, 3, 3, 4, 5, 4, 4, 4, 4, 4, 3, 2, 4, 5, 4]"
a bachelor,3.1379,1.2167,29,"[1, 2, 5, 3, 4, 2, 3, 2, 1, 4, 4, 2, 1, 2, 3, 5, 4, 4, 3, 4, 5, 3, 3, 4, 3, 5, 2, 3, 4]"
a baggage man,2.2424,0.8671,33,"[1, 2, 2, 2, 2, 2, 3, 1, 2, 3, 2, 3, 4, 2, 4, 1, 3, 3, 1, 2, 3, 2, 1, 2, 3, 1, 3, 2, 3, 3, 1, 3, 2]"
a baking tray,2.3235,1.1206,34,"[1, 3, 2, 3, 4, 2, 4, 2, 1, 1, 3, 3, 3, 4, 2, 3, 1, 3, 1, 1, 2, 3, 2, 1, 2, 4, 2, 3, 5, 3, 1, 1, 1, 2]"
a banana split,3.6667,1.2411,30,"[4, 4, 3, 5, 5, 1, 4, 3, 4, 2, 1, 4, 3, 3, 1, 5, 4, 5, 4, 4, 5, 3, 2, 4, 4, 5, 5, 4, 4, 5]"
a baritone saxophone,3.1,1.0289,30,"[4, 3, 2, 4, 4, 3, 4, 3, 4, 2, 2, 1, 3, 4, 1, 2, 4, 4, 4, 4, 5, 2, 2, 4, 3, 3, 3, 2, 4, 3]"
a barkeeper,3.0333,1.0662,30,"[3, 4, 3, 4, 3, 3, 4, 3, 4, 2, 5, 2, 3, 2, 3, 5, 3, 1, 2, 4, 3, 3, 4, 3, 1, 3, 4, 1, 2, 4]"
a baroness,3.2667,0.9444,30,"[3, 4, 3, 3, 4, 3, 3, 3, 4, 2, 5, 4, 4, 3, 4, 5, 4, 2, 2, 2, 4, 4, 3, 3, 4, 4, 3, 1, 2, 3]"
a bass clarinet,2.8667,1.008,30,"[3, 3, 4, 4, 4, 3, 4, 3, 3, 2, 1, 2, 3, 3, 1, 1, 4, 3, 4, 4, 4, 2, 1, 4, 3, 3, 3, 2, 2, 3]"
a bass viola,2.7667,1.2229,30,"[4, 3, 1, 4, 4, 1, 4, 3, 3, 1, 2, 1, 3, 3, 1, 1, 2, 3, 5, 4, 4, 2, 2, 4, 3, 3, 4, 4, 1, 3]"
a bassist,2.9655,1.2387,29,"[1, 1, 2, 2, 4, 3, 4, 4, 4, 5, 2, 5, 1, 3, 3, 4, 4, 4, 1, 2, 4, 3, 4, 2, 4, 4, 2, 2, 2]"
a basting brush,2.5,1.0422,30,"[3, 1, 3, 2, 1, 1, 3, 3, 3, 2, 2, 3, 4, 3, 1, 5, 3, 2, 2, 3, 2, 1, 2, 2, 4, 3, 3, 3, 1, 4]"
a bathrobe,2.6,1.3797,30,"[1, 3, 1, 5, 1, 1, 3, 3, 1, 2, 2, 3, 2, 4, 4, 4, 3, 5, 1, 1, 5, 1, 4, 3, 1, 2, 2, 4, 2, 4]"
a bathroom,2.2,1.0306,30,"[2, 3, 2, 1, 3, 1, 2, 1, 4, 3, 1, 1, 3, 1, 3, 3, 2, 3, 3, 1, 1, 2, 3, 2, 3, 2, 4, 4, 1, 1]"
a bay,2.9118,1.111,34,"[1, 3, 4, 3, 5, 4, 4, 3, 1, 2, 4, 2, 3, 4, 4, 3, 1, 3, 2, 2, 2, 2, 2, 1, 2, 4, 4, 4, 5, 3, 3, 3, 3, 3]"
a beaver,2.6207,1.0147,29,"[1, 2, 3, 4, 4, 3, 3, 3, 3, 4, 3, 3, 1, 3, 3, 1, 2, 4, 1, 3, 2, 4, 3, 1, 3, 3, 2, 3, 1]"
a bed,2.7667,1.2507,30,"[3, 2, 1, 4, 3, 3, 4, 1, 1, 3, 3, 4, 1, 2, 4, 4, 5, 3, 1, 3, 4, 2, 3, 1, 1, 5, 3, 3, 2, 4]"
a beekeeper,2.9333,1.2576,30,"[4, 3, 1, 1, 4, 3, 3, 3, 4, 1, 4, 4, 2, 4, 3, 3, 4, 4, 4, 3, 1, 1, 4, 5, 2, 3, 2, 1, 5, 2]"
a bellboy,2.3667,0.9994,30,"[2, 3, 3, 1, 3, 2, 3, 3, 2, 1, 5, 1, 3, 2, 1, 3, 1, 3, 3, 1, 1, 2, 3, 3, 3, 3, 2, 4, 2, 2]"
a bidder,3.3667,1.0334,30,"[4, 3, 1, 2, 4, 4, 3, 4, 5, 4, 4, 4, 4, 4, 5, 4, 4, 4, 2, 3, 2, 4, 4, 3, 4, 2, 2, 2, 4, 2]"
a black bear,3.8,1.1265,30,"[4, 5, 5, 2, 4, 3, 2, 5, 4, 4, 5, 2, 5, 4, 5, 5, 2, 4, 3, 4, 5, 4, 1, 3, 4, 3, 4, 5, 4, 4]"
a blackberry,3.3,0.9879,30,"[4, 3, 5, 4, 5, 3, 3, 2, 3, 5, 4, 3, 4, 3, 1, 1, 2, 3, 3, 4, 4, 3, 3, 3, 3, 4, 3, 3, 4, 4]"
a blowdart,3.6667,0.8841,30,"[3, 4, 4, 3, 4, 1, 4, 2, 5, 4, 4, 4, 4, 4, 3, 3, 5, 4, 4, 3, 4, 4, 5, 4, 4, 4, 2, 3, 4, 4]"
a blowfish,2.931,1.3074,29,"[1, 3, 1, 3, 5, 4, 4, 4, 1, 2, 3, 3, 1, 4, 3, 5, 3, 4, 1, 4, 1, 5, 3, 2, 2, 2, 4, 3, 4]"
a bolt,2.9697,1.2115,33,"[3, 3, 4, 2, 1, 5, 1, 3, 2, 1, 3, 3, 3, 4, 2, 3, 4, 3, 5, 1, 4, 3, 1, 2, 4, 4, 2, 4, 4, 3, 2, 5, 4]"
a bongo drum,3.2759,1.0656,29,"[1, 4, 4, 3, 4, 1, 4, 3, 4, 4, 2, 4, 3, 4, 2, 5, 3, 4, 4, 3, 4, 4, 1, 2, 3, 3, 4, 4, 4]"
a boomerang,3.5,1.0748,30,"[2, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 2, 4, 4, 4, 5, 2, 2, 2, 4, 2, 5, 5, 3, 1, 4, 5, 3, 3, 4]"
a boy,2.7931,1.0481,29,"[1, 3, 5, 3, 3, 3, 1, 3, 1, 3, 3, 3, 1, 3, 3, 4, 3, 4, 3, 3, 1, 3, 4, 3, 1, 3, 3, 3, 4]"
a broiler,2.7,0.9523,30,"[3, 2, 2, 2, 5, 1, 3, 3, 3, 2, 2, 2, 4, 3, 1, 3, 3, 2, 3, 3, 2, 4, 4, 3, 3, 3, 3, 4, 1, 2]"
a buffalo,3.1333,0.8996,30,"[4, 4, 4, 2, 2, 3, 4, 3, 3, 2, 2, 3, 4, 3, 1, 3, 5, 3, 4, 5, 2, 3, 3, 3, 3, 3, 3, 3, 4, 3]"
a building,2.3667,0.8087,30,"[1, 3, 2, 1, 2, 2, 3, 3, 3, 1, 2, 3, 3, 2, 3, 4, 2, 3, 2, 3, 3, 1, 1, 3, 3, 2, 2, 2, 3, 3]"
a bullfighter,4.3529,1.0698,34,"[5, 2, 5, 2, 5, 5, 1, 3, 5, 5, 5, 5, 4, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 4, 5, 4, 5, 4, 3, 5, 5, 4]"
a bum,2.2667,1.2015,30,"[1, 3, 1, 1, 3, 2, 3, 3, 2, 1, 1, 3, 2, 1, 2, 4, 4, 1, 4, 3, 2, 4, 1, 3, 1, 1, 2, 5, 3, 1]"
a bureaucrat,2.1379,1.187,29,"[1, 1, 4, 1, 2, 3, 2, 2, 1, 1, 4, 2, 2, 1, 4, 1, 4, 4, 3, 1, 1, 4, 3, 1, 1, 2, 1, 3, 2]"
a burger,3.2667,0.8277,30,"[3, 4, 3, 4, 3, 4, 4, 3, 2, 3, 3, 4, 3, 3, 3, 1, 5, 2, 3, 4, 4, 2, 3, 4, 3, 4, 3, 3, 4, 4]"
a burrito,3.0345,1.1175,29,"[5, 3, 4, 3, 3, 2, 1, 3, 4, 4, 3, 4, 1, 3, 1, 2, 5, 3, 5, 3, 4, 3, 2, 3, 3, 4, 3, 2, 2]"
a busybody,3.4667,1.1059,30,"[4, 2, 4, 3, 2, 1, 4, 3, 4, 5, 4, 4, 4, 5, 4, 1, 4, 5, 4, 4, 3, 4, 4, 4, 4, 4, 2, 4, 2, 2]"
a butte,2.5,0.9002,30,"[1, 3, 1, 3, 1, 3, 3, 4, 3, 2, 1, 1, 3, 2, 3, 3, 3, 3, 2, 3, 4, 1, 3, 3, 2, 3, 3, 2, 3, 3]"
a butter knife,1.6897,0.8906,29,"[1, 1, 2, 3, 2, 1, 1, 1, 1, 2, 2, 3, 1, 3, 3, 1, 2, 2, 1, 2, 1, 1, 1, 1, 1, 1, 4, 3, 1]"
a buttercup,2.7667,0.8172,30,"[4, 3, 2, 4, 3, 4, 2, 3, 2, 2, 2, 3, 4, 3, 3, 1, 4, 2, 2, 3, 3, 4, 3, 3, 2, 3, 2, 3, 2, 2]"
a buzzard,2.8621,1.2167,29,"[1, 1, 2, 4, 4, 3, 2, 1, 3, 4, 2, 3, 1, 3, 3, 1, 3, 4, 4, 3, 1, 4, 4, 5, 4, 4, 4, 3, 2]"
a cabin,2.6667,1.1547,30,"[3, 5, 1, 4, 3, 3, 4, 2, 1, 2, 2, 2, 1, 3, 3, 2, 2, 4, 2, 3, 5, 3, 4, 2, 1, 4, 3, 2, 1, 3]"
a café mocha,3.2647,1.0818,34,"[3, 5, 4, 3, 5, 4, 4, 3, 2, 2, 5, 2, 3, 4, 4, 3, 4, 3, 3, 1, 3, 4, 2, 1, 4, 4, 3, 4, 5, 4, 3, 2, 3, 2]"
a cake,3.5667,0.8584,30,"[3, 4, 3, 3, 4, 4, 4, 3, 5, 4, 5, 4, 4, 3, 3, 1, 5, 4, 3, 4, 4, 4, 3, 4, 3, 2, 3, 3, 4, 4]"
a canal,2.5882,0.925,34,"[2, 3, 4, 3, 4, 2, 4, 2, 2, 1, 3, 2, 3, 4, 3, 3, 1, 3, 3, 1, 3, 3, 2, 1, 2, 3, 3, 4, 2, 3, 3, 1, 3, 2]"
a canister,2.2069,0.9776,29,"[1, 3, 3, 2, 4, 2, 1, 3, 3, 1, 1, 3, 1, 3, 2, 1, 3, 3, 3, 3, 3, 1, 2, 1, 3, 3, 1, 1, 3]"
a canyon,3.5667,1.04,30,"[2, 5, 2, 4, 1, 4, 5, 3, 3, 5, 4, 4, 4, 3, 3, 4, 4, 5, 4, 4, 2, 2, 3, 3, 4, 4, 4, 5, 3, 4]"
a capelin,2.6333,0.8899,30,"[4, 3, 2, 3, 3, 1, 3, 3, 3, 3, 4, 2, 4, 3, 3, 1, 1, 3, 3, 3, 3, 3, 1, 3, 3, 2, 3, 3, 1, 2]"
a carnation,2.8667,1.1366,30,"[2, 3, 3, 4, 4, 3, 3, 3, 4, 3, 4, 3, 4, 3, 1, 1, 4, 4, 1, 4, 4, 1, 1, 3, 4, 3, 2, 2, 1, 4]"
a carrot,2.3333,1.0283,30,"[1, 3, 1, 1, 1, 2, 3, 3, 4, 2, 2, 4, 2, 2, 2, 4, 1, 4, 1, 3, 2, 1, 2, 3, 2, 3, 2, 4, 3, 2]"
a carving fork,2.5667,0.9353,30,"[3, 3, 4, 1, 2, 3, 5, 1, 3, 3, 1, 1, 3, 2, 3, 3, 2, 3, 3, 3, 1, 2, 3, 3, 2, 3, 3, 3, 2, 3]"
a cashew,2.8235,1.2178,34,"[1, 4, 4, 3, 4, 3, 5, 1, 1, 1, 5, 3, 3, 4, 3, 2, 1, 3, 3, 1, 1, 3, 2, 4, 2, 4, 4, 4, 4, 3, 3, 2, 3, 2]"
a cashier,2.2759,0.8822,29,"[1, 2, 2, 3, 1, 2, 2, 3, 2, 4, 3, 3, 1, 3, 3, 3, 1, 4, 2, 2, 2, 1, 2, 1, 3, 3, 2, 3, 2]"
a casserole,2.0345,1.1175,29,"[1, 1, 1, 3, 1, 1, 1, 3, 1, 2, 4, 2, 2, 3, 3, 1, 1, 4, 3, 2, 3, 5, 2, 2, 1, 1, 2, 2, 1]"
a castle,3.9,1.0939,30,"[3, 5, 4, 5, 1, 5, 1, 3, 3, 5, 5, 4, 4, 4, 4, 4, 4, 4, 5, 4, 4, 2, 5, 3, 4, 5, 4, 4, 5, 4]"
a catamaran,3.3667,1.2172,30,"[4, 3, 2, 5, 4, 1, 3, 1, 4, 2, 3, 5, 4, 5, 3, 1, 5, 4, 3, 3, 4, 3, 5, 4, 3, 4, 3, 3, 5, 2]"
a cave,3.2353,1.0747,34,"[2, 4, 4, 4, 5, 2, 4, 2, 3, 1, 5, 4, 3, 4, 3, 4, 1, 4, 3, 2, 4, 2, 3, 3, 4, 4, 3, 2, 5, 4, 3, 2, 4, 3]"
a cavern,3.1379,1.2457,29,"[2, 1, 1, 4, 5, 4, 1, 3, 4, 2, 4, 3, 4, 3, 3, 1, 4, 3, 4, 4, 4, 3, 5, 4, 1, 4, 4, 2, 4]"
a ceiling fan,2.4138,0.9826,29,"[3, 2, 3, 3, 3, 1, 2, 1, 3, 2, 1, 2, 3, 5, 3, 1, 1, 2, 3, 3, 3, 4, 2, 2, 1, 3, 3, 3, 2]"
a celebrity,3.7667,0.6789,30,"[4, 5, 4, 4, 4, 4, 4, 5, 4, 4, 4, 4, 2, 4, 3, 4, 4, 4, 3, 4, 4, 3, 4, 4, 3, 4, 4, 4, 2, 3]"
a champagne flute,3.1667,1.0854,30,"[3, 3, 3, 2, 3, 4, 1, 2, 3, 1, 5, 4, 5, 3, 1, 3, 3, 4, 4, 3, 2, 4, 4, 3, 4, 4, 2, 4, 4, 4]"
a charcoal grill,3.0333,1.0981,30,"[4, 3, 2, 2, 4, 2, 3, 5, 4, 1, 2, 3, 4, 4, 3, 4, 2, 3, 4, 2, 5, 1, 4, 2, 3, 2, 2, 3, 4, 4]"
a charlatan,3.0,1.2594,30,"[1, 3, 2, 2, 4, 4, 3, 3, 4, 2, 4, 3, 4, 1, 4, 4, 4, 2, 4, 5, 1, 3, 1, 5, 3, 1, 2, 3, 5, 3]"
a cherry,3.2667,0.8683,30,"[4, 3, 2, 4, 3, 5, 3, 3, 3, 4, 4, 4, 4, 3, 3, 1, 4, 4, 3, 3, 3, 4, 4, 3, 4, 1, 3, 3, 3, 3]"
a cherry blossom,3.2667,0.9444,30,"[3, 4, 2, 4, 3, 4, 4, 3, 2, 2, 4, 3, 4, 3, 3, 1, 4, 4, 4, 3, 3, 5, 4, 4, 3, 1, 3, 3, 4, 4]"
a chickadee,2.6207,0.8625,29,"[1, 2, 3, 3, 4, 2, 3, 4, 1, 2, 3, 3, 2, 3, 3, 3, 2, 2, 3, 3, 2, 4, 4, 3, 1, 2, 3, 3, 2]"
a child,3.1,1.269,30,"[2, 4, 1, 4, 4, 4, 5, 5, 3, 3, 4, 2, 1, 3, 3, 4, 1, 4, 2, 1, 4, 4, 4, 3, 1, 5, 3, 3, 2, 4]"
a chinchilla,3.1333,1.1366,30,"[4, 3, 3, 4, 4, 1, 4, 3, 4, 2, 3, 4, 4, 5, 3, 1, 4, 4, 4, 3, 3, 5, 3, 3, 1, 2, 2, 3, 4, 1]"
a chiseler,2.7931,1.0481,29,"[1, 3, 3, 2, 2, 1, 4, 3, 4, 3, 1, 3, 4, 3, 1, 4, 2, 3, 3, 3, 3, 3, 2, 4, 4, 1, 4, 4, 3]"
a cigarmaker,2.8667,0.8996,30,"[3, 3, 3, 2, 1, 3, 5, 3, 3, 4, 4, 1, 3, 3, 2, 3, 2, 3, 3, 3, 4, 2, 3, 3, 4, 4, 2, 2, 2, 3]"
a citizen,2.4643,0.9222,28,"[1, 2, 3, 3, 2, 2, 3, 1, 3, 3, 3, 5, 3, 3, 3, 2, 3, 1, 3, 1, 2, 3, 2, 1, 3, 2, 3, 3]"
a clansman,2.9667,1.4967,30,"[4, 1, 4, 1, 4, 3, 3, 1, 5, 2, 4, 4, 2, 1, 2, 3, 5, 4, 4, 5, 3, 4, 1, 5, 1, 2, 4, 1, 5, 1]"
