unit,mean,std,n,individual_ratings
hazard,1.64,1.8040358795061298,21,
heap,1.64,1.8040358795061298,21,
heart,2.36,2.062654952856986,21,
helmet,3.0,2.23606797749979,21,
helplessness,1.09,0.30151134457776346,21,
heresy,1.64,1.8040358795061298,21,
hierarchy,1.64,1.8040358795061298,21,
hobby,1.64,1.8040358795061298,21,
hog,3.45,2.381748784554591,21,
holiday,2.64,2.2482316283126735,21,
honesty,1.64,1.8040358795061298,21,
hope,1.91,1.8140862964338522,21,
horse,5.09,1.7002673586554242,21,
hospital,5.0,2.04939015319192,21,
hotel,4.55,1.9164360862620156,21,
hurricane,3.0,2.7202941017470885,21,
hurt,1.36,1.497472618255253,21,
idea,1.64,1.8040358795061298,21,
identification,1.64,1.8040358795061298,21,
identity,2.0,2.04939015319192,21,
idiom,1.64,1.8040358795061298,21,
ignition,1.64,1.8040358795061298,21,
ignorance,1.64,1.8040358795061298,21,
imagination,1.82,1.7786613965666325,21,
immortality,1.64,1.8040358795061298,21,
impairment,1.64,1.8040358795061298,21,
importance,1.64,1.8040358795061298,21,
impossibility,1.64,1.8040358795061298,21,
improvement,1.73,1.7939291563999449,21,
incentive,1.73,1.7939291563999449,21,
inch,1.64,1.8040358795061298,21,
incident,1.64,1.8040358795061298,21,
income,1.64,1.8040358795061298,21,
increase,1.55,1.2135597524338357,21,
independence,1.64,1.8040358795061298,21,
individual,2.27,1.9021518914592015,21,
industry,2.27,2.101947149236112,21,
infection,2.36,2.013590190318143,21,
information,1.64,1.8040358795061298,21,
injury,1.82,1.4012980994907414,21,
inn,3.18,2.400757456228422,21,
insight,1.64,1.8040358795061298,21,
instance,1.36,0.6741998624632421,21,
instinct,1.64,1.8040358795061298,21,
institute,1.82,1.8340219092574557,21,
instructor,2.73,1.9021518914592017,21,
integrity,1.64,1.8040358795061298,21,
intelligence,1.64,1.8040358795061298,21,
intention,1.73,1.7939291563999449,21,
interaction,1.64,1.8040358795061298,21,
interior,3.09,2.0225995873897262,21,
interruption,1.64,1.8040358795061298,21,
introduction,1.64,1.8040358795061298,21,
iron,3.18,2.482667187449088,21,
irony,1.82,1.8340219092574557,21,
irrigation,1.91,1.8140862964338522,21,
island,3.36,2.5796405669289384,21,
issue,1.82,1.7786613965666325,21,
itch,1.18,0.4045199174779453,21,
item,2.0,1.8973665961010275,21,
jacket,4.0,2.449489742783178,21,
jerk,1.64,1.8040358795061298,21,
jewel,2.36,2.062654952856986,21,
job,1.91,1.9211738835693897,21,
justice,1.64,1.8040358795061298,21,
justification,1.64,1.8040358795061298,21,
key,2.55,2.1616492020508957,21,
kindness,1.64,1.8040358795061298,21,
kite,2.64,2.1105794120443453,21,
kitten,4.09,2.467976720090587,21,
knife,2.09,1.2210278829367864,21,
knowledge,1.64,1.8040358795061298,21,
lake,3.55,2.2522715805886446,21,
lamb,5.45,1.8090680674665822,21,
lamp,2.82,2.088931871468374,21,
landscape,2.45,2.06705763652765,21,
lane,1.73,1.7939291563999449,21,
latch,2.27,1.9540168418367887,21,
laughter,1.91,1.9211738835693897,21,
laundry,4.45,2.6215886925159086,21,
law,1.82,1.7786613965666325,21,
leader,2.36,1.9116865471476894,21,
leadership,1.64,1.8040358795061298,21,
legality,1.64,1.8040358795061298,21,
lemon,6.55,0.6875516509523286,21,
length,1.64,1.8040358795061298,21,
lens,2.0,1.8973665961010275,21,
leopard,3.18,2.1362669223756576,21,
lesson,1.64,1.8040358795061298,21,
lettuce,5.73,1.0090499582190262,21,
liar,1.64,1.8040358795061298,21,
