unit,mean,std,n,individual_ratings
Rwanda,3.7,1.236,30,"[3, 3, 4, 5, 5, 3, 5, 5, 5, 5, 4, 5, 5, 5, 1, 3, 3, 3, 4, 3, 2, 5, 3, 3, 4, 1, 4, 3, 5, 2]"
Sabrina,3.8667,1.432,30,"[4, 5, 3, 5, 5, 1, 1, 1, 5, 5, 2, 5, 5, 1, 3, 3, 3, 5, 4, 5, 5, 5, 3, 5, 4, 4, 5, 5, 4, 5]"
Saint Louis,4.4,0.9685,30,"[5, 5, 5, 3, 5, 5, 5, 5, 4, 3, 5, 5, 1, 5, 3, 4, 5, 4, 5, 5, 4, 3, 5, 5, 5, 4, 5, 5, 4, 5]"
Salma Hayek,4.3333,0.9223,30,"[5, 5, 5, 4, 4, 2, 5, 5, 4, 4, 4, 3, 5, 5, 4, 4, 5, 3, 5, 5, 3, 5, 5, 5, 5, 2, 5, 4, 5, 5]"
Samantha,3.3,1.557,30,"[4, 2, 3, 1, 5, 4, 5, 5, 5, 2, 5, 1, 5, 1, 5, 4, 2, 5, 4, 1, 5, 3, 1, 3, 2, 1, 3, 3, 4, 5]"
San Francisco Bay,4.5333,0.8604,30,"[5, 5, 5, 3, 5, 5, 5, 5, 4, 5, 5, 5, 2, 5, 4, 3, 5, 5, 5, 5, 3, 4, 5, 5, 5, 3, 5, 5, 5, 5]"
Santiago,2.8,1.3493,30,"[2, 3, 5, 3, 2, 3, 3, 5, 3, 2, 5, 3, 3, 1, 3, 3, 1, 4, 4, 4, 1, 5, 2, 1, 1, 5, 2, 2, 1, 2]"
Saturday,4.8333,0.5921,30,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 2, 4, 5, 5, 5, 5, 5, 5]"
Scarlett,3.9333,1.1427,30,"[5, 2, 5, 5, 5, 4, 5, 2, 3, 5, 2, 4, 3, 5, 2, 4, 5, 5, 5, 3, 5, 5, 3, 5, 4, 3, 3, 5, 3, 3]"
Scarlett Johanson,4.5,0.7768,30,"[5, 5, 5, 4, 3, 5, 5, 5, 4, 4, 4, 3, 5, 5, 4, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 3, 5, 5, 5, 3]"
Scattergories,3.4,1.5669,30,"[5, 5, 3, 5, 4, 5, 3, 5, 5, 1, 5, 5, 2, 2, 3, 3, 5, 4, 1, 4, 1, 5, 2, 2, 2, 1, 1, 3, 5, 5]"
Sergio,2.5862,1.2961,29,"[4, 1, 4, 2, 3, 3, 1, 1, 2, 4, 3, 5, 2, 3, 1, 2, 1, 1, 2, 3, 5, 3, 4, 2, 1, 4, 3, 4, 1]"
Shakira,3.7667,1.3817,30,"[5, 3, 3, 5, 5, 5, 3, 2, 5, 5, 5, 5, 5, 1, 5, 3, 2, 4, 3, 1, 4, 5, 2, 4, 2, 4, 5, 2, 5, 5]"
Silvia,3.2333,1.3566,30,"[3, 3, 5, 5, 3, 3, 2, 1, 5, 2, 4, 5, 2, 5, 3, 1, 5, 2, 3, 2, 4, 3, 5, 1, 2, 5, 4, 3, 4, 2]"
Simon says,4.6,0.8137,30,"[4, 5, 4, 4, 5, 1, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 4, 4, 4, 5, 5, 5]"
Sonia,2.9667,1.4967,30,"[5, 2, 1, 2, 4, 3, 5, 2, 1, 5, 2, 4, 1, 5, 1, 3, 5, 5, 5, 3, 5, 3, 3, 2, 1, 3, 2, 1, 2, 3]"
South Carolina,4.3667,0.9643,30,"[3, 5, 4, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 3, 5, 4, 4, 5, 4, 5, 5, 4, 2, 5, 5, 2]"
St. Peter's Basilica,3.6,1.4288,30,"[4, 4, 1, 3, 5, 5, 4, 5, 5, 5, 2, 3, 5, 1, 3, 3, 3, 5, 5, 3, 5, 3, 5, 1, 5, 1, 3, 5, 4, 2]"
Stacy,3.1667,1.5775,30,"[4, 2, 3, 1, 5, 5, 5, 5, 5, 2, 5, 1, 5, 1, 5, 4, 2, 4, 3, 1, 5, 3, 1, 3, 2, 1, 3, 2, 2, 5]"
Stanley,3.7333,1.388,30,"[4, 5, 3, 5, 5, 1, 2, 1, 5, 5, 2, 5, 5, 1, 3, 3, 3, 5, 3, 5, 4, 4, 3, 5, 4, 4, 2, 5, 5, 5]"
Stephen,3.2667,1.6174,30,"[3, 5, 5, 5, 2, 5, 4, 5, 4, 1, 5, 3, 3, 1, 4, 5, 5, 4, 4, 4, 1, 5, 2, 1, 1, 5, 2, 1, 1, 2]"
Stone Temple Pilots,4.2333,1.04,30,"[5, 5, 5, 5, 5, 3, 3, 4, 3, 5, 4, 4, 5, 5, 3, 5, 5, 5, 5, 1, 4, 5, 3, 5, 5, 3, 4, 5, 5, 3]"
Sue,3.2667,1.6386,30,"[4, 3, 4, 1, 5, 4, 5, 5, 5, 2, 5, 1, 5, 1, 5, 4, 2, 4, 4, 1, 5, 4, 1, 1, 2, 1, 1, 4, 4, 5]"
Summer Solstice,4.3333,0.8442,30,"[5, 3, 5, 5, 5, 4, 5, 3, 4, 5, 3, 3, 5, 5, 3, 4, 5, 5, 5, 3, 5, 5, 4, 5, 5, 4, 3, 5, 5, 4]"
Susie,3.7,1.3933,30,"[5, 2, 5, 5, 4, 4, 5, 3, 1, 5, 2, 4, 4, 5, 1, 4, 5, 5, 5, 3, 5, 5, 3, 5, 1, 4, 2, 2, 4, 3]"
Swiss cheese,4.6207,0.8625,29,"[5, 5, 4, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 4, 5, 5, 4, 5, 1, 5, 5, 5, 3]"
Sylvia,3.5862,1.402,29,"[5, 2, 4, 5, 4, 5, 5, 2, 1, 5, 2, 4, 3, 5, 5, 5, 5, 5, 3, 5, 5, 3, 3, 1, 3, 2, 2, 3, 2]"
T.S. Eliot,3.2667,1.2299,30,"[2, 3, 2, 3, 4, 4, 3, 3, 3, 5, 1, 3, 4, 5, 3, 3, 5, 1, 1, 5, 4, 2, 2, 3, 5, 4, 3, 3, 5, 4]"
Tammy,3.6667,1.5162,30,"[5, 2, 5, 5, 4, 5, 5, 2, 1, 5, 2, 4, 4, 5, 1, 4, 5, 5, 5, 3, 5, 5, 3, 5, 1, 3, 2, 1, 5, 3]"
Tampa,4.3667,1.0981,30,"[5, 5, 5, 4, 5, 5, 5, 5, 5, 2, 5, 5, 5, 5, 5, 5, 2, 5, 4, 3, 5, 5, 5, 2, 2, 4, 5, 5, 3, 5]"
Tennessee,4.6,0.6215,30,"[4, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 4, 3, 5, 4, 4, 5, 4, 4, 5, 5, 4]"
Tennessee Williams,3.6207,1.3473,29,"[3, 4, 3, 5, 2, 4, 5, 5, 3, 3, 5, 5, 4, 1, 2, 5, 5, 4, 3, 1, 5, 2, 5, 5, 2, 2, 5, 4, 3]"
Terrell Owens,3.1667,1.7237,30,"[1, 5, 4, 1, 3, 5, 5, 1, 5, 1, 5, 5, 2, 4, 2, 5, 5, 4, 1, 2, 1, 5, 5, 3, 1, 5, 4, 1, 1, 3]"
Terri,2.8667,1.5253,30,"[2, 4, 4, 5, 2, 3, 2, 5, 3, 1, 5, 4, 2, 1, 4, 3, 4, 4, 5, 3, 1, 5, 2, 1, 1, 5, 2, 1, 1, 1]"
Thanksgiving,5.0,0.0,30,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
The Dixie Chicks,4.5,0.7311,30,"[5, 4, 5, 4, 5, 4, 5, 3, 5, 3, 3, 5, 5, 5, 4, 5, 5, 4, 5, 4, 5, 5, 5, 5, 3, 5, 5, 4, 5, 5]"
Thomas,4.1379,1.2457,29,"[4, 4, 5, 5, 5, 4, 5, 1, 5, 5, 5, 5, 5, 5, 4, 1, 5, 3, 3, 5, 4, 5, 1, 4, 5, 4, 4, 5, 4]"
Tiger Woods,4.5,0.82,30,"[4, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 3, 5, 3, 4, 5, 5, 4, 5, 2, 4, 5, 5, 3]"
Tim,4.0333,1.4259,30,"[1, 5, 3, 5, 5, 5, 5, 3, 4, 1, 5, 3, 4, 1, 5, 5, 3, 5, 5, 4, 1, 5, 5, 5, 5, 3, 5, 5, 5, 5]"
Tim Allen,4.4333,1.1043,30,"[5, 4, 5, 1, 5, 3, 5, 5, 5, 4, 3, 5, 5, 5, 5, 5, 5, 4, 5, 4, 5, 5, 5, 5, 4, 5, 1, 5, 5, 5]"
Tom,4.1333,1.4077,30,"[1, 5, 5, 5, 5, 5, 3, 3, 4, 1, 5, 4, 4, 1, 5, 5, 3, 5, 5, 5, 1, 5, 5, 5, 5, 4, 5, 5, 5, 5]"
Tom Selleck,4.6,0.9685,30,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 2, 5, 5, 1, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 4, 5]"
Toni,3.6,1.4044,30,"[5, 3, 4, 5, 4, 5, 3, 2, 1, 5, 2, 4, 4, 5, 1, 4, 5, 5, 5, 3, 5, 5, 3, 5, 1, 4, 3, 1, 3, 3]"
Tracy,3.7667,1.4065,30,"[4, 3, 5, 5, 5, 3, 5, 1, 5, 2, 5, 5, 5, 5, 4, 1, 5, 3, 3, 2, 5, 3, 5, 1, 3, 5, 4, 4, 5, 2]"
Travis,3.3,1.5347,30,"[3, 4, 3, 4, 5, 3, 1, 4, 5, 5, 5, 1, 1, 4, 5, 5, 5, 3, 1, 3, 2, 5, 1, 1, 4, 1, 3, 4, 5, 3]"
Tucson,4.5333,0.7761,30,"[5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 3, 3, 5, 4, 3, 3, 5, 5, 5, 5, 3, 5, 4, 5, 5, 5]"
Tulsa,4.3333,0.9589,30,"[5, 4, 5, 3, 5, 5, 5, 3, 5, 5, 4, 5, 5, 5, 3, 3, 5, 2, 5, 3, 5, 5, 5, 5, 3, 5, 3, 5, 5, 4]"
Turkmenistan,2.3,1.489,30,"[2, 2, 1, 1, 1, 3, 3, 3, 1, 5, 2, 1, 3, 5, 1, 5, 5, 1, 1, 3, 1, 1, 1, 1, 4, 2, 1, 5, 2, 2]"
Ty Cobb,3.2667,1.6595,30,"[4, 2, 2, 1, 5, 3, 1, 5, 5, 5, 5, 1, 5, 5, 1, 3, 3, 5, 4, 2, 5, 5, 5, 1, 5, 3, 2, 1, 1, 3]"
Valerie,3.5172,1.4046,29,"[2, 3, 5, 5, 4, 3, 3, 1, 5, 3, 5, 5, 2, 5, 3, 1, 5, 2, 3, 5, 3, 5, 1, 3, 5, 4, 4, 5, 2]"
Venezuela,4.5333,0.7303,30,"[5, 4, 5, 5, 5, 4, 5, 4, 5, 5, 4, 5, 5, 5, 3, 5, 5, 3, 5, 3, 4, 5, 5, 5, 3, 5, 5, 4, 5, 5]"
Vera,2.9,1.3734,30,"[2, 3, 5, 5, 2, 2, 4, 1, 5, 2, 3, 2, 1, 5, 3, 1, 2, 4, 1, 3, 3, 3, 5, 1, 2, 5, 3, 3, 4, 2]"
Vickie,3.5517,1.4537,29,"[2, 3, 5, 5, 3, 3, 4, 1, 5, 4, 5, 5, 1, 5, 3, 1, 5, 2, 3, 5, 4, 5, 1, 3, 5, 4, 4, 5, 2]"
Vicks VapoRub,4.4333,1.1651,30,"[4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 2, 4, 5, 1, 5, 5, 4, 3, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 1]"
Vicky,3.0667,1.5298,30,"[1, 5, 4, 5, 3, 5, 3, 5, 3, 1, 5, 4, 3, 1, 3, 4, 4, 4, 4, 3, 1, 5, 2, 1, 1, 5, 2, 1, 1, 3]"
Victor,3.8,1.4716,30,"[1, 5, 4, 3, 3, 5, 3, 3, 3, 1, 5, 3, 3, 1, 5, 5, 3, 5, 5, 5, 1, 5, 5, 5, 5, 2, 5, 5, 5, 5]"
Victoria,3.4667,1.5916,30,"[4, 4, 3, 1, 5, 5, 5, 5, 5, 2, 5, 1, 5, 1, 5, 4, 2, 5, 3, 1, 5, 3, 1, 2, 2, 2, 5, 5, 3, 5]"
Virginia,4.9333,0.3651,30,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5]"
Wendell,2.9333,1.596,30,"[4, 1, 2, 4, 5, 1, 1, 1, 5, 4, 1, 5, 5, 1, 3, 2, 3, 3, 3, 5, 5, 5, 3, 1, 2, 1, 3, 5, 3, 1]"
Wesley Snipes,4.3448,0.9738,29,"[5, 5, 5, 5, 3, 5, 3, 4, 5, 2, 4, 5, 5, 3, 5, 5, 5, 5, 4, 5, 5, 3, 5, 5, 2, 4, 5, 5, 4]"
Whitney Houston,4.5,0.9002,30,"[5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 2, 5, 3, 4, 5, 5, 5, 4, 2, 5, 5, 4, 5, 4]"
Will Smith,4.7333,0.5833,30,"[5, 4, 5, 5, 5, 3, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 4, 5, 4, 5, 5, 5]"
William Henry Harrison,3.0,1.4622,30,"[2, 3, 3, 1, 2, 3, 5, 3, 2, 4, 3, 4, 3, 5, 1, 4, 5, 1, 1, 2, 2, 1, 3, 5, 5, 2, 1, 5, 5, 4]"
Willie,3.7333,1.4368,30,"[4, 2, 3, 4, 5, 1, 2, 1, 5, 5, 1, 5, 5, 1, 3, 4, 3, 5, 4, 5, 5, 5, 4, 5, 4, 3, 3, 5, 5, 5]"
Winslow Homer,2.4138,1.3501,29,"[2, 1, 3, 3, 5, 1, 3, 1, 4, 5, 5, 1, 1, 1, 2, 1, 3, 4, 2, 4, 3, 1, 2, 2, 1, 3, 2, 3, 1]"
Wyoming,4.4667,1.008,30,"[5, 5, 3, 4, 5, 5, 5, 5, 5, 2, 5, 5, 5, 5, 5, 5, 2, 5, 4, 5, 5, 5, 5, 4, 2, 5, 5, 3, 5, 5]"
Yao Ming,3.1667,1.6206,30,"[1, 1, 1, 3, 2, 2, 5, 5, 4, 5, 5, 4, 2, 1, 1, 2, 1, 4, 2, 5, 5, 3, 5, 5, 3, 3, 5, 5, 4, 1]"
Yasser Arafat,3.8667,1.1958,30,"[5, 4, 4, 3, 5, 4, 5, 4, 2, 3, 2, 4, 4, 5, 1, 5, 5, 5, 5, 1, 4, 3, 3, 5, 5, 4, 3, 5, 4, 4]"
Yellowstone,4.6667,0.6609,30,"[5, 5, 5, 3, 4, 5, 5, 5, 5, 4, 5, 5, 4, 5, 3, 4, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
Yemen,4.0333,1.1885,30,"[5, 3, 5, 5, 1, 4, 5, 3, 5, 5, 4, 5, 5, 5, 3, 5, 5, 2, 2, 2, 4, 4, 5, 5, 3, 5, 4, 4, 3, 5]"
Yosemite,4.4333,0.8172,30,"[5, 3, 5, 5, 4, 5, 5, 4, 3, 5, 3, 4, 5, 5, 3, 5, 5, 5, 5, 3, 4, 5, 3, 5, 5, 5, 5, 5, 5, 4]"
Zane Grey,2.1,1.5833,30,"[1, 4, 3, 1, 1, 1, 1, 5, 3, 2, 5, 1, 1, 1, 1, 1, 1, 1, 1, 5, 5, 1, 5, 1, 1, 1, 2, 4, 2, 1]"
Zelda,3.9667,1.4499,30,"[5, 1, 5, 5, 5, 5, 1, 5, 4, 4, 3, 5, 3, 5, 5, 5, 1, 3, 4, 5, 2, 4, 5, 5, 5, 1, 5, 5, 5, 3]"
a Brazil nut,3.9667,1.129,30,"[2, 3, 4, 5, 3, 5, 5, 5, 3, 5, 5, 3, 2, 2, 4, 4, 4, 4, 5, 5, 5, 5, 3, 3, 3, 5, 5, 2, 5, 5]"
a Brazilian,4.6,0.6215,30,"[4, 4, 3, 3, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 4, 4, 5, 5, 5, 5, 5, 4, 5, 4, 5, 4, 5, 5, 5]"
a Chevrolet,4.7667,0.4302,30,"[4, 5, 4, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 4, 5, 4, 5, 5, 5, 5, 5, 5, 5, 4, 4, 5, 5, 5, 5]"
a Dutch oven,4.1,1.0619,30,"[4, 3, 4, 3, 5, 1, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 3, 5, 5, 4, 5, 4, 5, 3, 4, 3, 3, 3, 5]"
a Frisbee,4.827,0.5122,237,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 4, 4, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 4, 5, 5, 5, 5, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 4, 5, 5, 2, 5, 5, 3, 5, 5, 5, 4, 2, 5, 5, 2, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 3, 4, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 4, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
a Game Boy,4.7931,0.4913,29,"[5, 5, 5, 4, 5, 5, 5, 5, 5, 4, 4, 3, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
a Hindu,4.4,0.8137,30,"[5, 3, 4, 3, 5, 3, 5, 5, 4, 4, 5, 4, 5, 5, 5, 5, 3, 5, 4, 4, 5, 5, 3, 5, 5, 3, 5, 5, 5, 5]"
a Hyundai,4.7,0.596,30,"[5, 5, 3, 5, 5, 5, 4, 5, 5, 5, 4, 5, 5, 5, 4, 3, 4, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
a Jew,4.7333,0.5833,30,"[4, 5, 3, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 4, 5, 3, 5, 5, 5]"
a Long Island Iced Tea,4.3333,0.9942,30,"[3, 5, 3, 3, 5, 4, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 2, 3, 5, 3, 5, 4, 4, 5, 5, 5, 5]"
a Nissan,4.7667,0.504,30,"[5, 5, 5, 4, 5, 5, 5, 5, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 3, 5, 5, 5, 5]"
a Phillips screwdriver,4.9333,0.3651,30,"[3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
a Pole,4.1724,1.1042,29,"[2, 5, 3, 5, 5, 3, 5, 4, 5, 5, 5, 5, 5, 5, 5, 4, 4, 3, 5, 4, 5, 4, 4, 5, 2, 4, 1, 5, 4]"
a Russian,4.8667,0.4342,30,"[5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
a Shiite,3.2333,1.3817,30,"[2, 2, 4, 5, 5, 3, 1, 4, 5, 3, 1, 5, 5, 4, 1, 3, 3, 2, 4, 3, 2, 5, 3, 3, 3, 1, 3, 5, 5, 2]"
a Tasmanian devil,4.1667,0.8339,30,"[4, 3, 3, 4, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 3, 3, 3, 5, 4, 4, 5, 4, 4, 5, 4, 4, 5, 5, 3, 5]"
a baboon,4.7,0.7497,30,"[5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 2, 3, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5]"
a bachelor,4.9,0.3051,30,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 4, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
a baggage man,3.5667,1.4065,30,"[4, 3, 5, 1, 1, 5, 5, 5, 1, 2, 5, 5, 3, 2, 2, 4, 5, 3, 4, 4, 4, 5, 4, 2, 3, 5, 5, 3, 2, 5]"
a baking tray,4.6333,0.6149,30,"[5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 4, 4, 5, 4, 5, 4, 5, 5, 5, 3, 4, 5, 5, 4, 5, 5]"
a banana split,4.8621,0.3509,29,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 4]"
a baritone saxophone,3.8333,1.2058,30,"[4, 4, 4, 2, 1, 3, 5, 4, 3, 5, 2, 4, 5, 4, 3, 5, 5, 5, 5, 2, 2, 3, 5, 5, 5, 3, 4, 5, 5, 3]"
a barkeeper,4.6,0.6215,30,"[4, 5, 3, 4, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 4, 5, 5, 5, 4, 5, 4, 3, 4, 5, 5, 5]"
a baroness,3.6897,1.3121,29,"[3, 1, 5, 5, 3, 3, 5, 5, 5, 4, 5, 5, 1, 5, 4, 4, 3, 4, 3, 2, 4, 4, 4, 4, 1, 3, 5, 5, 2]"
a bass clarinet,3.7667,1.1351,30,"[5, 3, 4, 5, 1, 3, 5, 3, 3, 5, 2, 4, 5, 4, 3, 3, 5, 3, 5, 5, 2, 3, 3, 5, 4, 4, 3, 5, 5, 3]"
a bass viola,3.2759,1.2506,29,"[3, 3, 5, 2, 1, 3, 5, 3, 2, 5, 2, 4, 4, 4, 3, 5, 1, 5, 5, 2, 3, 3, 5, 3, 2, 4, 2, 3, 3]"
a bassist,4.2667,1.0483,30,"[5, 5, 5, 5, 1, 3, 5, 5, 5, 5, 3, 5, 5, 5, 3, 5, 5, 4, 5, 4, 3, 3, 5, 4, 4, 3, 3, 5, 5, 5]"
a basting brush,4.0667,1.3113,30,"[5, 5, 5, 5, 3, 4, 5, 4, 5, 5, 2, 4, 5, 3, 3, 5, 5, 5, 1, 2, 5, 1, 4, 5, 5, 4, 5, 5, 5, 2]"
a bathrobe,4.7333,0.6397,30,"[5, 5, 4, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 2, 5, 5, 5, 5, 5, 5, 4, 5, 4, 5, 5, 5, 5, 5, 5, 4]"
a bathroom,5.0,0.0,30,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
a bay,4.6,0.724,30,"[4, 5, 5, 5, 4, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 4, 3, 2, 5, 4, 4, 5, 5]"
a beaver,4.9,0.3051,30,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 4, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
a bed,4.8966,0.3099,29,"[5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5]"
a beekeeper,4.3333,1.0933,30,"[3, 4, 4, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 3, 5, 4, 4, 5, 1, 2, 5, 5, 2]"
a bellboy,4.6667,0.6065,30,"[5, 4, 5, 4, 5, 5, 5, 5, 5, 5, 4, 5, 4, 5, 5, 4, 3, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 4, 5]"
a bidder,4.3793,0.82,29,"[4, 5, 3, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 4, 5, 4, 5, 5, 5, 3, 5, 3, 4, 4, 4, 3, 5, 5, 3]"
a black bear,4.7,0.535,30,"[4, 5, 4, 4, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 3, 4, 5, 5, 5, 5, 5, 5, 5, 4, 4, 5, 5, 5, 5]"
a blackberry,4.6333,0.6149,30,"[5, 4, 5, 5, 5, 5, 5, 4, 4, 5, 3, 4, 5, 4, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 4]"
a blowdart,3.6333,1.4735,30,"[4, 4, 2, 5, 1, 5, 5, 4, 5, 3, 5, 5, 1, 5, 5, 5, 2, 5, 3, 4, 4, 5, 5, 2, 2, 1, 5, 3, 2, 2]"
a blowfish,4.5,0.82,30,"[5, 4, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 2, 4, 4, 4, 5, 5, 3, 5, 3, 5, 4, 5]"
a bolt,4.5667,0.7739,30,"[4, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 4, 5, 4, 4, 5, 4, 5, 4, 5, 5, 2, 5, 3, 5, 5, 5, 5, 5]"
a bongo drum,4.5333,0.8604,30,"[5, 3, 3, 5, 4, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 3, 5, 5, 2, 5, 5, 4, 5]"
a boomerang,4.6,0.5632,30,"[4, 4, 3, 4, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 4, 4, 5, 5, 5, 5, 5, 5, 5, 4, 4, 4, 5, 4, 5]"
