unit,mean,std,n,individual_ratings
DOVE,3.85,1.4244112357114613,20,"[5, 5, 5, 3, 3, 2, 5, 5, 5, 3, 0, 3, 4, 2, 4, 5, 5, 3, 5, 5]"
DOVELIKE,2.9285714285714284,2.1290765681316004,14,"[3, 5, 5, 5, 0, 0, 3, 5, 5, 1, 0, 1, 3, 5]"
DOWEL,4.357142857142857,1.4990839693802172,14,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 0, 5, 4, 2]"
DOWN,3.2777777777777777,1.9942728456774754,18,"[5, 5, 5, 4, 4, 5, 2, 4, 0, 5, 4, 5, 3, 0, 5, 3, 0, 0]"
DOWN PAYMENT,2.4705882352941178,1.841115390830499,17,"[4, 4, 4, 3, 0, 3, 4, 4, 3, 0, 0, 5, 3, 4, 0, 1, 0]"
DOWNBEAT,1.0555555555555556,1.589384720843155,18,"[2, 1, 0, 4, 0, 5, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 3]"
DOWNCAST,2.611111111111111,1.8830166313622747,18,"[1, 2, 4, 3, 0, 4, 5, 1, 5, 4, 0, 3, 0, 5, 4, 2, 0, 4]"
DOWNDRAFT,1.0,1.3662601021279466,16,"[0, 1, 4, 1, 0, 4, 1, 0, 0, 0, 0, 1, 0, 2, 0, 2]"
DOWNER,1.4705882352941178,2.182820625326997,17,"[0, 0, 0, 5, 0, 0, 0, 2, 5, 0, 0, 5, 3, 5, 0, 0, 0]"
DOWNFALL,2.7714285714285714,1.7164552098423538,35,"[3, 4, 2, 2, 3, 0, 0, 1, 2, 4, 2, 0, 1, 1, 4, 3, 2, 3, 5, 5, 5, 0, 0, 4, 4, 4, 3, 1, 2, 5, 5, 5, 5, 3, 4]"
DOWNFALLEN,2.263157894736842,2.0774478269463734,19,"[0, 0, 2, 2, 0, 5, 5, 3, 2, 5, 0, 5, 5, 0, 0, 3, 2, 4, 0]"
DOWNFIELD,3.75,1.770122406313567,16,"[3, 5, 5, 5, 5, 3, 0, 0, 5, 5, 5, 2, 3, 5, 4, 5]"
DOWNGRADE,2.2941176470588234,1.8962036376122997,17,"[0, 4, 1, 4, 0, 1, 4, 3, 5, 4, 0, 5, 2, 3, 0, 0, 3]"
DOWNHEARTED,2.210526315789474,1.7505220608093224,19,"[5, 1, 5, 3, 1, 1, 0, 2, 1, 0, 2, 4, 0, 3, 5, 3, 3, 0, 3]"
DOWNHEARTEDLY,1.1176470588235294,1.7278003697322961,17,"[0, 0, 5, 1, 0, 0, 0, 0, 0, 4, 0, 3, 0, 3, 0, 3, 0]"
DOWNHEARTEDNESS,2.3125,2.1823152842795195,16,"[0, 0, 5, 0, 0, 1, 5, 5, 3, 3, 2, 5, 0, 5, 0, 3]"
DOWNHILL,4.0,1.541103500742244,17,"[5, 5, 5, 3, 3, 2, 5, 5, 5, 5, 5, 0, 5, 5, 2, 5, 3]"
DOWNLOAD,3.4375,1.672074559741082,16,"[5, 5, 5, 5, 4, 4, 0, 2, 5, 3, 5, 3, 3, 3, 0, 3]"
DOWNLOADABLE,3.235294117647059,1.9852396506689651,17,"[5, 3, 5, 0, 5, 4, 2, 4, 0, 5, 5, 5, 2, 0, 5, 1, 4]"
DOWNPLAY,1.4210526315789473,1.8048019119893652,19,"[3, 0, 0, 0, 0, 1, 1, 5, 0, 2, 3, 0, 0, 4, 0, 0, 0, 4, 4]"
DOWNPOUR,4.166666666666667,1.0431851677040116,18,"[5, 4, 3, 4, 5, 5, 3, 5, 4, 2, 5, 4, 4, 2, 5, 5, 5, 5]"
DOWNRANGE,2.4285714285714284,2.027286390693261,14,"[5, 5, 0, 2, 3, 0, 5, 0, 3, 5, 1, 0, 2, 3]"
DOWNRIGHT,0.8125,1.558578412100805,16,"[1, 0, 5, 0, 0, 4, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0]"
DOWNRIGHTNESS,2.4,1.6818357317441643,15,"[4, 4, 2, 1, 5, 2, 4, 0, 3, 1, 0, 3, 3, 4, 0]"
DOWNRIVER,2.5,1.9115036368906426,14,"[3, 0, 1, 3, 1, 5, 0, 2, 5, 4, 4, 5, 0, 2]"
DOWNSHIFT,2.6666666666666665,1.909727421264462,18,"[0, 3, 5, 3, 3, 0, 4, 5, 3, 2, 0, 3, 5, 0, 3, 5, 4, 0]"
DOWNSIDE,3.1739130434782608,1.5855074872402406,23,"[4, 5, 4, 3, 2, 5, 2, 3, 5, 1, 0, 2, 4, 5, 3, 5, 4, 0, 4, 2, 3, 5, 2]"
DOWNSIZE,3.7058823529411766,1.2631659571466125,17,"[5, 4, 4, 2, 2, 5, 4, 3, 5, 4, 5, 3, 3, 3, 5, 1, 5]"
DOWNSLIDE,2.769230769230769,1.877669040497027,13,"[5, 2, 0, 5, 5, 1, 5, 2, 4, 0, 2, 3, 2]"
DOWNSTAGE,3.15,1.9808291724745766,20,"[5, 5, 5, 2, 0, 0, 5, 4, 4, 5, 4, 1, 3, 5, 0, 2, 0, 5, 4, 4]"
DOWNSTAIRS,4.105263157894737,1.2864566686188534,19,"[4, 5, 4, 3, 5, 5, 5, 5, 5, 4, 5, 5, 1, 5, 1, 3, 5, 4, 4]"
DOWNSTREAM,3.9,1.5525869752736796,20,"[5, 5, 5, 4, 4, 5, 3, 2, 0, 5, 5, 4, 5, 0, 5, 5, 4, 4, 4, 4]"
DOWNSWING,2.2941176470588234,1.829094922439543,17,"[1, 0, 1, 3, 3, 2, 0, 0, 3, 5, 3, 3, 0, 4, 1, 5, 5]"
DOWNTIME,1.6818181818181819,1.7831583439654706,22,"[0, 3, 3, 0, 3, 3, 0, 3, 0, 0, 0, 4, 4, 5, 0, 1, 4, 0, 3, 0, 1, 0]"
DOWNTOWN,4.3125,1.40089257261219,16,"[4, 5, 5, 5, 5, 5, 4, 5, 5, 2, 5, 4, 5, 5, 0, 5]"
DOWNTRODDEN,2.4285714285714284,2.064881658530644,14,"[0, 0, 3, 5, 5, 0, 3, 0, 0, 4, 4, 5, 3, 2]"
DOWNTURN,2.7333333333333334,2.250925735484551,15,"[5, 0, 4, 0, 0, 5, 5, 2, 3, 5, 5, 5, 0, 0, 2]"
DOWNWARD,3.588235294117647,1.8048138245194354,17,"[5, 1, 5, 3, 5, 5, 2, 4, 5, 3, 4, 0, 4, 5, 5, 5, 0]"
DOWNWARDLY,2.8823529411764706,2.088131728997732,17,"[5, 5, 5, 0, 5, 3, 1, 1, 0, 3, 0, 5, 4, 0, 4, 5, 3]"
DOWNWARDNESS,3.0588235294117645,2.1929029913363163,17,"[4, 5, 4, 2, 0, 4, 0, 5, 5, 5, 5, 0, 0, 0, 5, 5, 3]"
DOWNWIND,1.368421052631579,1.8622127314863737,19,"[0, 5, 0, 0, 5, 0, 2, 0, 4, 1, 4, 0, 1, 0, 0, 3, 1, 0, 0]"
DOWRY,2.357142857142857,1.864945569720998,14,"[3, 3, 2, 4, 0, 0, 3, 3, 5, 0, 1, 0, 4, 5]"
DOWSE,4.333333333333333,1.3228756555322951,9,"[5, 4, 5, 4, 5, 5, 5, 5, 1]"
DOZE,3.0,1.9436506316151,19,"[5, 4, 0, 5, 3, 5, 5, 4, 3, 5, 2, 0, 1, 3, 4, 3, 0, 5, 0]"
DOZE OFF,3.0625,1.9482898483884101,16,"[0, 0, 2, 2, 3, 2, 5, 4, 5, 4, 5, 5, 5, 5, 0, 2]"
DOZED,3.2941176470588234,1.7235394498804248,17,"[4, 2, 3, 5, 4, 4, 0, 3, 1, 4, 5, 4, 0, 2, 5, 5, 5]"
DOZEN,3.9696969696969697,1.42488702369803,33,"[5, 4, 5, 5, 3, 5, 5, 2, 2, 5, 0, 5, 5, 3, 5, 4, 5, 0, 5, 4, 5, 3, 2, 5, 5, 4, 5, 3, 4, 5, 5, 4, 4]"
DOZILY,1.2857142857142858,1.489892687336984,14,"[0, 3, 2, 0, 0, 1, 5, 2, 2, 0, 0, 0, 2, 1]"
DRAB,2.588235294117647,2.0633353923142184,17,"[0, 1, 0, 5, 4, 1, 1, 2, 5, 5, 2, 5, 2, 5, 5, 1, 0]"
DRABLY,3.75,1.6025547785276542,12,"[5, 3, 4, 1, 4, 5, 2, 5, 1, 5, 5, 5]"
DRABNESS,2.5294117647058822,2.0951624954530237,17,"[1, 5, 5, 1, 0, 5, 0, 0, 3, 5, 2, 0, 5, 5, 1, 3, 2]"
DRACONIAN,2.4,1.429840705968481,10,"[3, 4, 2, 3, 2, 4, 4, 0, 1, 1]"
DRAFT,2.0588235294117645,1.9833868834425028,17,"[4, 0, 0, 0, 0, 0, 2, 5, 4, 0, 0, 4, 5, 3, 2, 4, 2]"
DRAFTEE,2.6875,2.056493779875511,16,"[3, 0, 4, 3, 5, 0, 0, 2, 5, 0, 4, 3, 5, 0, 4, 5]"
DRAFTER,3.5,1.7511900715418263,16,"[5, 3, 2, 1, 3, 5, 5, 5, 3, 5, 5, 0, 5, 3, 5, 1]"
DRAFTINESS,0.6470588235294118,1.3666188418222287,17,"[0, 0, 1, 0, 0, 1, 0, 0, 5, 0, 3, 0, 0, 0, 1, 0, 0]"
DRAFTING,3.8125,1.7969882210706518,16,"[5, 5, 4, 4, 5, 1, 4, 5, 5, 5, 5, 0, 4, 5, 4, 0]"
DRAFTSMAN,3.8666666666666667,1.7265434778633233,15,"[5, 5, 4, 5, 5, 2, 1, 5, 0, 4, 2, 5, 5, 5, 5]"
DRAFTSMANSHIP,2.375,2.217355782608345,16,"[5, 3, 3, 0, 0, 0, 1, 5, 2, 0, 0, 5, 5, 4, 0, 5]"
DRAFTSWOMAN,2.7222222222222223,1.8725746841481166,18,"[2, 4, 5, 4, 5, 0, 3, 5, 3, 0, 0, 2, 4, 1, 3, 0, 5, 3]"
DRAFTY,1.65,2.058998223459779,20,"[5, 2, 3, 0, 0, 0, 2, 5, 0, 0, 4, 0, 0, 0, 5, 1, 0, 0, 1, 5]"
DRAG,3.8333333333333335,1.3394467690277294,18,"[5, 4, 3, 3, 5, 2, 5, 4, 0, 5, 5, 5, 4, 4, 4, 3, 5, 3]"
DRAG DOWN,2.75,2.1134489978863145,16,"[0, 4, 5, 3, 5, 2, 3, 3, 5, 0, 5, 5, 0, 0, 0, 4]"
DRAG QUEEN,4.0625,1.7308475765743594,16,"[5, 5, 5, 5, 4, 1, 5, 5, 4, 5, 1, 5, 5, 5, 0, 5]"
DRAGGED,3.3333333333333335,1.8149704259460602,18,"[0, 5, 5, 2, 4, 5, 0, 5, 4, 5, 3, 4, 4, 4, 3, 0, 5, 2]"
DRAGGING,3.9411764705882355,1.4348601079588785,17,"[5, 5, 0, 3, 5, 5, 3, 5, 5, 5, 3, 3, 2, 4, 4, 5, 5]"
DRAGON,3.3529411764705883,1.6934128435864448,17,"[3, 5, 5, 1, 4, 3, 0, 5, 3, 0, 5, 5, 3, 4, 3, 5, 3]"
DRAGONFLY,4.444444444444445,1.1991282236408354,18,"[5, 5, 5, 5, 4, 4, 5, 4, 4, 5, 5, 5, 5, 5, 5, 5, 4, 0]"
DRAGONISH,2.5714285714285716,2.408775166385979,14,"[0, 1, 5, 0, 1, 5, 5, 5, 5, 0, 0, 5, 4, 0]"
DRAGSTER,3.1666666666666665,1.8989630344113089,12,"[3, 5, 3, 0, 4, 4, 5, 3, 1, 5, 0, 5]"
DRAIN,3.341463414634146,1.8249624119082692,41,"[5, 5, 4, 4, 5, 1, 5, 2, 0, 0, 5, 5, 3, 4, 3, 2, 5, 3, 1, 5, 4, 5, 5, 5, 4, 5, 4, 0, 3, 5, 0, 5, 3, 0, 2, 4, 5, 2, 0, 4, 5]"
DRAINABLE,3.176470588235294,1.8109146210426053,17,"[5, 5, 1, 5, 0, 3, 1, 5, 4, 3, 5, 4, 3, 5, 2, 0, 3]"
DRAINAGE,3.5555555555555554,1.542428269748795,18,"[5, 5, 4, 3, 2, 1, 3, 5, 3, 4, 5, 0, 2, 4, 3, 5, 5, 5]"
DRAINAGE DITCH,4.0588235294117645,1.3449251017851382,17,"[1, 5, 5, 4, 3, 5, 4, 5, 1, 5, 4, 5, 5, 4, 5, 5, 3]"
DRAINED,3.0,1.8470962903655976,18,"[5, 4, 2, 3, 4, 4, 0, 2, 5, 5, 3, 5, 2, 0, 0, 1, 4, 5]"
DRAINER,2.411764705882353,1.970368732287556,17,"[4, 5, 1, 5, 0, 4, 4, 3, 0, 3, 0, 4, 5, 0, 1, 1, 1]"
DRAINPIPE,3.55,1.4317821063276353,20,"[5, 5, 5, 3, 5, 2, 2, 4, 2, 5, 4, 5, 4, 3, 5, 2, 3, 3, 0, 4]"
DRAKE,2.933333333333333,2.1201976547572383,15,"[5, 3, 0, 5, 5, 0, 3, 5, 2, 0, 2, 5, 4, 0, 5]"
DRAMA,3.111111111111111,1.7785945835997752,18,"[4, 3, 4, 4, 3, 0, 4, 5, 0, 4, 2, 5, 5, 3, 1, 4, 5, 0]"
DRAMATIC,4.0,1.2366938848016844,18,"[5, 5, 4, 4, 5, 5, 3, 5, 0, 4, 4, 4, 5, 4, 5, 3, 4, 3]"
DRAMATICALLY,3.1052631578947367,1.629408101193166,19,"[0, 3, 3, 3, 5, 1, 5, 1, 4, 4, 4, 4, 3, 4, 5, 3, 0, 5, 2]"
DRAMATICS,3.764705882352941,1.9535036397683612,17,"[4, 2, 5, 5, 4, 5, 0, 5, 5, 0, 5, 0, 5, 4, 5, 5, 5]"
DRAMATIST,3.057142857142857,1.6439346119609992,35,"[5, 4, 5, 1, 0, 4, 2, 0, 3, 5, 2, 5, 0, 3, 5, 4, 4, 2, 2, 3, 4, 4, 3, 5, 4, 0, 1, 2, 2, 2, 3, 5, 4, 5, 4]"
DRAMATIZATION,3.7058823529411766,1.403776419268438,17,"[5, 5, 5, 4, 5, 4, 2, 2, 4, 5, 3, 4, 4, 0, 5, 3, 3]"
DRAMATIZE,1.9411764705882353,1.5600716423971575,17,"[1, 0, 4, 0, 0, 4, 2, 2, 1, 3, 0, 3, 5, 2, 3, 1, 2]"
DRANK,3.0,2.112235418114766,14,"[5, 0, 5, 5, 5, 5, 4, 3, 2, 1, 0, 2, 5, 0]"
DRAPE,3.761904761904762,1.5134319246256802,21,"[0, 5, 3, 5, 4, 4, 5, 5, 3, 5, 5, 0, 5, 4, 5, 4, 3, 3, 3, 5, 3]"
DRAPERY,4.133333333333334,1.3020130933435712,15,"[5, 2, 5, 5, 3, 5, 5, 5, 3, 1, 4, 5, 5, 4, 5]"
DRASTIC,2.55,2.0124611797498106,20,"[4, 5, 0, 0, 0, 5, 2, 3, 3, 3, 4, 5, 3, 5, 0, 5, 1, 0, 3, 0]"
DRASTICALLY,2.4,1.8439088914585773,15,"[0, 5, 0, 4, 2, 5, 3, 0, 3, 4, 3, 0, 4, 2, 1]"
DRAUGHT,2.8275862068965516,1.753954013023989,29,"[3, 0, 0, 3, 3, 2, 2, 2, 5, 5, 5, 3, 2, 1, 5, 2, 4, 2, 0, 5, 1, 5, 2, 4, 2, 4, 0, 5, 5]"
DRAUGHTS,2.5555555555555554,2.455153310442706,9,"[4, 5, 4, 0, 5, 5, 0, 0, 0]"
DRAW,4.0625,1.5692354826475214,16,"[5, 5, 5, 3, 5, 5, 2, 5, 3, 5, 0, 5, 5, 5, 5, 2]"
DRAW UP,2.7058823529411766,2.023755972268919,17,"[2, 0, 0, 4, 5, 3, 0, 4, 5, 4, 5, 5, 0, 0, 3, 2, 4]"
DRAWBACK,2.5789473684210527,1.7421503147829254,19,"[0, 3, 3, 3, 4, 4, 2, 4, 1, 3, 3, 5, 5, 1, 0, 4, 0, 4, 0]"
DRAWBRIDGE,3.2222222222222223,1.8647048514460771,18,"[5, 5, 3, 3, 0, 4, 0, 3, 0, 5, 1, 5, 3, 3, 3, 5, 5, 5]"
DRAWER,3.6470588235294117,1.5387160422974504,17,"[4, 2, 5, 5, 2, 5, 4, 4, 5, 0, 5, 4, 2, 5, 3, 5, 2]"
DRAWERS,3.823529411764706,1.3339459376998313,17,"[5, 5, 4, 0, 4, 5, 3, 4, 2, 3, 4, 4, 4, 5, 5, 5, 3]"
