unit,mean,std,n,individual_ratings
cowardice,1.3,0.4830458915396481,20,
cranberry,1.8,1.5491933384829668,20,
crime,2.8,1.9888578520235063,20,
crisis,3.0,2.4037008503093262,20,
criticism,4.2,2.1499353995462798,20,
crocodile,3.7,2.0575065816014617,20,
crown,2.0,1.4142135623730951,20,
cucumber,2.4,1.776388345929897,20,
cup,2.6,1.9550504398153574,20,
curfew,1.5,0.5270462766947299,20,
dad,4.2,2.097617696340303,20,
dagger,2.67,1.7232808737106584,20,
damage,3.3,2.263232692902394,20,
danger,2.6,2.1705094128132942,20,
darkness,2.1,1.5951314818673865,20,
debt,1.4,0.6992058987801009,20,
deceit,2.3,1.766981104093143,20,
decision,2.2,1.8135294011647258,20,
deduction,1.8,1.5491933384829668,20,
definition,2.0,1.632993161855452,20,
degree,1.4,0.5163977794943221,20,
democracy,2.4,1.8973665961010275,20,
denial,3.4,2.270584848790187,20,
dentist,5.1,2.0789954839350226,20,
deputy,3.5,2.3213980461973533,20,
description,2.7,2.1628170930011112,20,
design,1.3,0.4830458915396481,20,
desk,2.8,2.2997584414213783,20,
despair,2.2,1.8135294011647258,20,
destiny,1.5,0.5270462766947299,20,
determination,1.8,1.2292725943057183,20,
development,2.4,2.0110804171997807,20,
diamond,1.5,0.97182531580755,20,
diet,1.4,0.5163977794943221,20,
difference,1.7,1.2516655570345725,20,
dilemma,2.4,1.837873166945363,20,
dimension,1.9,1.5951314818673865,20,
disagreement,3.8,2.573367875415838,20,
disappointment,1.8,1.2292725943057183,20,
disaster,3.7,2.4517567397911053,20,
disgust,2.9,2.1832697191750423,20,
distance,1.3,0.4830458915396481,20,
distraction,2.2,1.8135294011647258,20,
distribution,1.9,1.5238839267549946,20,
ditch,1.6,0.6992058987801009,20,
diversity,1.8,1.2292725943057183,20,
division,1.7,1.2516655570345725,20,
doctor,4.1,2.378141197564929,20,
donor,1.7,1.2516655570345725,20,
door,4.3,2.3118054512532935,20,
dove,4.9,2.330951164939612,20,
dozen,1.5,0.5270462766947299,20,
drama,3.7,2.263232692902394,20,
drug,1.3,0.4830458915396481,20,
drum,6.5,1.5811388300841898,20,
duck,3.92,2.5030284687057627,20,
duel,3.9,2.378141197564929,20,
duration,1.5,0.7071067811865476,20,
duty,1.8,1.2292725943057183,20,
dynasty,1.9,1.5238839267549946,20,
eagle,5.3,1.8885620632287066,20,
economy,1.7,1.2516655570345725,20,
edge,1.8,1.2292725943057183,20,
effect,2.1,1.5951314818673865,20,
effort,3.08,1.7298624923456323,20,
eight,1.8,1.5491933384829668,20,
electricity,3.7,2.1108186931983415,20,
elephant,5.7,1.7669811040931436,20,
emergence,2.0,1.632993161855452,20,
empire,1.9,1.286683937707919,20,
empty,1.8,1.5491933384829668,20,
enemy,2.3,2.057506581601462,20,
engagement,1.8,1.2292725943057183,20,
entrance,2.3,1.8287822299126937,20,
entree,1.6,0.9660917830792958,20,
envy,1.7,1.2516655570345725,20,
episode,2.1,1.8529256146249728,20,
equality,1.9,1.286683937707919,20,
error,2.1,1.5951314818673865,20,
escape,1.83,1.0298573010888743,20,
establishment,2.2,1.8135294011647258,20,
event,3.0,2.4037008503093262,20,
evidence,2.4,1.8973665961010275,20,
example,2.7,2.0575065816014617,20,
exception,1.8,1.2292725943057183,20,
exclusion,1.7,1.2516655570345725,20,
explanation,3.6,2.3664319132398464,20,
expression,3.1,2.2335820757001272,20,
extent,1.3,0.4830458915396481,20,
eyeball,2.2,1.8135294011647258,20,
fabric,3.0,2.494438257849294,20,
fact,1.7,1.2516655570345725,20,
factory,4.3,2.6267851073127395,20,
faith,1.8,1.0327955589886446,20,
fallacy,1.5,0.7071067811865476,20,
fantasy,2.2,2.043961295567452,20,
fat,1.3,0.4830458915396481,20,
fate,1.9,1.8529256146249728,20,
father,4.5,2.1213203435596424,20,
fear,2.9,2.2335820757001272,20,
fifteen,1.2,0.42163702135578385,20,
fight,4.1,2.558211180579986,20,
figure,1.4,0.5163977794943221,20,
file,2.2,1.5491933384829668,20,
fireplace,5.5,2.0138409955990952,20,
fisherman,4.6,2.118699810942761,20,
flask,2.1,1.8529256146249728,20,
flavor,1.2,0.42163702135578385,20,
fog,1.8,1.2292725943057183,20,
food,3.0,2.211083193570267,20,
football,3.5,2.8382310609877335,20,
forest,3.2,1.9321835661585915,20,
form,1.3,0.4830458915396481,20,
foundation,1.3,0.4830458915396481,20,
fountain,5.8,1.8135294011647265,20,
freedom,2.3,2.0027758514399734,20,
friendship,3.2,2.2997584414213783,20,
frog,5.5,2.223610677354389,20,
frustration,3.4,2.011080417199781,20,
future,1.6,1.2649110640673518,20,
gender,1.7,0.9486832980505139,20,
genuine,1.3,0.4830458915396481,20,
germ,1.4,0.5163977794943221,20,
gesture,1.7,1.2516655570345725,20,
girl,4.5,2.5055493963954847,20,
gorilla,5.1,2.3781411975649287,20,
grammar,3.2,2.6583202716502514,20,
grandmother,4.1,2.378141197564929,20,
grass,3.4,2.1705094128132942,20,
grasshopper,4.9,2.330951164939612,20,
grief,3.4,2.503331114069145,20,
group,3.9,2.378141197564929,20,
guess,2.17,1.80067327475704,20,
guide,3.8,2.2997584414213783,20,
guilt,1.9,1.5238839267549946,20,
gun,6.4,0.9660917830792946,20,
handkerchief,2.0,1.4770978917519928,20,
hat,1.9,1.1972189997378646,20,
hatred,2.0,1.5634719199411433,20,
hazard,2.3,1.4944341180973264,20,
heap,1.3,0.4830458915396481,20,
heart,4.3,2.496664441476534,20,
helmet,2.1,1.66332999331662,20,
helplessness,2.6,1.7763883459298973,20,
heresy,2.4,2.065591117977289,20,
hierarchy,1.4,0.5163977794943221,20,
hobby,2.7,1.8885620632287057,20,
hog,5.6,1.7763883459298964,20,
holiday,3.3,2.4517567397911053,20,
honesty,2.6,1.9550504398153574,20,
hope,2.42,2.0207259421636903,20,
horse,5.3,2.4060109910158123,20,
hospital,3.8,2.485513584307633,20,
hotel,3.0,2.1081851067789197,20,
hurricane,5.8,1.5491933384829675,20,
hurt,2.5,1.8408935028645435,20,
idea,2.6,2.011080417199781,20,
identification,1.3,0.4830458915396481,20,
identity,1.9,1.5951314818673865,20,
idiom,2.0,1.247219128924647,20,
ignition,3.6,2.2211108331943574,20,
ignorance,2.3,2.0027758514399734,20,
imagination,2.4,2.0110804171997807,20,
immortality,1.3,0.4830458915396481,20,
impairment,1.2,0.42163702135578385,20,
importance,1.8,1.5491933384829668,20,
impossibility,1.6,1.2649110640673518,20,
improvement,1.7,1.2516655570345725,20,
incentive,1.6,0.9660917830792958,20,
inch,1.2,0.42163702135578385,20,
incident,2.2,1.8135294011647258,20,
income,1.8,1.2292725943057183,20,
increase,3.17,1.9462473604038075,20,
independence,2.4,2.0110804171997807,20,
individual,3.5,2.273030282830976,20,
industry,2.9,2.1832697191750423,20,
infection,1.6,0.6992058987801009,20,
information,2.5,1.8408935028645435,20,
injury,2.6,2.011080417199781,20,
inn,1.6,0.9660917830792958,20,
insight,1.8,1.2292725943057183,20,
instance,2.08,1.5050420310248864,20,
instinct,1.9,1.8529256146249728,20,
institute,2.4,1.9550504398153572,20,
instructor,4.0,2.449489742783178,20,
integrity,1.8,1.5491933384829668,20,
intelligence,1.9,1.5238839267549946,20,
intention,2.1,1.5951314818673865,20,
interaction,4.5,2.273030282830976,20,
interior,1.3,0.4830458915396481,20,
interruption,3.8,2.250925735484551,20,
introduction,2.3,2.263232692902394,20,
