word,mean,std,n
collage,4.457,1.962,35
collar,5.385,1.361,26
collate,3.559,2.117,34
collect,5.906,1.128,32
college,6.235,1.285,34
colonel,3.844,1.986,32
colony,4.375,1.798,32
colour,6.781,0.483,32
column,4.667,1.7,33
comb,5.968,1.231,31
combat,4.844,1.679,32
combatant,3.324,2.054,34
combustion,4.457,1.872,35
comedian,6.032,1.031,31
comedy,6.192,0.735,26
comet,4.697,1.817,33
comfort,5.909,1.111,33
comfortable,6.303,1.167,33
comma,5.643,1.517,28
command,5.133,1.455,30
commander,4.394,1.757,33
commanding,5.313,1.55,32
comment,6.03,0.937,33
committee,5.393,1.52,28
common,6.387,0.904,31
communication,6.147,0.974,34
compare,5.849,1.104,33
comparison,6.125,1.139,32
compass,4.968,1.448,31
compete,5.594,1.169,32
competence,4.788,1.719,33
competent,5.118,1.231,34
competition,6.03,0.969,33
complement,5.371,1.605,35
complete,5.824,1.175,34
complex,5.677,1.511,31
complex (behaviour),4.543,1.842,35
complex (buildings),4.5,1.883,34
complex (difficult),5.97,1.0,33
complicated,5.606,1.347,33
compliment,6.303,1.267,33
compose,5.097,1.766,31
composer,5.515,1.54,33
compute,4.818,1.604,33
computer,6.75,0.5,32
comrade,3.343,1.866,35
conceal,4.6,1.541,30
concealed,4.621,1.495,29
concentrate,6.294,0.859,34
concept,5.618,1.476,34
conceptual,4.455,1.971,33
concert,6.059,0.968,34
conclude,5.258,1.684,31
conclusion,5.912,1.358,34
concoct,3.484,2.256,31
concoction,4.0,1.897,35
concrete,5.281,1.463,32
condemn,4.529,1.867,34
condescend,5.281,1.526,32
condescending,4.839,1.439,31
conductor,5.0,1.5,32
confer,4.097,1.82,31
conference,5.094,1.926,32
confess,5.438,1.519,32
confetti,4.3,1.847,30
confide,4.909,1.747,33
confidence,6.394,0.851,33
confident,6.333,0.817,27
confirm,6.061,1.153,33
confirmation,5.343,1.603,35
conform,4.794,1.641,34
conformity,4.457,2.089,35
confuse,6.0,1.275,32
confused,6.179,1.197,28
confusion,6.0,1.163,34
connect,5.647,1.326,34
connection,6.0,0.921,33
connoisseur,3.344,1.725,32
conquer,4.257,1.746,35
conqueror,4.438,2.03,32
conquest,4.484,1.829,31
consent,5.969,1.262,32
console,4.807,1.574,31
consonant,4.724,1.679,29
construction,5.25,1.479,32
consult,5.152,1.598,33
contain,5.7,1.038,30
container,6.031,1.262,32
contempt,4.912,1.579,34
contend,4.606,1.808,33
contender,4.031,1.667,32
content,5.909,1.138,33
content (contents),5.382,1.766,34
content (happy),6.267,1.031,30
contents,5.618,1.306,34
context,5.516,1.388,31
continent,5.353,1.532,34
continental,5.063,1.676,32
contract,5.452,1.187,31
contract (agreement),5.469,1.62,32
contract (catch),4.394,1.874,33
contribute,5.588,1.088,34
contribution,5.714,1.084,35
convene,3.424,1.843,33
convener,3.303,2.153,33
convent,2.852,1.508,27
convention,4.258,1.722,31
convert,4.0,1.576,29
convict,4.647,1.923,34
conviction,4.735,1.82,34
convoy,3.794,1.906,34
cook,6.625,0.696,32
cooker,6.03,1.425,33
cool,6.188,0.982,32
cool (popular),5.844,1.439,32
cool (temperature),6.303,0.834,33
cooperate,5.844,1.46,32
copy,6.161,0.954,31
coral,4.933,1.769,30
cord,3.912,1.616,34
core,4.742,1.665,31
cork,5.345,1.469,29
corn,5.286,1.504,35
corn (foot),3.382,2.058,34
corn (maize),5.265,1.668,34
corner,6.226,1.038,31
corner (edge),6.147,0.974,34
corner (surround),5.091,1.747,33
cornered,5.212,1.838,33
cornflour,4.548,1.738,31
corporation,4.906,1.508,32
corpse,4.536,1.955,28
corridor,6.097,0.995,31
corrupt,4.533,1.708,30
cortex,4.469,1.936,32
cost,6.12,1.07,25
costly,5.706,1.362,34
costume,5.688,1.57,32
cosy,6.333,0.765,33
cottage,5.563,1.223,32
cotton,5.636,1.592,33
couch,5.9,1.35,60
couch (express),2.939,2.059,33
couch (sofa),6.121,1.122,33
cough,6.206,1.023,34
councillor,4.657,1.603,35
counsellor,5.313,1.861,32
count,5.971,1.183,35
count (numbers),5.97,1.337,33
count (title),3.697,2.096,33
counter,5.03,1.507,33
counter (keeping account),4.088,2.161,34
counter (oppose),4.727,1.693,33
counter (worktop),5.969,1.571,32
country,6.364,1.15,33
county,5.094,1.877,32
coup,3.0,1.515,34
couple,5.933,1.031,30
couple (a few),6.118,1.409,34
couple (romantic pair),6.353,0.762,34
courage,5.324,1.567,34
courageous,5.125,1.781,32
course,6.061,1.071,33
course (class),6.233,1.174,30
course (path),4.971,1.485,34
court,5.387,1.43,31
court (law),5.546,1.258,33
court (sport),4.882,1.967,34
court (woo),3.813,1.991,32
courtship,3.394,2.187,33
courtyard,4.667,1.68,30
cover,5.862,1.196,29
covert,4.355,1.993,31
cow,6.375,0.992,32
coward,4.517,1.674,29
cowardice,3.6,1.96,35
cowardly,4.387,1.62,31
cowboy,5.0,2.03,33
cowboy (reckless),3.471,2.033,34
cowboy (wild west),5.371,1.692,35
crab,5.303,1.586,33
crab (cranky person),3.343,1.881,35
crab (shellfish),5.594,1.852,32
cradle,4.686,1.909,35
craft,5.0,1.75,32
craft (skill),4.788,1.552,33
craft (vessel),3.939,1.969,33
crag,2.103,1.322,29
cranium,3.429,1.972,28
crank,4.029,1.886,34
crank (grouch),2.939,1.791,33
crank (winch),3.471,2.061,34
crap,5.758,1.706,33
crash,5.9,1.399,30
crater,3.879,1.61,33
crawl,5.516,1.542,31
crayon,5.588,1.478,34
crazy,5.733,1.769,30
cream,5.606,1.179,33
create,6.177,1.07,34
creator,5.455,1.653,33
creature,5.742,1.626,31
credit,5.606,1.229,33
credit (money),5.515,1.54,33
credit (praise),5.0,1.698,34
creek,4.313,1.861,32
creep,4.546,1.742,33
crest,3.906,1.974,32
crevice,3.903,1.89,31
cricket,4.688,1.944,32
cricket (insect),4.706,1.618,34
cricket (sport),5.273,1.746,33
crime,6.152,1.158,33
criminal,5.242,1.518,33
crisis,5.457,1.499,35
crisp,5.606,1.556,33
crisp (chip),6.031,1.845,32
crisp (sharp),4.714,1.683,35
critic,5.152,1.743,33
criticism,5.546,1.373,33
criticize,5.636,1.432,33
crocodile,5.688,2.022,32
crook,4.313,2.128,32
crook (criminal),5.029,2.051,34
crook (stick),2.706,1.824,34
crop,4.875,1.798,32
crops,4.679,1.627,28
cross,5.406,1.637,32
cross (an object),4.853,1.865,34
cross (annoyed),5.771,1.375,35
cross (offend),4.529,1.819,34
cross (pass),4.794,1.677,34
crossbow,4.242,1.826,33
crossed,5.394,1.613,33
crow,5.8,1.4,30
crowd,6.192,0.962,26
crown,5.143,1.457,28
crucifix,4.3,2.116,30
crucify,3.9,2.022,30
crude,4.6,1.381,30
cruel,5.576,1.326,33
cruise,4.643,1.757,28
crumb,5.879,1.094,33
crumble,4.75,1.732,32
crunch,5.781,1.473,32
crunchy,5.588,1.191,34
crush,5.8,1.327,30
crushed,5.871,1.289,31
crust,5.794,1.079,34
crutch,4.618,1.766,34
cry,6.441,0.881,34
cry (shout),5.788,1.513,33
cry (weep),6.147,1.115,34
crying,6.177,0.984,34
crystal,4.912,1.755,34
cube,5.719,1.663,32
cuddle,6.353,0.967,34
cues,4.758,1.923,33
cues (prompts),4.546,1.499,33
cues (snooker),4.629,1.822,35
cuisine,5.242,2.045,33
cultural,6.063,0.966,32
culture,6.281,0.91,32
cunning,4.576,1.67,33
cunt,5.156,2.093,32
cup,6.5,0.829,32
curb,4.781,1.727,32
cure,5.556,1.286,27
curious,5.821,0.928,28
currant,4.818,1.604,33
currency,4.964,1.742,28
current,5.433,1.476,30
curry,6.25,1.146,32
curse,4.667,1.933,33
curtain,5.96,1.311,25
cushion,5.936,1.243,31
custom,5.258,1.703,31
cut,6.133,1.176,30
cut (clip),4.686,1.848,35
cut (of meat),4.824,1.839,34
cut (share),4.588,1.734,34
cut (wound),6.387,0.904,31
cute,6.219,0.96,32
cycle,5.556,1.165,27
cyclone,3.781,1.932,32
cymbals,3.938,2.384,32
cynical,4.606,1.669,33
Dad,6.853,0.55,34
daffodil,5.765,1.307,34
dagger,4.647,1.78,34
daisy,5.969,0.918,32
damage,5.824,1.317,34
damaged,5.559,1.376,34
Dame,3.697,2.125,33
damp,5.471,1.684,34
damsel,3.853,1.957,34
dance,6.233,1.174,30
dancer,5.879,1.472,33
dancing,6.485,1.019,33
dandruff,5.0,1.792,33
danger,6.207,1.03,29
dangerous,5.879,1.297,33
dangle,3.606,1.536,33
dapper,3.357,1.737,28
dare,5.719,1.352,32
dark,6.353,0.871,34
darkness,6.0,1.206,33
darling,5.75,1.436,32
data,5.933,1.263,30
date,6.121,0.977,33
date (calendar),6.406,0.964,32
date (fruit),4.781,2.027,32
date (romantic),6.226,1.069,31
daughter,6.364,1.01,33
dawn,4.964,1.636,28
daybreak,3.63,1.849,27
daylight,6.438,0.704,32
daze,4.4,1.625,30
dazzle,5.355,1.514,31
dead,6.088,1.197,34
deaf,5.533,1.522,30
deal,5.967,1.329,30
deal (bargain),5.853,1.191,34
deal (playing cards),5.265,1.421,34
deal (with),5.758,1.518,33
dear,5.667,1.363,33
death,6.324,1.104,34
debacle,2.914,1.991,35
debt,5.273,1.847,33
debtor,2.844,1.679,32
decadent,3.963,1.753,27
decay,4.543,1.976,35
deceit,4.829,1.665,35
deceive,5.455,1.395,33
decent,5.654,0.998,26
deception,4.543,1.857,35
deck,5.094,2.141,32
deck (cards),5.758,1.28,33
deck (ship),5.188,1.861,32
declare,4.969,1.531,32
decompose,4.688,1.722,32
decorate,5.771,1.123,35
decoration,5.286,1.509,28
decorator,5.531,1.457,32
decree,3.235,1.783,34
deduct,4.618,1.831,34
deduction,4.471,1.631,34
deed,4.697,1.642,33
deep,6.273,0.962,33
deer,5.484,1.663,31
defame,2.706,1.672,34
defeat,4.971,1.524,34
defiant,4.375,1.9,32
define,5.844,1.253,32
definition,5.618,1.495,34
deformed,4.818,1.914,33
defy,5.563,1.456,32
dejected,3.303,1.566,33
delay,5.546,1.281,33
delicious,6.433,0.804,30
delight,5.588,1.216,34
delighted,6.156,1.253,32
delightful,5.714,1.523,35
delirium,2.818,1.992,33
delude,3.688,1.895,32
deluded,4.314,1.582,35
deluge,2.576,1.776,33
democracy,5.382,1.663,34
democratic,4.839,1.706,31
demolish,5.387,1.659,31
demon,5.548,1.499,31
dense,5.065,1.435,31
dentist,5.909,1.422,33
depress,5.313,1.488,32
depressed,5.971,1.124,34
depression,6.182,0.936,33
derelict,4.171,2.007,35
descend,4.969,1.63,32
descent,4.242,1.706,33
describe,6.188,0.95,32
description,6.088,1.292,34
desert,5.581,1.432,31
deserve,5.969,1.212,32
deserving,5.235,1.373,34
design,5.567,1.283,30
designer,5.31,1.441,29
desirable,5.727,1.562,33
desire,5.621,1.4,29
desk,6.571,0.821,28
desks,6.036,0.981,28
desolate,3.656,1.761,32
despair,5.094,1.608,32
desperate,6.118,1.231,34
desperation,4.781,1.653,32
despise,4.677,1.553,31
dessert,6.147,1.375,34
destination,5.941,0.998,34
destiny,5.273,1.675,33
destroy,5.794,1.43,34
destroyer,4.4,2.017,35
destruction,5.088,1.704,34
detach,4.788,1.887,33
detached,4.657,1.567,35
detail,6.059,1.305,34
detailed,5.875,1.293,32
determination,5.839,1.273,31
determine,5.471,1.667,34
determined,6.295,0.912,61
detest,4.607,1.566,28
detonate,4.625,1.635,32
detonation,4.097,2.006,31
develop,5.625,1.364,32
development,6.032,1.0,31
deviant,4.455,1.794,33
deviation,4.588,1.647,34
device,5.912,1.095,34
devil,4.786,1.8,28
devise,4.781,1.833,32
devote,4.719,1.505,32
devoted,5.323,1.785,31
devotion,5.719,1.096,32
diabetes,5.0,1.646,31
diamond,5.467,1.979,30
diamonds,5.788,1.409,33
dice,5.0,1.744,25
dictionary,5.594,1.618,32
die,6.212,1.2,33
died,6.452,0.945,31
diffusion,4.121,2.027,33
digest,5.594,1.411,32
digestion,5.839,1.322,31
digit,4.839,1.568,31
digit (finger),4.382,1.863,34
digit (number),6.0,1.188,34
digital,6.235,0.909,34
digits,4.382,1.831,34
digits (fingers),4.086,1.948,35
digits (numbers),5.2,1.704,35
dignified,5.242,1.415,33
dignity,5.0,1.586,35
dildo,5.059,1.765,34
dim,4.844,1.394,32
dinner,6.629,0.929,35
dinosaur,5.576,2.031,33
diploma,5.273,1.656,33
diplomat,4.161,1.648,31
dire,4.606,1.808,33
direct,5.273,1.441,33
direction,6.031,1.015,32
dirt,5.794,1.471,34
dirty,6.313,0.808,32
disappoint,6.294,0.892,34
disappointed,6.182,1.192,33
disaster,5.677,1.28,31
disband,3.546,1.86,33
disciple,5.029,2.107,34
discipline,5.448,1.328,29
disclose,3.862,1.479,29
disclosure,4.147,1.593,34
disco,4.815,1.634,27
discomfort,5.483,1.303,29
disconnect,5.471,1.419,34
discourage,5.0,1.317,30
discover,6.125,1.083,32
discovery,5.424,1.303,33
discrete,4.939,1.556,33
discretion,4.968,1.787,31
disdain,3.656,2.01,32
disease,5.794,1.207,34
diseased,4.912,1.884,34
disfigured,4.667,1.804,33
disgust,5.531,1.52,32
disgusted,5.735,1.421,34
disgusting,6.114,1.09,35
dish,6.042,1.172,24
disloyal,4.571,1.729,35
dismiss,4.9,1.446,30
disparity,3.438,2.091,32
displeased,4.886,1.817,35
dispose,4.765,1.535,34
disposition,3.645,1.788,31
dissent,3.4,1.87,35
dissident,2.656,1.813,32
distant,6.194,0.965,31
distinction,4.636,1.534,33
distinguish,5.515,1.417,33
distract,5.667,1.428,33
distraction,6.088,1.172,34
distress,5.375,1.192,32
distressed,5.455,1.499,33
disturb,5.364,1.344,33
disturbed,4.849,1.794,33
ditch,4.0,1.535,28
dive,5.686,1.389,35
diver,5.3,1.464,30
diverse,5.412,1.396,34
divert,4.594,1.598,32
divination,2.818,1.731,33
divine,4.367,1.798,30
divorce,5.333,1.564,27
dizzy,5.071,1.557,28
docile,3.933,1.825,30
dock,4.353,1.747,34
dock (deduct),3.697,1.946,33
dock (ship),4.813,1.648,32
doctor,6.455,0.82,33
doctrine,3.242,1.81,33
document,6.094,1.465,32
dodgy,5.333,1.223,33
dog,6.84,0.463,25
dogma,2.903,1.784,31
dole,3.414,1.992,29
doll,5.441,1.612,34
dollar,5.543,1.627,35
dolls,5.0,1.749,34
dolphin,5.71,1.887,31
dome,3.643,1.652,28
dominate,5.324,1.344,34
donkey,5.281,1.807,32
doom,4.31,1.783,29
doomed,4.581,1.582,31
door,6.743,0.731,35
doorman,5.114,2.039,35
dope,3.781,1.996,32
dope (drugs),5.0,1.837,32
dope (idiot),3.75,2.046,32
dopey,4.125,1.556,32
dose,5.324,1.277,34
doubt,6.029,1.098,34
dough,5.344,1.383,32
dough (baking),5.529,1.649,34
dough (money),3.515,2.047,33
dove,4.875,1.709,32
dove (bird),5.941,1.327,34
dove (dive),4.433,1.856,30
down,6.333,1.035,33
down (direction),6.559,0.847,34
down (fur),3.563,1.87,32
down (sad),6.065,1.366,31
drab,3.618,1.766,34
draft,5.267,1.548,30
draft (breeze),5.909,1.379,33
draft (first version),6.121,1.037,33
drag,5.265,1.313,34
dragon,5.259,1.624,27
drama,6.125,0.992,32
draught,3.778,1.969,27
draw,6.121,1.008,33
draw (artistic),5.879,1.174,33
draw (attract),4.875,1.495,32
draw (choose),4.546,1.794,33
draw (tie),5.063,1.819,32
drawers,5.853,1.286,34
drawing,5.735,1.54,34
dread,4.5,1.68,28
dream,6.615,0.56,26
dreams,6.367,0.836,30
dreary,4.343,1.756,35
dress,6.71,0.579,31
dress (formal),6.125,1.166,32
dress (put on clothes),6.647,0.536,34
dress (skirt),6.344,1.189,32
dressed,6.394,0.919,33
dresser,4.618,1.986,34
drift,4.667,1.627,33
drifter,3.824,1.617,34
drifting,4.909,1.485,33
drill,4.879,1.591,33
drill (practice),4.063,1.999,32
drill (tool),5.647,1.57,34
drive,6.103,1.423,29
drive (car),6.438,0.788,32
drive (motivation),5.758,1.457,33
drop,5.839,1.194,31
drop (fall),5.75,1.581,32
drop (rain),6.121,1.148,33
dropped,5.75,1.25,32
drought,5.219,1.615,32
drown,5.177,1.445,34
drug,6.452,0.836,31
drugged,5.0,1.67,33
drum,5.519,1.596,27
drummer,5.647,1.453,34
drums,6.174,1.274,23
drunk,6.576,0.854,33
dubious,3.829,1.797,35
duck,5.543,1.556,35
duck (bird),5.719,1.644,32
duck (cricket),2.061,1.434,33
duck (crouch),4.629,1.868,35
duet,5.094,1.877,32
duke,3.765,2.073,34
dull,6.125,1.139,32
dumb,5.531,1.639,32
dummy,5.031,1.759,32
dummy (idiot),3.875,1.763,32
dummy (mannequin),4.781,1.932,32
dummy (nipple),3.771,2.153,35
dump,5.29,1.59,31
dune,3.483,1.632,29
dung,4.485,1.76,33
dungeon,4.677,2.124,34
durable,4.765,1.516,34
dusk,5.125,1.474,32
dust,6.118,1.078,34
dustbin,5.167,2.115,30
duster,5.0,1.805,35
dustpan,5.118,1.451,34
dusty,5.484,1.365,31
duty,5.375,1.596,32
duvet,5.964,1.547,28
dwarf,3.926,1.864,27
dwell,3.387,1.79,31
dye,5.727,1.441,33
dying,5.923,1.035,26
dynamite,4.452,1.965,31
dynasty,2.849,1.987,33
eager,5.697,1.141,33
eagle,5.636,1.789,33
ear,6.697,0.521,33
earn,6.088,1.095,34
earphones,6.656,0.734,32
earth,6.206,1.106,34
earthquake,5.147,1.438,34
ease,5.059,1.679,34
easy,6.0,1.275,32
easygoing,5.781,1.243,32
eat,6.706,0.787,34
eatery,3.606,2.256,33
eccentric,5.032,1.75,31
economic,5.414,1.352,29
economy,5.645,1.493,31
ecstasy,4.853,1.896,34
ecstatic,5.441,1.288,34
edge,6.032,1.257,31
edifice,1.938,1.619,32
edit,5.967,0.948,30
edition,4.625,1.431,32
editor,5.161,1.526,31
educate,5.971,0.985,34
education,6.688,0.527,32
eel,4.818,1.914,33
eerie,4.606,1.922,33
efficient,5.419,1.04,31
effort,6.167,0.86,30
egg,6.303,1.314,33
ego,5.065,1.722,31
elaborate,5.257,1.61,35
elated,3.903,1.89,31
elation,4.059,1.626,34
elbow,6.0,1.388,27
elder,4.793,1.71,29
eldest,5.069,1.507,29
electric,6.125,1.053,24
electrician,6.281,1.007,32
electricity,6.394,0.814,33
electronic,6.129,1.238,31
elegant,5.879,1.343,33
elephant,5.9,1.446,60
elevator,5.5,1.702,34
elf,5.063,1.767,32
elite,5.094,1.665,32
elitist,3.618,2.072,34
elk,2.714,1.83,35
elm,3.559,1.718,34
elude,3.788,1.805,33
emancipation,2.629,1.758,35
embarrass,5.849,1.077,33
embarrassment,6.03,1.114,33
embezzle,2.714,1.936,35
embrace,5.647,1.696,34
emerald,4.593,1.705,27
emergency,6.241,0.934,29
emotion,6.321,0.847,28
emotional,6.0,1.035,28
empathy,5.833,1.267,30
emphasis,5.273,1.619,33
emphasize,5.75,1.061,32
empire,4.424,1.859,33
employ,5.606,1.556,33
employee,6.206,0.994,34
employer,5.839,1.298,31
employment,5.686,1.214,35
emporium,3.177,2.007,34
empty,6.269,0.983,26
enact,3.971,1.723,34
encore,4.581,1.845,31
encyclopedia,5.4,1.335,35
end,6.364,0.979,33
ending,5.758,1.371,33
endless,5.625,1.556,32
endure,4.853,1.611,34
engage,4.97,1.547,33
engaged,5.733,1.569,30
engagement,5.172,1.464,29
engaging,5.25,1.436,32
engine,5.75,1.458,32
engineer,5.941,1.136,34
enhance,5.125,1.053,32
enjoy,6.032,1.402,31
enjoyment,6.273,0.962,33
enquire,4.839,1.833,31
enquiry,5.0,1.459,31
enraged,4.371,1.742,35
ensure,5.25,1.479,32
entail,3.879,1.805,33
enter,6.0,1.138,34
enterprise,4.485,2.002,33
enthral,3.469,2.061,32
enthusiasm,6.323,0.642,31
enthusiastic,6.0,1.206,33
entitle,5.125,1.317,32
entrepreneur,4.46,1.423,63
entry,5.882,1.078,34
envelope,5.879,1.343,33
epidemic,4.742,1.436,31
episode,6.121,0.977,33
episodic,3.0,1.871,32
equal,6.063,1.144,32
equality,5.933,1.289,30
equipment,6.0,1.118,32
erase,5.31,1.488,29
erode,4.118,1.811,34
eroded,4.375,1.728,32
erotic,5.324,1.49,34
errand,5.406,1.538,32
error,5.821,0.966,28
eruption,4.824,1.562,34
escape,5.333,1.513,30
escaped,5.742,1.391,31
escapee,3.941,1.893,34
escort,3.939,1.841,33
essence,4.469,1.871,32
estate,4.903,1.279,31
estimate,5.441,1.479,34
ethnic,4.903,1.353,31
euphoria,4.088,1.821,34
evaluate,5.314,1.282,35
evangelist,2.849,1.635,33
even,6.382,1.029,34
even (odd),5.515,1.635,33
even (still),4.968,1.555,31
evening,6.515,1.019,33
event,6.117,1.156,60
ever,6.219,1.166,32
every,6.656,0.643,32
everything,6.133,1.586,30
evidence,5.667,1.45,33
evil,5.469,1.62,32
evoke,4.294,1.963,34
exact,5.938,1.171,32
exam,6.594,0.701,32
examination,5.939,1.071,33
excel,5.303,1.586,33
excellence,5.853,1.438,34
excellent,6.387,0.868,31
excited,6.484,0.875,31
excitement,6.469,0.79,32
exciting,6.438,0.659,32
exclaim,4.655,1.728,29
exclude,5.839,1.505,31
exclusion,4.794,1.549,34
excrement,4.0,2.0,33
excuse,6.103,1.094,29
execute,4.606,1.594,33
execute (accomplish),4.086,1.857,35
execute (kill),4.559,1.913,34
execution,4.394,1.632,33
executioner,3.529,1.959,34
exercise,6.206,1.079,34
exert,4.514,1.73,35
exertion,4.633,1.378,30
exhaust,5.636,1.514,33
exhausted,5.879,1.365,33
exhaustion,5.531,1.541,32
exhibit,4.906,1.608,32
exist,5.758,1.415,33
existence,5.813,1.685,32
expand,5.667,1.106,30
expanse,4.875,1.728,32
expedition,4.606,1.391,33
expel,4.727,1.582,33
expensive,6.324,0.898,34
experiment,6.125,1.166,32
expert,5.724,1.171,29
explain,6.182,1.086,33
exploration,5.5,1.658,32
explore,5.849,1.131,33
explorer,5.182,1.8,33
export,4.517,1.887,29
express,5.788,1.273,33
expression,6.031,1.159,32
exquisite,4.441,1.666,34
exterminate,4.229,1.742,35
extravagant,4.656,1.632,32
extreme,6.367,0.836,30
eye,6.697,0.717,33
eyebrows,6.367,0.948,30
eyelashes,6.471,1.064,34
eyes,6.818,0.386,33
fabric,5.771,1.436,35
fabricate,4.177,1.902,34
fabrication,4.029,1.654,34
fabulous,5.818,1.217,33
face,6.63,0.675,27
Facebook,6.829,0.56,35
facility,4.971,1.612,35
fact,6.394,0.983,33
faction,2.6,1.553,35
factory,5.758,1.498,33
fade,5.467,1.522,30
faded,5.035,1.542,29
faeces,4.4,1.76,35
fail,5.963,1.319,27
failure,6.219,1.192,32
faint,5.18,1.542,61
faint (colllapse),5.559,1.718,34
faint (weak),5.323,1.574,31
fair,6.419,0.943,31
fair (exhibition),4.765,1.681,34
fair (honest),6.177,0.89,34
fair (light),5.059,1.474,34
fair (weather),4.625,1.85,32
fairy,4.966,1.717,59
faith,5.625,1.635,32
faithful,5.879,1.409,33
fake,6.069,1.258,29
falcon,4.25,1.696,32
fall,5.794,1.491,34
fall (drop),5.324,1.585,34
fall (season),4.719,2.05,32
fallacy,2.97,1.527,33
FALSE,5.7,1.418,30
falter,3.483,1.611,29
fame,5.967,1.663,30
family,6.5,0.945,28
famous,6.24,1.106,25
fanciful,3.455,1.777,33
fans,5.606,1.556,33
fans (air),5.353,1.607,34
fans (sports),5.406,1.389,32
fantastic,6.061,1.099,33
fantasy,5.594,1.389,32
fare,4.636,1.592,33
fare (charge),5.303,1.467,33
fare (food),2.912,2.035,34
farewell,4.788,2.114,33
farm,6.03,1.087,33
farmer,5.455,1.76,33
fart,6.364,1.202,33
fascinating,5.938,1.197,32
fashion,6.31,0.792,29
fast,6.235,1.415,34
fast (quick),6.485,1.019,33
fast (starve),4.8,1.894,35
fat,6.636,0.731,33
fatal,5.424,1.518,33
fate,5.406,1.637,32
father,5.969,1.61,32
father (dad),6.636,0.846,33
father (priest),5.324,1.827,34
fatigue,5.267,1.75,30
fault,5.71,1.3,31
favour,6.219,0.992,32
fear,5.968,1.031,31
fearful,5.0,1.753,28
feat,3.933,1.931,30
feature,5.091,1.379,33
feeble,3.774,1.754,31
feet,6.492,0.851,59
feet (body),6.677,0.69,31
feet (length),5.094,1.487,32
feline,4.5,2.145,34
fence,5.107,1.543,28
ferret,4.433,1.783,30
ferry,5.206,1.41,34
festival,5.879,1.2,33
festive,5.758,1.415,33
feudal,3.029,1.797,35
feudalism,2.114,1.801,35
fever,5.645,1.449,31
few,6.343,0.984,35
fiber,4.286,1.75,28
fibre,5.125,1.615,32
fiction,5.839,1.416,31
fictitious,3.677,2.111,34
fiddle,5.188,2.022,32
fiddle (adjust),5.125,1.798,32
fiddle (violin),4.667,1.933,33
fiddler,3.656,1.533,32
field,5.936,1.162,31
fierce,5.167,1.507,30
fight,5.793,1.323,29
fighter,5.515,1.559,33
fighting,6.2,1.064,35
figment,4.147,1.817,34
figure,5.235,1.716,34
figure (body shape),6.25,1.0,32
figure (graph),5.273,1.503,33
figure (number),5.75,1.299,32
figure (reckon),4.771,1.806,35
file,6.0,1.078,31
file (record),5.382,1.553,34
file (tool),4.781,1.798,32
fill,5.788,1.225,33
filling,5.143,1.575,28
film,6.448,0.894,29
filter,5.233,1.499,30
filth,5.485,1.234,33
filthy,5.455,1.578,33
finance,5.882,1.231,34
financial,5.667,1.341,33
finger,6.457,0.84,35
fingers,6.455,0.856,33
finish,6.364,1.068,33
fire,6.212,1.225,33
fire (employment),5.086,1.795,35
fire (flames),6.455,1.047,33
fire (gun),5.394,1.722,33
fireman,5.758,1.518,33
fireplace,6.182,1.313,33
fireworks,6.438,0.827,32
firm,5.633,1.169,30
first,5.844,1.481,32
fish,6.133,1.204,30
fisherman,5.057,1.672,35
fist,5.636,1.592,33
fit,6.091,1.083,33
fit (convulsion),4.853,1.987,34
fit (healthy),6.265,1.093,34
fit (suitable),5.879,1.2,33
fizzy,5.452,1.521,31
flab,5.412,1.665,34
flabby,5.129,1.581,31
flap,5.152,1.417,33
flask,5.107,1.633,28
flatulence,3.97,2.181,33
flatulent,3.581,1.681,31
flea,4.515,1.94,33
flee,4.807,1.908,31
fleet,3.677,1.859,34
flesh,5.375,1.85,32
flick,5.563,1.478,32
flick (movement),5.206,1.586,34
flick (movie),4.121,2.143,33
flicker,4.529,1.631,34
flight,6.121,1.066,33
flint,3.657,1.881,35
flirt,6.086,1.105,35
flirty,5.735,1.22,34
float,5.067,1.711,30
flood,5.571,1.46,35
florist,5.118,1.875,34
flour,5.719,1.375,32
flourish,4.382,1.715,34
flow,5.625,1.474,32
flower,6.6,0.611,30
fluent,5.968,1.15,31
fluid,5.121,1.683,33
flute,4.75,1.785,28
flutter,4.697,1.749,33
fly,6.0,1.388,27
fly (insect),6.059,1.056,34
fly (through air),6.03,1.218,33
foam,4.724,1.436,29
fodder,3.486,2.048,35
foggy,5.345,1.56,29
foible,2.031,1.741,32
foil,4.879,1.493,33
foil (metal),5.286,1.614,35
foil (prevent),4.333,1.804,33
fold,5.833,1.319,30
folder,6.061,1.254,33
folk,4.188,1.927,32
follow,5.875,1.139,32
folly,3.419,2.028,31
fond,4.909,1.64,33
food,6.87,0.337,23
fool,5.839,1.322,31
foolish,5.533,1.727,30
foot,6.615,0.738,26
foot (body),6.559,0.65,34
foot (length),5.758,1.349,33
football,6.24,1.556,25
forage,3.242,1.741,33
force,5.656,1.406,32
forceful,4.882,1.605,34
ford,3.171,1.797,35
forehead,5.818,1.192,33
foreign,5.719,1.281,32
foreigner,5.0,1.576,29
forest,5.75,1.479,28
forge,3.467,1.784,30
forget,6.206,1.132,34
forgetful,5.781,1.243,32
fork,6.415,1.201,65
fork (cutlery),6.758,0.78,33
fork (road),4.367,2.041,30
form,5.667,1.274,30
formation,4.897,1.605,29
former,4.607,1.543,28
