word,mean,std,n
collage,3.143,1.073,35
collar,5.321,1.071,28
collate,4.03,1.058,33
collect,4.0,0.696,33
college,4.171,0.736,35
colonel,6.429,0.728,35
colony,5.156,1.064,32
colour,2.939,0.983,33
column,4.438,0.827,32
comb,3.677,1.529,34
combat,5.969,1.045,32
combatant,5.645,0.9,31
combustion,4.829,1.055,35
comedian,5.121,1.094,33
comedy,4.833,0.734,30
comet,4.294,1.072,34
comfort,2.727,1.081,33
comfortable,3.0,0.926,35
comma,3.867,0.67,30
command,5.452,1.364,31
commander,5.743,1.13,35
commanding,5.758,1.016,33
comment,3.849,0.857,33
committee,3.97,0.87,33
common,4.152,0.702,33
communication,3.486,1.251,35
compare,3.438,0.899,32
comparison,4.171,0.971,35
compass,4.971,1.043,34
compete,5.286,1.343,35
competence,4.0,1.173,32
competent,4.438,0.933,32
competition,5.088,1.121,34
complement,2.714,1.3,35
complete,3.829,0.941,35
complex,3.576,1.498,33
complex (behaviour),3.824,1.485,34
complex (buildings),5.121,1.365,33
complex (difficult),4.5,1.266,34
complicated,3.457,1.155,35
compliment,2.694,1.45,36
compose,3.871,1.129,31
composer,4.735,1.12,34
compute,5.0,0.875,34
computer,4.667,1.146,33
comrade,5.727,0.862,33
conceal,3.143,1.06,28
concealed,3.533,0.763,30
concentrate,3.912,1.039,34
concept,4.229,0.831,35
conceptual,3.406,0.931,32
concert,3.971,0.878,35
conclude,4.177,0.746,34
conclusion,4.412,1.061,34
concoct,4.167,0.687,30
concoction,3.906,1.1,32
concrete,5.457,0.996,35
condemn,4.939,0.952,33
condescend,4.313,1.333,32
condescending,4.241,1.356,29
conductor,5.514,0.874,35
confer,4.0,1.061,32
conference,4.765,1.165,34
confess,3.471,1.218,34
confetti,2.8,0.792,30
confide,2.6,1.02,35
confidence,4.382,1.627,34
confident,4.581,1.239,31
confirm,4.059,0.998,34
confirmation,4.0,0.728,34
conform,3.8,1.41,35
conformity,3.618,1.435,34
confuse,4.0,0.985,33
confused,3.704,0.656,27
confusion,3.914,0.77,35
connect,3.706,1.249,34
connection,3.727,1.238,33
connoisseur,4.714,1.097,28
conquer,6.059,0.873,34
conqueror,6.389,0.718,36
conquest,5.697,1.029,33
consent,3.303,1.029,33
console,3.576,1.326,33
consonant,4.188,0.726,32
construction,5.559,1.333,34
consult,3.829,1.207,35
contain,4.133,0.991,30
container,4.059,0.873,34
contempt,3.912,1.245,34
contend,4.406,0.964,32
contender,5.029,0.878,35
content,3.667,0.804,33
content (contents),4.086,0.906,35
content (happy),3.226,1.263,31
contents,4.0,0.717,35
context,3.875,0.74,32
continent,4.344,1.29,32
continental,4.097,0.734,31
contract,4.857,0.833,35
contract (agreement),4.576,1.074,33
contract (catch),4.424,0.954,33
contribute,4.029,1.071,34
contribution,4.114,1.26,35
convene,4.143,0.515,28
convener,4.222,0.956,27
convent,2.433,1.309,30
convention,4.321,0.847,28
convert,3.846,0.601,26
convict,5.424,0.74,33
conviction,5.206,1.255,34
convoy,5.029,0.954,34
cook,3.121,1.249,33
cooker,3.114,1.214,35
cool,4.529,1.144,34
cool (popular),4.177,1.15,34
cool (temperature),3.882,0.932,34
cooperate,3.306,1.487,36
copy,4.156,0.618,32
coral,2.824,1.042,34
cord,4.121,1.037,33
core,4.273,0.708,33
cork,4.4,0.712,30
corn,4.265,0.656,34
corn (foot),3.788,0.913,33
corn (maize),3.971,0.774,35
corner,4.242,0.78,33
corner (edge),4.364,0.771,33
corner (surround),4.313,0.726,32
cornered,4.257,1.227,35
cornflour,3.273,0.93,33
corporation,4.788,1.008,33
corpse,4.567,0.804,30
corridor,4.303,0.758,33
corrupt,5.516,0.946,31
cortex,4.484,0.838,31
cost,4.037,0.881,27
costly,4.057,0.924,35
costume,3.147,1.088,34
cosy,2.455,1.157,33
cottage,2.824,1.014,34
cotton,2.829,1.159,35
couch,4.406,0.861,64
couch (express),4.296,0.711,27
couch (sofa),4.265,0.779,34
cough,4.686,0.708,35
councillor,4.114,1.545,35
counsellor,2.97,1.058,33
count,4.235,0.769,34
count (numbers),4.088,0.818,34
count (title),5.656,1.314,32
counter,4.091,0.965,33
counter (keeping account),4.143,1.376,35
counter (oppose),4.424,1.303,33
counter (worktop),4.471,1.311,34
country,4.364,1.176,33
county,4.177,0.923,34
coup,4.407,0.991,27
couple,2.971,0.857,34
couple (a few),3.886,0.708,35
couple (romantic pair),3.029,0.954,34
courage,4.882,1.255,34
courageous,4.419,1.476,31
course,4.457,0.936,35
course (class),3.906,0.843,32
course (path),4.143,0.639,35
court,4.871,0.751,31
court (law),4.909,1.055,33
court (sport),4.886,1.115,35
court (woo),3.938,1.6,32
courtship,3.235,1.415,34
courtyard,3.677,0.898,34
cover,3.871,0.491,31
covert,4.212,1.365,33
cow,3.412,1.375,34
coward,4.938,1.116,32
cowardice,4.343,1.013,35
cowardly,4.364,0.979,33
cowboy,6.324,0.865,34
cowboy (reckless),5.97,0.834,33
cowboy (wild west),6.618,0.543,34
crab,4.571,0.838,35
crab (cranky person),4.294,1.362,34
crab (shellfish),4.667,0.876,33
cradle,2.314,1.141,35
craft,3.088,1.38,34
craft (skill),4.546,1.305,33
craft (vessel),5.0,1.128,33
crag,5.095,1.151,21
cranium,4.679,0.847,28
crank,5.286,1.11,35
crank (grouch),5.452,1.103,31
crank (winch),5.031,1.334,32
crap,4.939,1.071,33
crash,4.71,0.887,31
crater,4.909,0.793,33
crawl,3.971,0.857,34
crayon,3.765,0.972,34
crazy,3.677,1.104,34
cream,3.091,0.83,33
create,3.667,1.064,33
creator,4.743,1.61,35
creature,4.656,0.988,32
credit,4.029,0.747,34
credit (money),4.546,0.891,33
credit (praise),3.559,0.976,34
creek,4.419,1.009,31
creep,5.657,1.013,35
crest,4.424,0.818,33
crevice,3.939,1.413,33
cricket,5.529,1.007,34
cricket (insect),4.657,0.826,35
cricket (sport),5.667,0.974,33
crime,5.303,1.058,33
criminal,5.324,0.756,34
crisis,4.629,1.098,35
crisp,4.429,1.077,35
crisp (chip),4.242,0.889,33
crisp (sharp),4.229,1.098,35
critic,4.486,1.273,35
criticism,4.152,1.234,33
criticize,4.2,1.305,35
crocodile,5.583,0.983,36
crook,5.091,1.138,33
crook (criminal),5.706,0.787,34
crook (stick),4.788,0.946,33
crop,4.485,0.744,33
crops,4.25,1.153,28
cross,4.394,0.776,33
cross (an object),4.063,1.088,32
cross (annoyed),3.714,1.385,35
cross (offend),4.75,1.146,32
cross (pass),4.588,0.878,34
crossbow,5.061,1.205,33
crossed,4.324,0.992,34
crow,4.656,1.215,32
crowd,4.273,0.708,33
crown,3.933,1.711,30
crucifix,4.929,1.163,28
crucify,5.161,1.05,31
crude,5.345,1.026,29
cruel,4.559,1.063,34
cruise,3.931,0.74,29
crumb,3.938,0.864,32
crumble,3.697,1.087,33
crunch,4.688,0.846,32
crunchy,4.571,1.022,35
crush,3.118,1.529,34
crushed,4.441,1.193,34
crust,4.706,1.072,34
crutch,4.4,1.074,35
cry,2.794,1.079,34
cry (shout),3.061,0.952,33
cry (weep),2.677,1.077,34
crying,2.6,0.932,35
crystal,2.118,1.132,34
cube,4.606,0.919,33
cuddle,1.914,0.967,35
cues,4.424,1.045,33
cues (prompts),3.788,0.879,33
cues (snooker),5.559,1.117,34
cuisine,3.25,1.341,36
cultural,3.818,0.999,33
culture,3.059,0.802,34
cunning,4.333,1.271,33
cunt,3.788,2.1,33
cup,3.559,0.945,34
curb,4.206,0.9,34
cure,3.852,0.931,27
curious,3.552,0.813,29
currant,3.618,1.029,34
currency,4.455,1.076,33
current,3.897,0.923,29
curry,4.606,1.099,33
curse,4.147,1.417,34
curtain,3.179,0.889,28
cushion,2.849,0.989,33
custom,4.229,0.988,35
cut,4.25,0.829,32
cut (clip),4.206,0.719,34
cut (of meat),5.455,0.856,33
cut (share),4.0,0.921,33
cut (wound),4.667,0.943,33
cute,2.143,0.798,35
cycle,4.4,1.083,30
cyclone,4.147,0.809,34
cymbals,4.688,1.261,32
cynical,4.353,1.234,34
Dad,6.706,0.824,34
daffodil,2.576,1.016,33
dagger,5.235,1.214,34
daisy,2.088,0.951,34
damage,5.171,0.878,35
damaged,4.486,1.251,35
Dame,1.242,0.653,33
damp,4.114,0.919,35
damsel,1.735,0.98,34
dance,2.531,0.935,32
dancer,2.114,0.82,35
dancing,2.056,0.848,36
dandruff,4.469,1.299,32
danger,5.152,0.857,33
dangerous,5.5,1.225,32
dangle,3.966,0.964,29
dapper,5.607,1.145,28
dare,4.727,1.188,33
dark,4.939,0.886,33
darkness,4.697,1.058,33
darling,1.943,0.893,35
data,4.606,1.071,33
date,2.794,1.231,34
date (calendar),3.529,0.882,34
date (fruit),3.171,1.108,35
date (romantic),2.0,0.921,33
daughter,1.636,1.068,33
dawn,3.133,0.884,30
daybreak,3.367,0.752,30
daylight,3.061,0.983,33
daze,3.794,1.324,34
dazzle,2.606,1.278,33
dead,4.4,0.932,35
deaf,4.03,0.388,33
deal,4.857,1.018,35
deal (bargain),4.971,1.424,34
deal (playing cards),5.314,0.785,35
deal (with),4.177,0.954,34
dear,2.5,0.968,32
death,4.6,0.869,35
debacle,4.346,0.875,26
debt,4.353,1.054,34
debtor,5.0,0.803,31
decadent,3.321,1.465,28
decay,4.441,0.847,34
deceit,4.706,1.506,34
deceive,4.441,1.376,34
decent,4.156,0.833,32
deception,4.343,1.286,35
deck,4.778,0.885,36
deck (cards),4.875,0.857,32
deck (ship),5.382,0.841,34
declare,4.647,1.082,34
decompose,4.706,0.859,34
decorate,2.548,1.388,31
decoration,2.786,1.013,28
decorator,4.485,1.617,33
decree,4.484,0.875,31
deduct,4.182,0.968,33
deduction,4.588,1.032,34
deed,4.235,0.842,34
deep,4.091,1.73,33
deer,2.969,1.311,32
defame,4.129,0.833,31
defeat,5.0,1.306,34
defiant,4.313,1.446,32
define,3.938,0.998,32
definition,3.886,0.708,35
deformed,4.242,0.552,33
defy,4.6,1.418,35
dejected,4.063,1.029,32
delay,3.971,0.941,35
delicious,2.853,1.088,34
delight,2.914,1.052,35
delighted,2.706,1.072,34
delightful,2.8,1.009,35
delirium,3.281,1.068,32
delude,4.0,1.073,33
deluded,4.057,0.924,35
deluge,4.308,1.029,26
democracy,4.677,1.104,34
democratic,4.844,1.176,32
demolish,5.944,1.079,36
demon,5.242,1.156,33
dense,5.029,0.822,34
dentist,4.882,1.022,34
depress,3.936,0.84,31
depressed,3.486,1.228,35
depression,3.824,1.2,34
derelict,4.706,0.787,34
descend,4.455,0.924,33
descent,4.412,0.772,34
describe,3.697,0.717,33
description,3.743,1.155,35
desert,4.0,1.031,32
deserve,3.688,0.882,32
deserving,3.546,1.208,33
design,3.294,1.383,34
designer,2.875,1.317,32
desirable,2.594,1.497,32
desire,3.258,1.163,31
desk,4.241,0.727,29
desks,4.429,0.776,28
desolate,4.235,1.238,34
despair,3.529,0.696,34
desperate,3.514,1.204,35
desperation,3.294,1.201,34
despise,4.393,0.9,28
dessert,2.771,1.375,35
destination,4.182,0.968,33
destiny,2.656,1.29,32
destroy,5.559,0.976,34
destroyer,6.029,1.134,35
destruction,5.882,0.993,34
detach,4.121,1.037,33
detached,4.588,0.943,34
detail,2.794,0.963,34
detailed,3.882,1.105,34
determination,4.161,1.37,31
determine,4.4,0.901,35
determined,4.303,1.325,66
detest,4.333,1.054,27
detonate,5.576,1.074,33
detonation,5.281,1.125,32
develop,3.879,1.037,33
development,4.265,1.146,34
deviant,4.818,1.359,33
deviation,4.029,1.014,34
device,4.618,0.728,34
devil,5.548,0.945,31
devise,4.029,1.014,34
devote,2.697,0.937,33
devoted,2.633,1.14,30
devotion,2.629,1.475,35
diabetes,4.194,0.692,31
diamond,1.781,0.78,32
diamonds,1.886,1.008,35
dice,4.448,0.854,29
dictionary,4.121,0.807,33
die,4.514,0.967,35
died,4.485,0.857,33
diffusion,3.971,0.941,35
digest,4.2,0.623,35
digestion,4.677,0.931,34
digit,4.765,1.002,34
digit (finger),4.171,1.134,35
digit (number),4.324,0.716,34
digital,4.455,0.891,33
digits,4.286,0.943,35
digits (fingers),4.265,1.12,34
digits (numbers),4.588,0.911,34
dignified,3.303,1.623,33
dignity,3.4,1.357,35
dildo,3.794,2.285,34
dim,4.382,1.0,34
dinner,3.257,1.13,35
dinosaur,5.917,1.038,36
diploma,3.909,1.055,33
diplomat,5.035,0.999,29
dire,4.5,0.814,34
direct,4.97,1.114,33
direction,4.121,0.913,33
dirt,5.177,1.014,34
dirty,5.029,1.098,34
disappoint,4.114,1.19,35
disappointed,3.909,1.026,33
disaster,4.618,0.805,34
disband,4.364,0.915,33
disciple,4.943,1.264,35
discipline,4.469,1.414,32
disclose,3.966,0.765,29
disclosure,4.086,1.025,35
disco,3.4,1.114,30
discomfort,3.4,0.917,30
disconnect,4.394,1.013,33
discourage,4.471,1.144,34
discover,4.303,0.87,33
discovery,4.559,1.117,34
discrete,3.697,0.797,33
discretion,3.576,1.207,33
disdain,4.3,0.862,30
disease,4.059,0.906,34
diseased,4.657,1.013,35
disfigured,4.576,1.074,33
disgust,4.091,1.264,33
disgusted,4.294,0.824,34
disgusting,4.886,1.09,35
dish,3.407,0.782,27
disloyal,4.029,1.082,35
dismiss,4.214,1.081,28
disparity,3.655,0.957,29
displeased,3.686,1.141,35
dispose,4.529,0.947,34
disposition,4.281,1.068,32
dissent,4.484,0.875,31
dissident,4.72,1.184,25
distant,4.206,1.106,34
distinction,4.455,0.856,33
distinguish,4.206,0.759,34
distract,4.242,1.207,33
distraction,4.061,1.179,33
distress,3.424,1.181,33
distressed,3.794,1.158,34
disturb,4.281,0.76,32
disturbed,4.382,0.841,34
ditch,4.258,0.841,31
dive,4.086,1.204,35
diver,5.031,1.185,32
diverse,4.0,0.862,35
divert,4.303,0.834,33
divination,3.37,1.418,27
divine,2.931,1.311,29
divorce,3.733,1.063,30
dizzy,3.464,0.906,28
docile,3.074,1.12,27
dock,4.743,0.84,35
dock (deduct),4.529,0.848,34
dock (ship),5.371,1.044,35
doctor,5.118,1.182,34
doctrine,4.968,0.933,31
document,4.364,0.643,33
dodgy,4.758,0.954,33
dog,4.606,0.983,33
dogma,4.852,1.044,27
dole,4.654,0.918,26
doll,1.677,0.756,34
dollar,5.171,1.082,35
dolls,1.914,0.996,35
dolphin,2.909,1.138,33
dome,4.233,1.023,30
dominate,5.657,1.286,35
donkey,4.857,1.355,35
doom,4.767,0.989,30
doomed,4.818,1.192,33
door,4.265,0.74,34
doorman,6.444,0.762,36
dope,4.879,1.2,33
dope (drugs),5.382,1.029,34
dope (idiot),4.912,0.919,34
dopey,4.853,1.115,34
dose,4.147,0.809,34
doubt,3.794,0.867,34
dough,3.943,0.826,35
dough (baking),2.912,1.222,34
dough (money),5.353,0.762,34
dove,2.647,1.082,34
dove (bird),2.143,0.867,35
dove (dive),4.219,1.111,32
down,4.088,0.507,34
down (direction),4.636,0.948,33
down (fur),3.412,1.417,34
down (sad),4.031,0.918,32
drab,4.177,0.821,34
draft,4.156,0.712,32
draft (breeze),3.576,1.102,33
draft (first version),4.147,1.033,34
drag,4.486,1.156,35
dragon,5.387,1.068,31
drama,2.529,1.118,34
draught,4.36,0.794,25
draw,3.636,1.123,33
draw (artistic),3.206,0.759,34
draw (attract),3.343,1.264,35
draw (choose),3.971,0.91,35
draw (tie),4.485,1.258,33
drawers,3.571,0.994,35
drawing,3.324,1.049,34
dread,4.379,0.848,29
dream,3.094,1.155,32
dreams,3.03,1.425,33
dreary,3.829,0.971,35
dress,1.472,1.166,36
dress (formal),2.375,1.654,32
dress (put on clothes),2.588,0.878,34
dress (skirt),1.529,0.848,34
dressed,3.156,0.972,32
dresser,2.229,0.897,35
drift,4.412,0.844,34
drifter,4.829,0.774,35
drifting,4.091,0.9,33
drill,5.529,1.091,34
drill (practice),5.088,1.011,34
drill (tool),6.0,1.014,35
drive,4.879,1.037,33
drive (car),5.029,0.985,34
drive (motivation),4.588,1.458,34
drop,4.364,0.915,33
drop (fall),4.125,0.696,32
drop (rain),3.088,0.981,34
dropped,4.25,0.661,32
drought,4.697,1.114,33
drown,4.324,1.3,34
drug,4.765,0.909,34
drugged,5.091,0.933,33
drum,5.387,0.79,31
drummer,5.571,0.965,35
drums,5.172,0.833,29
drunk,5.029,1.108,35
dubious,4.258,0.841,31
duck,3.971,1.028,35
duck (bird),3.697,1.058,33
duck (cricket),5.419,1.185,31
duck (crouch),4.706,1.125,34
duet,3.5,0.947,34
duke,6.486,0.841,35
dull,4.75,1.01,36
dumb,4.613,0.868,31
dummy,4.212,1.066,33
dummy (idiot),4.706,1.044,34
dummy (mannequin),3.235,1.19,34
dummy (nipple),2.559,1.063,34
dump,4.735,0.98,34
dune,4.103,1.029,29
dung,4.758,0.922,33
dungeon,5.353,0.967,34
durable,4.794,0.963,34
dusk,3.818,1.192,33
dust,3.771,1.197,35
dustbin,4.656,0.852,32
duster,3.303,0.969,33
dustpan,3.758,1.045,33
dusty,3.767,0.844,30
duty,4.471,1.5,34
duvet,3.143,0.742,28
dwarf,4.567,0.844,30
dwell,3.786,0.86,28
dye,3.091,1.055,33
dying,4.061,0.649,33
dynamite,5.194,1.203,31
dynasty,4.742,1.269,31
eager,3.531,1.06,32
eagle,5.576,1.074,33
ear,3.912,0.887,34
earn,4.886,1.389,35
earphones,4.212,0.64,33
earth,3.5,1.007,34
earthquake,4.667,0.974,33
ease,3.286,0.913,35
easy,3.4,0.901,35
easygoing,3.818,1.381,33
eat,4.0,0.676,35
eatery,3.912,1.222,34
eccentric,4.419,1.264,31
economic,4.69,1.117,29
economy,4.903,0.64,31
ecstasy,4.182,1.403,33
ecstatic,3.727,1.377,33
edge,4.583,1.064,36
edifice,4.125,0.927,16
edit,4.152,0.892,33
edition,4.0,0.804,34
editor,4.485,1.019,33
educate,3.515,1.184,33
education,3.758,1.156,33
eel,4.529,0.813,34
eerie,4.394,1.071,33
efficient,3.677,1.181,34
effort,3.636,1.068,33
egg,3.559,1.265,34
ego,6.0,1.295,31
elaborate,3.412,1.088,34
elated,3.355,0.969,31
elation,3.29,1.223,31
elbow,4.065,0.716,31
elder,4.645,0.698,31
eldest,4.633,0.912,30
electric,4.719,1.007,32
electrician,5.788,0.913,33
electricity,4.6,1.101,35
electronic,5.182,0.936,33
elegant,1.588,0.732,34
elephant,4.516,1.262,64
elevator,4.371,1.149,35
elf,4.182,1.424,33
elite,4.242,1.558,33
elitist,4.457,1.36,35
elk,4.533,0.921,30
elm,3.182,1.217,33
elude,3.606,1.013,33
emancipation,3.667,1.445,30
embarrass,3.914,1.402,35
embarrassment,3.441,1.117,34
embezzle,4.548,1.364,31
embrace,2.167,1.014,36
emerald,2.964,0.944,28
emergency,4.469,1.274,32
emotion,2.625,0.992,32
emotional,2.29,0.811,31
empathy,2.485,1.048,33
emphasis,3.618,1.213,34
emphasize,3.688,1.074,32
empire,5.735,0.851,34
employ,4.849,0.783,33
employee,4.2,0.855,35
employer,4.97,1.114,33
employment,4.824,0.89,34
emporium,4.03,1.114,33
empty,3.964,0.68,28
enact,4.333,0.943,33
encore,4.061,1.153,33
encyclopedia,3.857,0.833,35
end,4.441,1.063,34
ending,3.743,0.905,35
endless,4.0,0.901,32
endure,3.97,1.446,33
engage,3.333,1.064,33
engaged,2.824,0.954,34
engagement,2.867,0.846,30
engaging,3.235,1.415,34
engine,5.886,0.747,35
engineer,5.727,0.897,33
enhance,3.882,0.963,34
enjoy,3.514,0.841,35
enjoyment,3.571,1.202,35
enquire,3.8,1.009,35
enquiry,3.606,1.099,33
enraged,5.171,1.207,35
ensure,3.794,1.231,34
entail,4.032,0.647,31
enter,4.118,0.718,34
enterprise,4.861,1.251,36
enthral,3.792,1.04,24
enthusiasm,3.182,0.869,33
enthusiastic,3.206,1.207,34
entitle,4.212,0.977,33
entrepreneur,5.139,0.909,65
entry,3.882,0.718,34
envelope,3.771,0.897,35
epidemic,4.71,0.811,31
episode,4.121,0.807,33
episodic,4.0,0.643,29
equal,3.97,0.627,33
equality,3.516,1.215,31
equipment,5.114,1.063,35
erase,4.094,0.98,32
erode,4.514,0.996,35
eroded,4.788,0.844,33
erotic,3.156,1.66,32
errand,3.546,1.183,33
error,4.345,0.708,29
eruption,5.529,0.882,34
escape,3.727,1.023,33
escaped,4.382,1.164,34
escapee,4.677,1.3,34
escort,3.629,1.532,35
essence,2.853,1.004,34
estate,4.647,0.936,34
estimate,4.429,0.803,35
ethnic,3.967,0.752,30
euphoria,3.029,1.485,34
evaluate,4.029,1.0,35
evangelist,4.067,1.672,30
even,3.514,0.874,35
even (odd),3.441,1.217,34
even (still),3.794,0.832,34
evening,4.0,0.939,34
event,3.815,1.021,65
ever,3.455,0.742,33
every,3.939,0.851,33
everything,3.647,0.904,34
evidence,4.265,0.98,34
evil,5.029,1.028,35
evoke,3.936,1.162,31
exact,4.086,0.967,35
exam,4.303,0.937,33
examination,4.333,0.804,33
excel,4.031,1.045,32
excellence,3.743,1.25,35
excellent,3.667,0.974,33
excited,3.324,1.254,34
excitement,3.424,1.181,33
exciting,3.286,1.278,35
exclaim,3.857,1.06,28
exclude,4.484,1.292,31
exclusion,4.059,1.083,34
excrement,4.818,0.869,33
excuse,4.706,1.296,34
execute,5.588,1.141,34
execute (accomplish),5.086,0.967,35
execute (kill),5.677,1.077,34
execution,5.059,1.083,34
executioner,5.943,1.013,35
exercise,4.618,1.515,34
exert,4.788,1.008,33
exertion,4.968,0.897,31
exhaust,4.909,1.138,33
exhausted,3.735,0.949,34
exhaustion,4.286,1.209,35
exhibit,3.971,0.985,34
exist,4.088,0.612,34
existence,3.944,0.941,36
expand,4.563,1.059,32
expanse,4.313,1.074,32
expedition,5.242,1.207,33
expel,4.235,1.139,34
expensive,2.971,1.175,34
experiment,4.5,0.814,34
expert,4.464,0.731,28
explain,3.543,1.024,35
exploration,4.818,1.167,33
explore,4.677,1.049,34
explorer,5.212,1.122,33
export,4.844,1.034,32
express,3.471,1.334,34
expression,2.813,0.95,32
exquisite,2.8,1.116,35
exterminate,5.75,1.09,32
extravagant,3.086,1.381,35
extreme,5.344,1.079,32
eye,3.647,0.588,34
eyebrows,3.118,1.157,34
eyelashes,1.686,0.854,35
eyes,2.853,0.845,34
fabric,2.677,0.794,34
fabricate,3.735,1.244,34
fabrication,3.969,1.045,32
fabulous,1.941,0.968,34
face,3.355,0.969,31
Facebook,4.171,1.54,35
facility,4.143,0.867,35
fact,4.813,1.184,32
faction,4.5,0.982,28
factory,5.206,1.301,34
fade,3.618,0.805,34
faded,3.767,0.761,30
faeces,4.824,0.89,34
fail,4.375,0.82,32
failure,4.361,1.004,36
faint,2.952,1.133,63
faint (colllapse),2.853,0.912,34
faint (weak),3.177,0.857,34
fair,2.813,0.916,32
fair (exhibition),3.375,1.083,32
fair (honest),2.677,0.865,34
fair (light),2.743,0.966,35
fair (weather),3.294,1.044,34
fairy,1.708,0.872,65
faith,3.061,1.071,33
faithful,2.486,1.052,35
fake,3.156,1.121,32
falcon,4.941,0.998,34
fall,4.177,0.857,34
fall (drop),3.886,1.09,35
fall (season),3.636,0.846,33
fallacy,4.333,1.22,30
FALSE,4.353,0.936,34
falter,3.962,0.587,26
fame,3.303,1.314,33
family,2.679,0.966,28
famous,3.7,0.971,30
fanciful,2.394,1.229,33
fans,4.0,1.414,35
fans (air),3.912,0.818,34
fans (sports),5.882,1.105,34
fantastic,3.441,0.976,34
fantasy,3.171,1.797,35
fare,3.879,0.844,33
fare (charge),4.121,1.037,33
fare (food),3.5,0.957,30
farewell,3.088,1.039,34
farm,4.758,1.016,33
farmer,6.143,0.761,35
fart,6.306,0.907,36
fascinating,2.969,1.045,32
fashion,1.735,0.816,34
fast,5.059,1.136,34
fast (quick),4.844,1.034,32
fast (starve),3.382,1.085,34
fat,3.706,1.296,34
fatal,4.686,0.854,35
fate,3.212,1.094,33
father,6.788,0.729,33
father (dad),6.727,0.789,33
father (priest),6.529,0.696,34
fatigue,3.625,0.781,32
fault,4.257,0.905,35
favour,3.364,1.202,33
fear,3.647,1.348,34
fearful,3.586,1.067,29
feat,4.467,0.846,30
feature,3.529,0.813,34
feeble,3.276,0.783,29
feet,4.262,1.042,65
feet (body),4.171,0.971,35
feet (length),4.735,1.038,34
feline,1.794,0.994,34
fence,4.407,0.681,27
ferret,4.393,0.976,28
ferry,3.971,0.857,34
festival,3.618,1.058,34
festive,3.294,1.016,34
feudal,5.387,1.183,31
feudalism,5.08,1.197,25
fever,4.031,0.847,32
few,3.857,0.833,35
fiber,3.857,0.875,28
fibre,4.088,1.314,34
fiction,3.909,0.9,33
fictitious,3.767,0.716,30
fiddle,3.75,1.46,36
fiddle (adjust),3.394,1.324,33
fiddle (violin),3.324,1.13,34
fiddler,4.706,1.125,34
field,4.563,0.933,32
fierce,4.143,1.854,35
fight,5.931,0.907,29
fighter,5.971,1.071,34
fighting,5.714,0.943,35
figment,3.71,0.887,31
figure,2.882,1.255,34
figure (body shape),2.061,1.043,33
figure (graph),4.886,1.141,35
figure (number),4.226,0.941,31
figure (reckon),4.2,0.95,35
file,4.242,0.854,33
file (record),3.657,1.145,35
file (tool),4.719,1.231,32
fill,4.265,0.74,34
filling,4.097,0.893,31
film,3.906,0.805,32
filter,4.125,1.293,32
filth,4.971,1.071,34
filthy,4.882,1.278,34
finance,4.706,1.072,34
financial,5.0,0.939,34
finger,3.971,0.91,35
fingers,4.171,1.0,35
finish,4.235,0.877,34
fire,4.758,1.577,33
fire (employment),5.029,1.108,35
fire (flames),4.559,1.418,34
fire (gun),5.727,1.136,33
fireman,6.686,0.522,35
fireplace,4.111,1.39,36
fireworks,4.516,1.478,31
firm,5.147,1.24,34
first,4.121,0.913,33
fish,3.97,1.0,33
fisherman,6.546,0.742,33
fist,5.618,0.94,34
fit,4.457,1.338,35
fit (convulsion),4.156,0.833,32
fit (healthy),4.618,1.213,34
fit (suitable),4.088,0.981,34
fizzy,3.8,1.046,30
flab,4.0,1.26,34
flabby,3.667,1.363,33
flap,3.781,0.819,32
flask,4.821,1.136,28
flatulence,5.5,1.146,32
flatulent,5.367,1.08,30
flea,4.406,0.861,32
flee,3.606,1.013,33
fleet,4.714,1.255,35
flesh,4.188,1.236,32
flick,3.588,1.331,34
flick (movement),3.735,1.244,34
flick (movie),2.882,1.278,34
flicker,3.794,0.759,34
flight,3.909,1.083,33
flint,4.849,1.104,33
flirt,2.4,1.357,35
flirty,1.794,0.9,34
float,3.242,0.954,33
flood,4.057,0.924,35
florist,2.343,1.264,35
flour,3.206,0.932,34
flourish,2.412,1.331,34
flow,3.4,1.357,35
flower,1.656,0.775,32
fluent,3.212,1.008,33
fluid,3.375,1.218,32
flute,2.828,0.985,29
flutter,2.265,1.171,34
fly,4.188,0.634,32
fly (insect),4.324,0.865,34
fly (through air),3.853,1.088,34
foam,3.68,0.882,25
fodder,4.464,0.906,28
foggy,4.0,0.756,28
foible,3.294,1.072,17
foil,4.088,0.818,34
foil (metal),4.647,0.836,34
foil (prevent),4.531,1.089,32
fold,3.548,0.945,31
folder,4.061,0.736,33
folk,4.333,0.841,33
follow,3.441,0.881,34
folly,3.586,1.13,29
fond,2.714,0.848,35
food,4.133,0.884,30
fool,4.939,0.983,33
foolish,4.706,1.072,34
foot,4.138,0.899,29
foot (body),4.529,0.915,34
foot (length),5.0,0.926,35
football,6.182,0.936,33
forage,4.063,0.998,32
force,5.514,1.105,35
forceful,5.788,1.008,33
ford,4.853,1.088,34
forehead,4.229,0.721,35
foreign,4.273,0.617,33
foreigner,4.581,0.794,31
forest,3.867,0.884,30
forge,5.172,1.234,29
forget,3.941,0.873,34
forgetful,4.471,1.218,34
fork,4.379,0.934,66
fork (cutlery),4.083,1.211,36
fork (road),4.788,0.879,33
form,3.909,1.026,33
formation,4.704,0.761,27
former,4.08,0.627,25
