word,mean,std,n
collar,6.071,1.223,28
collate,2.71,1.419,31
collect,3.677,1.468,31
college,6.2,1.26,35
colonel,5.485,1.617,33
colony,4.636,1.573,33
colour,6.333,1.198,33
column,5.636,1.554,33
comb,6.656,0.814,32
combat,4.429,1.841,35
combatant,4.571,1.761,28
combustion,4.657,1.62,35
comedian,5.647,1.348,34
comedy,3.719,1.484,32
comet,6.121,1.225,33
comfort,4.206,1.51,34
comfortable,4.088,1.721,34
comma,5.759,1.612,29
command,3.484,1.5,31
commander,5.618,1.495,34
commanding,3.531,1.768,32
comment,3.353,1.797,34
committee,4.406,1.32,32
common,3.125,1.474,32
communication,4.2,1.802,35
compare,3.029,1.485,34
comparison,3.0,1.706,33
compass,6.324,1.387,34
compete,4.0,1.621,35
competence,2.471,1.719,34
competent,2.875,1.317,32
competition,4.314,1.617,35
complement,3.6,1.744,35
complete,3.706,1.724,34
complex,2.485,1.52,33
complex (behaviour),2.294,1.563,34
complex (buildings),5.143,2.016,35
complex (difficult),2.788,1.533,33
complicated,3.343,1.756,35
compliment,3.543,2.047,35
compose,3.364,1.648,33
composer,5.636,1.534,33
compute,3.281,1.79,32
computer,6.9,0.3,30
comrade,4.382,1.495,34
conceal,3.067,1.389,30
concealed,3.469,1.581,32
concentrate,2.912,1.442,34
concept,2.6,1.438,35
conceptual,2.031,1.334,32
concert,6.364,0.771,33
conclude,2.824,1.524,34
conclusion,2.471,1.557,34
concoct,2.862,1.479,29
concoction,4.188,1.667,32
concrete,5.906,1.208,32
condemn,3.242,1.577,33
condescend,3.0,1.677,32
condescending,3.094,1.99,32
conductor,6.0,1.414,33
confer,3.063,1.478,32
conference,5.029,1.855,34
confess,3.412,1.647,34
confetti,6.467,0.718,30
confide,2.735,1.481,34
confidence,3.765,1.816,34
confident,3.419,1.363,31
confirm,3.156,1.583,32
confirmation,3.471,1.819,34
conform,3.471,2.076,34
conformity,3.143,1.973,35
confuse,2.697,1.867,33
confused,3.219,1.634,32
confusion,3.629,1.396,35
connect,3.529,1.702,34
connection,4.031,1.686,32
connoisseur,2.9,1.422,30
conquer,4.086,1.903,35
conqueror,5.147,1.717,34
conquest,4.0,1.658,32
consent,3.147,1.647,34
console,4.177,1.839,34
consonant,4.485,1.987,33
construction,5.576,1.207,33
consult,2.824,1.636,34
contain,3.061,1.413,33
container,5.912,1.197,34
contempt,3.229,1.532,35
contend,2.152,1.077,33
contender,3.971,1.612,35
content,3.147,1.833,34
content (contents),3.829,1.949,35
content (happy),4.667,1.752,33
contents,4.265,1.686,34
context,2.5,1.275,32
continent,5.5,1.266,34
continental,4.133,1.586,30
contract,5.364,1.41,33
contract (agreement),4.771,1.587,35
contract (catch),3.086,1.628,35
contribute,2.735,1.501,34
contribution,3.0,1.549,35
convene,3.065,1.645,31
convener,3.852,1.976,27
convent,4.767,1.726,30
convention,3.781,1.596,32
convert,2.219,1.218,32
convict,4.735,1.633,34
conviction,3.2,1.635,35
convoy,5.471,1.334,34
cook,6.212,0.913,33
cooker,6.514,0.732,35
cool,3.514,1.697,35
cool (popular),4.063,1.784,32
cool (temperature),4.029,1.92,35
cooperate,3.943,1.672,35
copy,4.455,1.76,33
coral,6.147,1.141,34
cord,5.656,1.553,32
core,4.125,1.556,32
cork,6.167,1.529,30
corn,6.286,0.943,35
corn (foot),5.531,1.695,32
corn (maize),6.086,1.251,35
corner,5.765,1.415,34
corner (edge),6.235,0.877,34
corner (surround),4.735,1.521,34
cornered,4.177,1.87,34
cornflour,6.182,1.167,33
corporation,4.571,1.887,35
corpse,5.968,1.0,31
corridor,6.344,0.814,32
corrupt,3.182,1.486,33
cortex,4.194,1.974,31
cost,3.355,1.657,31
costly,3.941,1.697,34
costume,5.971,1.248,34
cosy,4.849,1.76,33
cottage,6.758,0.552,33
cotton,6.029,1.082,35
couch,6.716,0.594,67
couch (express),4.167,2.095,24
couch (sofa),6.706,0.62,34
cough,5.765,1.214,34
councillor,5.229,1.587,35
counsellor,5.394,1.476,33
count,3.706,1.724,34
count (numbers),3.235,1.733,34
count (title),4.032,2.04,31
counter,5.571,1.573,35
counter (keeping account),3.286,2.105,35
counter (oppose),2.938,1.6,32
counter (worktop),6.265,1.12,34
country,6.0,1.213,34
county,4.903,1.711,31
coup,3.5,1.715,26
couple,5.706,1.177,34
couple (a few),4.886,2.025,35
couple (romantic pair),6.235,1.086,34
courage,3.697,1.714,33
courageous,3.441,1.684,34
course,3.143,1.624,35
course (class),4.226,1.773,31
course (path),4.914,1.991,35
court,5.594,1.195,32
court (law),5.606,1.455,33
court (sport),5.788,1.249,33
court (woo),4.4,1.541,30
courtship,3.882,1.891,34
courtyard,6.206,1.132,34
cover,4.233,1.521,30
covert,3.294,1.993,34
cow,6.882,0.403,34
coward,3.688,1.722,32
cowardice,3.441,1.648,34
cowardly,2.636,1.251,33
cowboy,6.667,0.636,33
cowboy (reckless),4.667,1.868,30
cowboy (wild west),6.6,0.725,35
crab,6.606,0.851,33
crab (cranky person),4.794,1.623,34
crab (shellfish),6.606,0.851,33
cradle,6.029,1.028,35
craft,3.914,1.61,35
craft (skill),4.031,1.649,32
craft (vessel),5.706,1.824,34
crag,4.571,1.734,21
cranium,5.065,1.413,31
crank,3.429,1.841,35
crank (grouch),4.0,1.965,29
crank (winch),4.7,1.829,30
crap,4.824,1.806,34
crash,5.788,1.409,33
crater,5.771,1.289,35
crawl,5.5,1.334,34
crayon,6.571,0.728,35
crazy,4.412,1.987,34
cream,6.2,1.19,35
create,3.303,1.586,33
creator,3.382,2.0,34
creature,5.194,1.595,31
credit,3.029,1.855,34
credit (money),4.412,1.784,34
credit (praise),3.094,1.588,32
creek,5.813,1.509,32
creep,4.088,1.755,34
crest,5.0,1.479,32
crevice,5.031,1.649,32
cricket,6.182,1.167,33
cricket (insect),6.6,0.901,35
cricket (sport),6.559,0.65,34
crime,4.879,1.629,33
criminal,5.265,1.54,34
crisis,3.912,1.772,34
crisp,5.686,1.582,35
crisp (chip),6.485,1.131,33
crisp (sharp),4.514,1.73,35
critic,3.771,1.725,35
criticism,2.813,1.446,32
criticize,3.912,1.721,34
crocodile,6.849,0.435,33
crook,4.75,2.208,32
crook (criminal),6.121,1.066,33
crook (stick),5.267,1.931,30
crop,5.839,1.439,31
crops,5.75,1.056,28
cross,5.343,1.548,35
cross (an object),5.794,1.711,34
cross (annoyed),4.686,1.753,35
cross (offend),2.879,1.493,33
cross (pass),4.618,1.645,34
crossbow,6.235,1.262,34
crossed,3.647,1.797,34
crow,6.727,0.617,33
crowd,6.121,0.879,33
crown,6.586,0.72,29
crucifix,6.355,0.825,31
crucify,4.576,2.031,33
crude,2.563,1.248,32
cruel,3.471,1.803,34
cruise,5.484,1.215,31
crumb,6.242,0.922,33
crumble,4.853,1.537,34
crunch,4.719,1.7,32
crunchy,4.824,1.706,34
crush,4.343,1.82,35
crushed,5.294,1.69,34
crust,5.824,1.382,34
crutch,5.543,1.627,35
cry,5.879,1.387,33
cry (shout),4.813,1.81,32
cry (weep),6.029,0.91,35
crying,6.343,1.04,35
crystal,6.143,1.099,35
cube,6.455,0.924,33
cuddle,6.0,0.862,35
cues,2.8,1.704,35
cues (prompts),3.688,1.758,32
cues (snooker),6.457,1.024,35
cuisine,5.556,1.674,36
cultural,3.606,1.594,33
culture,3.853,1.478,34
cunning,3.182,1.623,33
cunt,4.594,1.95,32
cup,6.606,0.983,33
curb,5.242,1.875,33
cure,2.844,1.787,32
curious,2.807,1.446,31
currant,5.5,1.539,34
currency,4.875,1.269,32
current,2.97,1.527,33
curry,6.529,0.882,34
curse,3.824,1.79,34
curtain,6.567,0.668,30
cushion,6.412,0.911,34
custom,2.857,1.791,35
cut,6.125,1.083,32
cut (clip),4.829,1.765,35
cut (of meat),5.853,1.004,34
cut (share),3.515,1.844,33
cut (wound),6.156,1.277,32
cute,4.914,1.5,35
cycle,4.968,1.576,31
cyclone,5.667,1.491,33
cymbals,6.125,1.536,32
cynical,2.406,1.476,32
Dad,6.4,1.438,35
daffodil,6.912,0.284,34
dagger,6.606,0.851,33
daisy,6.714,0.613,35
damage,4.914,1.461,35
damaged,4.657,1.689,35
Dame,4.969,1.776,32
damp,4.629,1.311,35
damsel,5.765,1.139,34
dance,6.125,0.893,32
dancer,6.571,0.645,35
dancing,6.5,0.653,34
dandruff,6.161,0.987,31
danger,4.765,1.681,34
dangerous,4.594,1.618,32
dangle,3.656,1.632,32
dapper,4.133,1.543,30
dare,3.5,1.785,32
dark,6.086,1.156,35
darkness,5.912,1.541,34
darling,3.5,1.719,34
data,4.382,1.895,34
date,5.0,1.757,35
date (calendar),5.206,1.53,34
date (fruit),6.0,1.372,34
date (romantic),5.469,1.479,32
daughter,5.879,1.472,33
dawn,5.552,1.162,29
daybreak,5.258,1.586,31
daylight,6.273,0.708,33
daze,3.667,1.57,33
dazzle,4.273,1.746,33
dead,5.765,1.573,34
deaf,3.5,1.974,34
deal,4.03,1.817,33
deal (bargain),3.971,1.562,34
deal (playing cards),5.429,1.626,35
deal (with),2.794,1.728,34
dear,3.303,1.732,33
death,4.364,1.997,33
debacle,2.87,1.676,23
debt,4.2,1.997,35
debtor,3.933,1.672,30
decadent,3.867,1.875,30
decay,4.971,1.444,35
deceit,2.371,1.333,35
deceive,2.636,1.367,33
decent,2.97,1.566,33
deception,3.029,1.993,35
deck,5.697,1.381,33
deck (cards),6.152,1.077,33
deck (ship),6.485,0.702,33
declare,2.849,1.672,33
decompose,4.807,1.674,31
decorate,4.629,1.822,35
decoration,5.29,1.275,31
decorator,5.765,1.165,34
decree,3.677,1.803,31
deduct,2.618,1.534,34
deduction,2.886,1.617,35
deed,3.294,1.525,34
deep,4.6,1.989,35
deer,6.767,0.496,30
defame,2.333,1.22,30
defeat,3.849,1.5,33
defiant,2.941,1.731,34
define,2.406,1.656,32
definition,3.514,1.746,35
deformed,5.353,1.473,34
defy,2.794,1.891,34
dejected,2.5,1.392,32
delay,3.371,1.587,35
delicious,3.853,2.088,34
delight,4.212,1.552,33
delighted,4.171,1.483,35
delightful,3.849,1.395,33
delirium,3.242,1.793,33
delude,2.344,1.449,32
deluded,2.706,1.466,34
deluge,3.552,1.812,29
democracy,3.546,1.955,33
democratic,3.314,1.968,35
demolish,5.471,1.649,34
demon,5.75,1.414,32
dense,3.727,1.83,33
dentist,6.424,1.156,33
depress,3.364,1.685,33
depressed,3.543,2.047,35
depression,3.765,1.848,34
derelict,4.936,1.523,31
descend,3.941,1.781,34
descent,4.182,1.604,33
describe,3.118,1.388,34
description,2.857,1.71,35
desert,6.219,1.293,32
deserve,2.441,1.265,34
deserving,2.667,1.531,33
design,4.182,1.714,33
designer,4.0,1.832,31
desirable,4.375,1.798,32
desire,3.031,1.741,32
desk,6.5,0.906,28
desks,6.767,0.423,30
desolate,3.353,1.877,34
despair,3.706,1.918,34
desperate,3.471,1.974,34
desperation,2.941,1.608,34
despise,3.031,1.705,32
dessert,6.571,0.645,35
destination,4.382,1.698,34
destiny,2.606,1.906,33
destroy,3.971,1.92,35
destroyer,4.2,2.095,35
destruction,5.314,1.469,35
detach,3.303,1.867,33
detached,3.343,1.756,35
detail,3.686,1.635,35
detailed,3.548,1.623,31
determination,3.0,1.495,34
determine,2.914,1.842,35
determined,3.324,1.81,68
detest,2.833,1.695,30
detonate,4.667,1.832,30
detonation,4.576,1.67,33
develop,3.212,1.472,33
development,3.419,1.602,31
deviant,2.909,1.64,33
deviation,2.909,1.73,33
device,5.0,1.799,34
devil,5.067,1.526,30
devise,2.939,1.556,33
devote,3.212,1.409,33
devoted,3.118,1.549,34
devotion,3.235,1.535,34
diabetes,2.546,1.559,33
diamond,6.697,0.937,33
diamonds,6.794,0.472,34
dice,6.414,0.966,29
dictionary,6.212,1.387,33
die,4.677,1.727,34
died,5.121,1.887,33
diffusion,3.364,1.702,33
digest,3.686,1.582,35
digestion,5.029,1.706,34
digit,4.912,1.669,34
digit (finger),5.943,1.62,35
digit (number),6.147,1.286,34
digital,4.546,1.519,33
digits,4.829,1.594,35
digits (fingers),6.559,0.976,34
digits (numbers),6.114,1.326,35
dignified,3.125,1.495,32
dignity,2.886,1.45,35
dildo,6.686,0.708,35
dim,4.344,1.67,32
dinner,6.314,1.237,35
dinosaur,6.824,0.452,34
diploma,5.75,1.346,32
diplomat,4.323,1.614,31
dire,2.344,1.314,32
direct,3.353,1.939,34
direction,3.781,1.615,32
dirt,6.029,1.295,34
dirty,5.438,1.345,32
disappoint,3.343,1.672,35
disappointed,3.177,1.806,34
disaster,5.618,1.189,34
disband,2.71,1.249,31
disciple,3.971,2.007,35
discipline,3.875,1.635,32
disclose,2.438,1.767,32
disclosure,2.471,1.5,34
disco,5.75,1.199,32
discomfort,3.5,1.581,32
disconnect,3.212,1.591,33
discourage,2.667,1.146,33
discover,4.344,1.707,32
discovery,4.057,1.689,35
discrete,3.121,1.552,33
discretion,2.97,1.93,33
disdain,2.586,1.498,29
disease,4.794,1.605,34
diseased,4.514,2.005,35
disfigured,5.177,1.823,34
disgust,4.242,1.596,33
disgusted,3.743,1.857,35
disgusting,4.382,1.681,34
dish,6.065,1.216,31
disloyal,2.943,1.548,35
dismiss,3.0,1.62,32
disparity,2.161,1.526,31
displeased,3.886,1.582,35
dispose,3.206,1.694,34
disposition,2.281,1.505,32
dissent,2.781,1.691,32
dissident,2.741,2.029,27
distant,4.088,1.522,34
distinction,3.182,1.604,33
distinguish,2.97,1.66,33
distract,2.849,1.417,33
distraction,3.118,1.529,34
distress,3.943,1.82,35
distressed,3.618,1.591,34
disturb,3.529,1.169,34
disturbed,3.182,1.585,33
ditch,4.938,1.676,32
dive,5.118,1.694,34
diver,6.0,1.061,32
diverse,3.771,1.929,35
divert,3.281,1.546,32
divination,2.36,1.494,25
divine,2.484,1.644,31
divorce,3.313,1.722,32
dizzy,3.875,1.763,32
docile,3.267,1.459,30
dock,5.371,1.742,35
dock (deduct),2.364,1.432,33
dock (ship),6.182,1.359,33
doctor,6.546,0.7,33
doctrine,2.839,1.483,31
document,6.091,1.164,33
dodgy,3.313,1.895,32
dog,6.889,0.314,27
dogma,2.071,1.307,28
dole,3.25,1.573,28
doll,6.4,0.932,35
dollar,6.5,0.814,34
dolls,6.457,1.078,35
dolphin,6.818,0.52,33
dome,6.03,1.141,33
dominate,3.886,1.669,35
donkey,6.667,0.841,33
doom,2.563,1.478,32
doomed,2.75,1.458,32
door,6.686,0.919,35
doorman,6.324,1.049,34
dope,3.586,1.732,29
dope (drugs),5.794,1.278,34
dope (idiot),4.061,1.632,33
dopey,4.0,1.871,32
dose,3.686,1.817,35
doubt,2.765,1.395,34
dough,5.941,1.392,34
dough (baking),6.206,1.051,34
dough (money),5.758,1.349,33
dove,6.5,0.738,34
dove (bird),6.429,0.871,35
dove (dive),5.094,1.508,32
down,4.229,1.884,35
down (direction),4.469,1.837,32
down (fur),5.379,1.448,29
down (sad),4.849,1.5,33
drab,3.941,1.552,34
draft,3.412,1.647,34
draft (breeze),4.546,2.031,33
draft (first version),4.471,1.576,34
drag,4.714,1.578,35
dragon,6.345,1.026,29
drama,3.735,1.96,34
draught,3.581,1.828,31
draw,5.424,1.349,33
draw (artistic),5.229,1.605,35
draw (attract),3.543,1.713,35
draw (choose),3.971,1.647,35
draw (tie),4.188,1.927,32
drawers,6.086,1.025,35
drawing,5.771,1.456,35
dread,2.875,1.556,32
dream,4.059,1.909,34
dreams,4.161,1.985,31
dreary,3.8,1.687,35
dress,6.727,0.565,33
dress (formal),5.875,1.409,32
dress (put on clothes),5.794,1.183,34
dress (skirt),6.781,0.695,32
dressed,5.606,1.205,33
dresser,5.559,1.752,34
drift,3.697,1.507,33
drifter,4.118,1.567,34
drifting,4.118,1.409,34
drill,6.353,0.904,34
drill (practice),4.382,1.749,34
drill (tool),6.543,0.769,35
drive,5.25,1.436,32
drive (car),6.177,1.224,34
drive (motivation),3.03,1.507,33
drop,4.636,1.806,33
drop (fall),5.344,1.67,32
drop (rain),6.5,0.777,34
dropped,4.485,1.48,33
drought,5.088,1.976,34
drown,4.912,1.541,34
drug,5.765,1.285,34
drugged,4.324,1.81,34
drum,6.567,0.804,30
drummer,6.364,1.039,33
drums,6.724,0.638,29
drunk,5.857,1.417,35
dubious,2.742,1.565,31
duck,6.6,0.962,35
duck (bird),6.849,0.359,33
duck (cricket),4.0,2.121,28
duck (crouch),4.943,1.866,35
duet,5.125,1.341,32
duke,5.343,1.492,35
dull,3.971,1.774,34
dumb,3.364,1.666,33
dummy,5.382,1.329,34
dummy (idiot),4.788,1.513,33
dummy (mannequin),6.485,0.744,33
dummy (nipple),5.824,1.706,34
dump,4.559,1.684,34
dune,5.355,1.824,31
dung,5.706,1.637,34
dungeon,6.118,1.345,34
durable,3.571,1.479,35
dusk,5.412,1.216,34
dust,5.629,1.375,35
dustbin,6.548,1.131,31
duster,6.485,0.821,33
dustpan,6.219,1.268,32
dusty,5.546,1.258,33
duty,3.061,1.516,33
duvet,6.5,0.982,28
dwarf,5.781,1.243,32
dwell,2.774,1.698,31
dye,5.406,1.578,32
dying,3.909,1.764,33
dynamite,6.219,0.739,32
dynasty,3.909,1.73,33
eager,3.571,1.887,35
eagle,6.839,0.368,31
ear,6.853,0.429,34
earn,3.6,1.808,35
earphones,6.794,0.404,34
earth,6.667,0.636,33
earthquake,6.114,1.063,35
ease,3.529,1.786,34
easy,3.257,1.592,35
easygoing,3.546,1.742,33
eat,5.647,1.661,34
eatery,4.424,1.907,33
eccentric,3.633,1.923,30
economic,2.303,1.314,33
economy,2.121,1.32,33
ecstasy,4.353,2.168,34
ecstatic,4.857,1.743,35
edge,5.265,1.884,34
edifice,4.059,1.731,17
edit,3.242,1.615,33
edition,3.212,1.996,33
editor,4.906,1.4,32
educate,3.714,1.683,35
education,4.765,1.664,34
eel,6.364,1.15,33
eerie,3.903,1.748,31
efficient,3.229,1.774,35
effort,3.353,1.532,34
egg,6.647,0.871,34
ego,3.258,1.883,31
elaborate,2.771,1.64,35
elated,4.3,1.656,30
elation,3.936,1.544,31
elbow,6.357,0.972,28
elder,4.75,1.225,32
eldest,3.897,1.47,29
electric,4.182,1.604,33
electrician,6.091,1.083,33
electricity,4.514,1.873,35
electronic,4.818,1.731,33
elegant,5.094,1.684,32
elephant,6.857,0.467,63
elevator,6.543,1.024,35
elf,6.235,1.456,34
elite,3.563,1.694,32
elitist,2.943,1.804,35
elk,6.138,1.383,29
elm,5.588,1.517,34
elude,1.938,0.998,32
emancipation,2.357,1.563,28
embarrass,3.853,1.833,34
embarrassment,4.094,1.826,32
embezzle,3.031,1.794,32
embrace,5.4,1.76,35
emerald,6.161,0.883,31
emergency,4.656,1.813,32
emotion,3.188,1.74,32
emotional,3.563,1.676,32
empathy,3.212,1.771,33
emphasis,2.941,1.626,34
emphasize,2.844,1.787,32
empire,4.371,1.822,35
employ,3.03,1.291,33
employee,5.571,1.316,35
employer,5.088,1.616,34
employment,4.424,1.741,33
emporium,4.8,1.681,30
empty,3.813,1.895,32
enact,2.656,1.813,32
encore,4.156,1.822,32
encyclopedia,6.177,1.339,34
end,3.094,1.926,32
ending,3.029,1.871,34
endless,3.0,1.82,32
endure,3.412,1.437,34
engage,3.091,1.621,33
engaged,4.914,1.826,35
engagement,4.063,1.676,32
engaging,2.849,1.373,33
engine,6.2,1.214,35
engineer,6.118,1.132,34
enhance,3.281,1.505,32
enjoy,3.886,1.508,35
enjoyment,4.394,1.476,33
enquire,3.2,1.41,35
enquiry,2.875,1.409,32
enraged,4.371,1.709,35
ensure,2.543,1.826,35
entail,2.29,1.463,31
enter,4.629,1.838,35
enterprise,2.944,1.666,36
enthral,3.148,1.919,27
enthusiasm,4.177,1.963,34
enthusiastic,4.636,1.806,33
entitle,2.849,1.794,33
entrepreneur,3.877,1.767,65
entry,4.188,1.53,32
envelope,6.486,1.156,35
epidemic,3.636,1.702,33
episode,3.824,1.706,34
episodic,3.035,1.81,29
equal,3.471,1.595,34
equality,2.909,1.621,33
equipment,5.441,1.376,34
erase,4.097,1.467,31
erode,4.382,1.815,34
eroded,4.656,1.513,32
erotic,4.794,1.811,34
errand,3.938,1.694,32
error,3.0,1.576,33
eruption,5.829,1.363,35
escape,4.647,1.78,34
escaped,4.906,1.974,32
escapee,4.794,1.623,34
escort,4.143,1.515,35
essence,2.471,1.631,34
estate,5.727,1.081,33
estimate,2.686,1.508,35
ethnic,3.781,1.634,32
euphoria,3.788,1.887,33
evaluate,2.882,1.586,34
evangelist,3.333,1.743,27
even,2.914,1.68,35
even (odd),3.314,2.011,35
even (still),3.441,1.666,34
evening,5.486,1.538,35
event,4.209,1.732,67
ever,1.875,1.317,32
every,2.688,1.704,32
everything,3.0,2.103,33
evidence,3.968,1.596,31
evil,4.118,2.207,34
evoke,2.281,1.205,32
exact,3.286,1.649,35
exam,6.206,0.759,34
examination,5.559,1.459,34
excel,3.559,1.752,34
excellence,3.441,1.866,34
excellent,2.719,1.566,32
excited,4.543,1.679,35
excitement,4.939,1.65,33
exciting,4.121,1.719,33
exclaim,3.063,1.435,32
exclude,3.97,1.507,33
exclusion,4.057,1.433,35
excrement,5.765,1.592,34
excuse,2.794,1.997,34
execute,4.177,1.947,34
execute (accomplish),3.0,1.531,35
execute (kill),5.118,1.605,34
execution,5.818,1.192,33
executioner,5.543,1.556,35
exercise,6.171,0.941,35
exert,3.257,1.537,35
exertion,3.719,1.644,32
exhaust,4.879,1.95,33
exhausted,4.286,1.666,35
exhaustion,4.114,1.879,35
exhibit,4.129,1.827,31
exist,3.143,1.915,35
existence,2.657,1.866,35
expand,4.063,1.819,32
expanse,4.25,1.854,32
expedition,5.129,1.338,31
expel,3.333,1.589,33
expensive,4.086,1.795,35
experiment,5.029,1.706,34
expert,3.548,1.562,31
explain,3.171,1.647,35
exploration,4.029,1.445,34
explore,4.727,1.746,33
explorer,5.412,1.396,34
export,3.353,1.73,34
express,2.914,1.795,35
expression,3.774,1.754,31
exquisite,2.909,1.694,33
exterminate,4.03,1.714,33
extravagant,4.03,1.899,33
extreme,3.125,1.781,32
eye,6.794,0.53,34
eyebrows,6.727,0.664,33
eyelashes,6.824,0.452,34
eyes,6.794,0.53,34
fabric,5.706,1.273,34
fabricate,2.818,1.696,33
fabrication,2.645,1.381,31
fabulous,3.771,1.658,35
face,6.414,0.766,29
Facebook,6.229,1.244,35
facility,4.143,1.57,35
fact,2.515,1.306,33
faction,3.4,1.665,30
factory,6.424,0.78,33
fade,3.531,1.732,32
faded,4.161,1.568,31
faeces,6.143,1.046,35
fail,3.4,1.685,30
failure,3.794,2.097,34
faint,4.123,1.669,65
faint (colllapse),5.636,1.494,33
faint (weak),4.333,1.82,33
fair,3.125,1.709,32
fair (exhibition),5.273,1.78,33
fair (honest),3.061,1.434,33
fair (light),4.743,1.762,35
fair (weather),5.088,1.579,34
fairy,6.046,1.186,66
faith,3.486,1.73,35
faithful,3.294,1.84,34
fake,3.406,1.656,32
falcon,6.706,0.57,34
fall,5.031,1.311,32
fall (drop),4.824,1.757,34
fall (season),5.719,1.231,32
fallacy,2.571,1.321,28
FALSE,2.765,1.516,34
falter,2.563,1.391,32
fame,4.063,1.983,32
family,5.586,1.402,29
famous,3.882,1.586,34
fanciful,2.5,1.25,32
fans,5.618,1.534,34
fans (air),5.971,1.2,34
fans (sports),6.118,1.323,34
fantastic,3.257,1.662,35
fantasy,4.086,2.156,35
fare,3.971,1.618,34
fare (charge),3.97,1.403,33
fare (food),5.071,1.387,28
farewell,3.971,1.715,35
farm,6.03,1.337,33
farmer,6.559,0.774,34
fart,5.088,1.884,34
fascinating,3.212,1.855,33
fashion,5.515,1.373,33
fast,4.882,1.659,34
fast (quick),4.727,1.693,33
fast (starve),3.086,1.68,35
fat,6.152,1.184,33
fatal,3.943,2.013,35
fate,2.441,1.818,34
father,6.412,1.263,34
father (dad),6.424,1.303,33
father (priest),5.971,1.558,35
fatigue,3.774,1.64,31
fault,2.5,1.613,34
favour,2.688,1.333,32
fear,3.941,1.798,34
fearful,3.061,1.536,33
feat,3.267,1.436,30
feature,3.5,1.558,34
feeble,3.333,1.599,30
feet,6.667,0.785,66
feet (body),6.455,1.183,33
feet (length),4.824,1.599,34
feline,5.485,1.351,33
fence,6.621,0.715,29
ferret,6.4,1.143,30
ferry,6.647,0.536,34
festival,6.235,0.842,34
festive,5.029,1.594,35
feudal,3.214,1.589,28
feudalism,2.708,1.859,24
fever,4.697,1.403,33
few,3.794,1.623,34
fiber,4.167,1.572,30
fibre,4.412,1.833,34
fiction,3.281,1.526,32
fictitious,2.636,1.666,33
fiddle,6.0,1.495,34
fiddle (adjust),4.438,1.886,32
fiddle (violin),6.647,0.723,34
fiddler,5.353,1.512,34
field,6.625,0.65,32
fierce,3.857,1.693,35
fight,5.129,1.211,31
fighter,5.735,1.22,34
fighting,5.6,1.269,35
figment,2.938,1.713,32
figure,4.849,1.598,33
figure (body shape),6.029,0.985,34
figure (graph),5.441,1.612,34
figure (number),5.563,1.58,32
figure (reckon),2.514,1.663,35
file,5.844,1.302,32
file (record),5.182,1.507,33
file (tool),6.125,1.293,32
fill,4.588,1.629,34
filling,4.294,1.525,34
film,6.0,1.057,34
filter,4.5,1.854,32
filth,5.0,1.393,34
filthy,5.514,1.36,35
finance,4.382,1.663,34
financial,3.849,1.794,33
finger,6.771,0.59,35
fingers,6.882,0.322,34
finish,4.314,1.652,35
fire,6.606,0.952,33
fire (employment),3.971,1.63,35
fire (flames),6.824,0.452,34
fire (gun),5.75,1.199,32
fireman,6.657,0.715,35
fireplace,6.765,0.489,34
fireworks,6.839,0.447,31
firm,3.794,1.605,34
first,3.794,1.641,34
fish,6.724,0.638,29
fisherman,6.371,0.897,35
fist,6.576,0.605,33
fit,4.677,1.64,34
fit (convulsion),5.333,1.45,33
fit (healthy),5.697,0.937,33
fit (suitable),3.441,1.418,34
fizzy,5.387,1.127,31
flab,5.788,1.2,33
flabby,5.938,1.029,32
flap,5.086,1.697,35
flask,6.5,0.806,30
flatulence,4.097,1.766,31
flatulent,3.633,1.941,30
flea,5.938,1.499,32
flee,4.469,1.479,32
fleet,5.059,1.798,34
flesh,6.25,0.791,32
flick,5.206,1.86,34
flick (movement),6.029,1.014,34
flick (movie),5.118,1.694,34
flicker,5.061,1.774,33
flight,5.818,0.968,33
flint,5.133,2.061,30
flirt,4.735,1.54,34
flirty,4.914,1.645,35
float,4.97,1.623,33
flood,6.286,0.881,35
florist,5.971,0.878,35
flour,6.063,0.933,32
flourish,3.941,1.924,34
flow,4.441,1.718,34
flower,6.788,0.591,33
fluent,3.333,2.025,33
fluid,6.121,0.769,33
flute,6.567,1.023,30
flutter,5.0,1.859,33
fly,5.759,1.524,29
fly (insect),6.735,0.503,34
fly (through air),5.647,1.348,34
foam,5.936,1.045,31
fodder,3.929,1.731,28
foggy,5.467,1.231,30
foible,2.529,1.091,17
foil,6.061,1.391,33
foil (metal),5.743,1.662,35
foil (prevent),2.625,1.474,32
fold,4.813,1.878,32
folder,6.594,0.701,32
folk,4.091,1.676,33
follow,3.735,1.852,34
folly,2.778,1.286,27
fond,3.324,1.509,34
food,6.5,0.619,30
fool,4.794,1.471,34
foolish,3.912,1.805,34
foot,6.724,0.69,29
foot (body),6.788,0.769,33
foot (length),4.8,1.894,35
football,6.821,0.538,28
forage,3.867,1.455,30
force,3.788,1.701,33
forceful,3.629,1.354,35
ford,4.531,2.015,32
forehead,6.657,0.532,35
foreign,3.818,1.898,33
foreigner,4.438,1.6,32
forest,6.633,0.605,30
forge,3.581,1.54,31
forget,2.829,1.828,35
forgetful,2.529,1.667,34
fork,6.667,0.876,66
fork (cutlery),6.853,0.429,34
fork (road),5.727,1.332,33
form,3.303,1.623,33
formation,3.781,1.34,32
former,2.161,0.987,31
fort,6.206,1.132,34
