word,mean,std,n
agile,5.382,1.261,34
agility,5.333,1.269,36
agony,4.242,1.129,33
agree,3.118,0.758,34
agreement,4.647,1.21,34
aid,4.424,1.256,33
aim,3.857,1.334,35
aim (objective),4.529,1.334,34
aim (target),3.618,1.534,34
air,2.5,1.0,32
airplane,2.177,0.746,34
airport,3.094,0.98,32
aisle,4.531,1.172,32
albatross,5.554,1.425,65
album,3.936,1.105,31
alcohol,4.829,1.363,35
alcoholic,5.686,1.063,35
alert,4.406,1.247,32
algebra,5.636,1.202,33
alien,3.314,1.036,35
alimony,6.345,1.211,29
alive,2.667,0.974,33
all,1.807,0.931,31
allergy,3.971,1.23,35
alley,3.794,1.023,34
alligator,2.824,1.2,34
allow,2.824,1.248,34
allowed,3.059,1.056,34
allure,6.382,0.94,34
aloft,5.774,1.21,31
alone,2.743,1.078,35
aloof,5.767,0.883,30
aloud,3.429,1.077,35
altar,4.364,1.432,33
alter,4.333,1.318,33
altitude,5.364,1.123,33
amateur,5.6,1.02,35
amaze,4.257,1.556,35
amazing,3.143,0.639,35
ambassador,5.719,0.943,32
amber,4.438,1.273,32
ambition,5.029,0.971,35
ambulance,2.889,1.41,36
ammunition,5.485,1.184,33
amount,3.265,1.066,34
amphibian,4.727,1.188,33
amplifier,5.875,1.083,32
amplify,5.636,1.15,33
amputate,5.2,1.41,35
amuse,4.088,1.172,34
amusement,4.088,1.483,34
amusing,4.5,1.289,34
analogue,5.824,1.361,34
analyst,6.206,0.832,34
anchor,3.571,1.178,35
ancient,4.03,1.446,33
anecdote,6.457,0.731,35
angel,2.677,1.104,34
anger,2.794,0.994,34
angle,4.147,0.879,34
angry,2.267,0.854,30
anguish,5.943,1.194,35
animal,1.857,0.723,35
animals,1.794,0.796,34
animosity,6.406,0.785,32
ankle,2.774,1.156,31
annoy,3.059,0.938,34
annoyance,4.882,1.388,34
annoying,3.029,1.098,34
answer,2.829,0.941,35
ant,2.0,0.676,35
anteater,4.0,1.437,31
antelope,3.886,1.43,35
anthem,4.849,1.395,33
anthropology,6.594,1.057,32
anticipation,5.686,1.214,35
anus,5.8,1.305,35
anxiety,5.471,0.977,34
anxious,5.306,1.33,36
apathy,6.355,1.033,31
ape,2.794,0.796,34
apex,6.267,1.181,30
apologize,3.333,1.271,33
apology,3.242,1.181,33
